lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
279,JHoliday,DFavors,BIngram,LBall,JHart,NOP,20,45,16.5,105.06,2020
280,JTeague,RCovington,AWiggins,KTowns,JOkogie,MIN,10,45,15.0,108.12,2020
281,MMorris,ADrummond,LGalloway,LKennard,BBrown,DET,10,45,-5.4,99.63,2020
282,PTucker,RWestbrook,EGordon,JHarden,RCovington,HOU,6,45,7.1,107.69,2020
283,TYoung,TSatoransky,ZLaVine,CWhite,DGafford,CHI,17,45,3.9,112.27,2020
284,WChandler,DJordan,SDinwiddie,JHarris,CLeVert,BKN,8,45,5.9,98.17,2020
285,CZeller,TRozier,MMonk,MBridges,PWashington,CHA,19,44,-16.5,104.72,2020
286,DDeRozan,TLyles,DMurray,BForbes,DEubanks,SAS,4,44,0.0,102.39,2020
287,EFournier,KBirch,MFultz,JIsaac,WIwundu,ORL,5,44,17.6,101.03,2020
288,HWhiteside,DLillard,KBazemore,CMcCollum,MHezonja,POR,9,44,30.7,99.58,2020
289,JButler,KOlynyk,BAdebayo,DRobinson,KNunn,MIA,14,44,-18.6,106.67,2020
290,LWilliams,PBeverley,KLeonard,JGreen,MHarrell,LAC,13,44,47.6,98.0,2020
291,MMorrisSr,EPayton,JRandle,BPortis,RBarrett,NYK,10,44,29.2,104.59,2020
292,MMorrisSr,RBullock,EPayton,JRandle,MRobinson,NYK,9,44,-3.0,109.02,2020
293,WBarton,GHarris,JGrant,NJokic,TCraig,DEN,7,44,-2.9,97.0,2020
294,WEllington,BPortis,FNtilikina,KKnoxII,MRobinson,NYK,7,44,-8.7,101.1,2020
295,ABurks,DGreen,GRobinsonIII,MChriss,DLee,GSW,6,43,-27.4,100.2,2020
296,CPaul,DSchroder,MMuscala,HDiallo,DBazley,OKC,15,43,18.8,106.8,2020
297,GDragic,JButler,MLeonard,BAdebayo,KNunn,MIA,22,43,-18.8,107.06,2020
298,GRobinsonIII,WCauley-Stein,KBowman,EPaschall,JPoole,GSW,6,43,10.3,96.26,2020
299,JButler,DJonesJr,BAdebayo,KNunn,THerro,MIA,11,43,-1.3,99.75,2020
300,JLamb,VOladipo,MTurner,DSabonis,MBrogdon,IND,4,43,-31.8,98.78,2020
301,LAldridge,RGay,DDeRozan,PMills,BForbes,SAS,15,43,-7.2,107.59,2020
302,LJames,DGreen,ADavis,KCaldwell-Pope,KKuzma,LAL,23,43,23.3,106.23,2020
303,TAriza,CJoseph,HBarnes,BBogdanovic,RHolmes,SAC,15,43,-14.4,98.44,2020
304,TAriza,CJoseph,HBarnes,RHolmes,BHield,SAC,13,43,-15.7,104.43,2020
305,TRoss,EFournier,MCarter-Williams,MBamba,GClark,ORL,8,43,33.4,93.46,2020
306,TThompson,MDellavedova,JClarkson,LNanceJr,KPorterJr,CLE,18,43,4.6,106.55,2020
307,CPaul,DSchroder,SAdams,HDiallo,DBazley,OKC,12,42,9.0,103.99,2020
308,JLamb,JHoliday,TWarren,MTurner,AHoliday,IND,18,42,17.0,100.78,2020
309,NBjelica,HBarnes,BHield,DFox,HGilesIII,SAC,11,42,5.4,107.91,2020
310,PTucker,JHarden,ARivers,BMcLemore,DHouseJr,HOU,17,42,33.4,105.13,2020
311,TYoung,TSatoransky,ZLaVine,KDunn,LMarkkanen,CHI,14,42,-14.8,108.85,2020
312,WChandler,DJordan,GTemple,SDinwiddie,CLeVert,BKN,7,42,5.5,103.9,2020
313,AWiggins,MChriss,DLee,MMulder,EPaschall,GSW,6,41,16.0,103.81,2020
314,DAugustin,TRoss,MCarter-Williams,JEnnisIII,MBamba,ORL,9,41,24.6,102.51,2020
315,DDeRozan,TLyles,DMurray,JPoeltl,BForbes,SAS,21,41,22.7,109.49,2020
316,JHenson,MDellavedova,JClarkson,LNanceJr,KPorterJr,CLE,11,41,-3.2,95.74,2020
317,JHoliday,TWarren,MTurner,MBrogdon,AHoliday,IND,17,41,8.7,107.94,2020
318,LJames,DGreen,ABradley,ADavis,ACaruso,LAL,12,41,20.1,105.44,2020
319,LJames,DHoward,DGreen,ADavis,KCaldwell-Pope,LAL,22,41,13.0,107.86,2020
320,LWilliams,KLeonard,JGreen,RMcGruder,MHarrell,LAC,14,41,4.8,103.72,2020
321,MScott,RNeto,JEmbiid,JRichardson,FKorkmaz,PHI,9,41,4.4,103.05,2020
322,RRubio,ABaynes,KOubreJr,DBooker,DAyton,PHX,4,41,10.8,105.23,2020
323,ADrummond,TSnell,BBrown,SMykhailiuk,SDoumbouya,DET,6,40,-19.7,100.58,2020
324,AHorford,THarris,BSimmons,SMilton,MThybulle,PHI,11,40,17.0,105.67,2020
325,ALen,JParker,DBembry,TYoung,DHunter,ATL,11,40,18.9,101.97,2020
326,BKnight,JHenson,TSnell,CWood,SMykhailiuk,DET,4,40,-14.3,99.54,2020
327,BLopez,EBledsoe,KMiddleton,GAntetokounmpo,DDiVincenzo,MIL,18,40,22.0,108.81,2020
328,DAugustin,NVucevic,TRoss,MCarter-Williams,AGordon,ORL,12,40,39.4,111.08,2020
329,JGreen,JIngles,EMudiay,DMitchell,TBradley,UTA,5,40,4.4,110.08,2020
330,JValanciunas,JCrowder,SHill,DBrooks,JMorant,MEM,18,40,-21.4,104.6,2020
331,KKorver,EIlyasova,RLopez,GHill,PConnaughton,MIL,14,40,12.7,112.18,2020
332,LJames,ABradley,ADavis,KCaldwell-Pope,KKuzma,LAL,20,40,12.2,108.51,2020
333,MConley,JGreen,BBogdanovic,RGobert,RO'Neale,UTA,13,40,-31.3,105.41,2020
334,MDellavedova,JClarkson,LNanceJr,AMcKinnie,KPorterJr,CLE,4,40,-0.6,100.51,2020
335,NNoel,DSchroder,ANader,SGilgeous-Alexander,DBazley,OKC,18,40,-0.1,101.96,2020
336,RGay,DDeRozan,JPoeltl,BForbes,DWhite,SAS,11,40,-20.3,96.4,2020
337,EKanter,KWalker,MSmart,JBrown,JTatum,BOS,10,39,15.4,102.52,2020
338,EMoore,BIngram,LBall,JHart,JHayes,NOP,11,39,-7.0,107.43,2020
339,GDragic,JButler,DJonesJr,BAdebayo,THerro,MIA,10,39,-2.8,94.55,2020
340,JCrowder,TJones,JJacksonJr,DMelton,BClarke,MEM,16,39,11.7,107.05,2020
341,KLowry,RHollis-Jefferson,NPowell,PSiakam,OAnunoby,TOR,4,39,6.7,96.59,2020
342,MWilliams,NBatum,BBiyombo,MMonk,DGraham,CHA,8,39,31.7,102.18,2020
343,RRubio,DSaric,KOubreJr,DBooker,MBridges,PHX,14,39,16.3,111.98,2020
344,SIbaka,PSiakam,FVanVleet,OAnunoby,TDavis,TOR,7,39,17.6,102.81,2020
345,TYoung,RArcidiacono,LKornet,CHutchison,CWhite,CHI,9,39,-2.4,107.12,2020
346,ALen,JCollins,TYoung,CReddish,DHunter,ATL,7,38,24.1,101.08,2020
347,DGreen,GRobinsonIII,DRussell,WCauley-Stein,JPoole,GSW,4,38,-34.1,100.41,2020
348,EIlyasova,RLopez,GHill,PConnaughton,SBrown,MIL,9,38,-3.9,95.84,2020
349,JValanciunas,KAnderson,JJackson,DBrooks,JMorant,MEM,8,38,11.0,106.75,2020
350,LAldridge,RGay,DDeRozan,DMurray,BForbes,SAS,23,38,-11.9,106.43,2020
351,LAldridge,RGay,DDeRozan,PMills,DMurray,SAS,16,38,-7.0,109.48,2020
352,MLeonard,JWinslow,BAdebayo,KNunn,THerro,MIA,4,38,5.9,108.86,2020
353,MMorris,ADrummond,TSnell,TFrazier,LKennard,DET,5,38,-34.3,97.89,2020
354,RGay,DDeRozan,TLyles,DMurray,BForbes,SAS,6,38,-38.5,100.44,2020
355,TRoss,EFournier,KBirch,MFultz,JIsaac,ORL,10,38,-10.6,106.16,2020
356,BBeal,SNapier,TBryant,JRobinson,RHachimura,WAS,3,37,52.4,106.81,2020
357,BBogdanovic,RGobert,EMudiay,RO'Neale,DMitchell,UTA,15,37,-12.4,104.83,2020
358,CZeller,TRozier,MMonk,MBridges,DGraham,CHA,12,37,-9.4,95.12,2020
359,DRose,JHenson,TSnell,CWood,SMykhailiuk,DET,4,37,33.8,97.32,2020
360,EIlyasova,BLopez,WMatthews,KMiddleton,DDiVincenzo,MIL,11,37,27.2,114.04,2020
361,GRobinsonIII,DRussell,WCauley-Stein,EPaschall,JPoole,GSW,5,37,2.4,107.29,2020
362,JButler,KOlynyk,BAdebayo,KNunn,THerro,MIA,17,37,-0.1,105.77,2020
363,JLamb,DMcDermott,TWarren,DSabonis,MBrogdon,IND,20,37,-33.7,102.61,2020
364,KLove,MDellavedova,LNanceJr,COsman,CSexton,CLE,11,37,13.5,104.69,2020
365,KLowry,SIbaka,PMcCaw,OAnunoby,TDavis,TOR,6,37,32.3,94.5,2020
366,LAldridge,DDeRozan,DMurray,JPoeltl,BForbes,SAS,17,37,-3.0,102.4,2020
367,MConley,BBogdanovic,RGobert,JClarkson,RO'Neale,UTA,11,37,26.5,105.22,2020
368,MWilliams,CZeller,MMonk,DBacon,DGraham,CHA,13,37,18.0,98.06,2020
369,MWilliams,CZeller,TRozier,MBridges,DGraham,CHA,13,37,-47.8,98.39,2020
370,SDinwiddie,JHarris,TPrince,TLuwawu-Cabarrot,JAllen,BKN,16,37,-11.6,104.14,2020
371,TYoung,KDunn,RArcidiacono,CWhite,DGafford,CHI,9,37,-22.8,108.31,2020
372,VCarter,JCollins,KHuerter,TYoung,DHunter,ATL,15,37,-3.8,111.99,2020
373,ABurks,DRussell,WCauley-Stein,DLee,EPaschall,GSW,4,36,-6.6,100.94,2020
374,CAnthony,KBazemore,CMcCollum,SLabissiere,ASimons,POR,8,36,11.0,106.89,2020
375,CAnthony,TAriza,HWhiteside,DLillard,GTrentJr,POR,6,36,31.1,101.89,2020
376,CMiles,ISmith,DBertans,BBeal,MWagner,WAS,8,36,6.5,107.41,2020
377,CPaul,DGallinari,NNoel,DSchroder,TFerguson,OKC,18,36,-27.7,99.26,2020
378,CPaul,DSchroder,SAdams,TFerguson,SGilgeous-Alexander,OKC,11,36,43.6,109.64,2020
379,DAugustin,TRoss,MCarter-Williams,JIsaac,MBamba,ORL,9,36,27.4,103.38,2020
380,DRose,BGriffin,ADrummond,LGalloway,LKennard,DET,12,36,22.4,100.22,2020
381,DRose,BGriffin,ADrummond,TSnell,LKennard,DET,9,36,-40.6,107.49,2020
382,EPayton,BPortis,DDotson,KKnoxII,MRobinson,NYK,12,36,-13.3,104.26,2020
383,ISmith,DBertans,JMcRae,TBryant,TBrownJr,WAS,5,36,-19.8,107.9,2020
384,JButler,DJonesJr,BAdebayo,DRobinson,THerro,MIA,11,36,25.0,96.29,2020
385,JGreen,EDavis,EMudiay,GNiang,DMitchell,UTA,7,36,-26.1,99.57,2020
386,JHoliday,TWarren,TMcConnell,MTurner,AHoliday,IND,20,36,-3.7,102.35,2020
387,KKorver,BLopez,EBledsoe,KMiddleton,GAntetokounmpo,MIL,13,36,8.4,114.77,2020
388,LAldridge,MBelinelli,DDeRozan,PMills,DWhite,SAS,13,36,15.0,104.61,2020
389,LWilliams,PBeverley,KLeonard,MHarrell,LShamet,LAC,15,36,41.1,109.22,2020
390,LWilliams,PGeorge,JGreen,MHarrell,LShamet,LAC,14,36,16.3,114.7,2020
391,MGasol,RHollis-Jefferson,NPowell,PSiakam,FVanVleet,TOR,9,36,-2.6,102.41,2020
392,NBjelica,CJoseph,KBazemore,ALen,BHield,SAC,7,36,17.1,102.24,2020
393,NVucevic,JEnnisIII,AGordon,MFultz,WIwundu,ORL,3,36,27.6,102.38,2020
394,RRubio,ABaynes,KOubreJr,MBridges,CJohnson,PHX,10,36,-8.8,100.55,2020
395,TAriza,HBarnes,RHolmes,BHield,DFox,SAC,8,36,22.3,106.3,2020
396,TWarren,MTurner,DSabonis,MBrogdon,ESumner,IND,3,36,-9.3,97.31,2020
397,TYoung,ZLaVine,KDunn,LMarkkanen,CWhite,CHI,15,36,0.1,111.33,2020
398,ABurks,DGreen,GRobinsonIII,DRussell,WCauley-Stein,GSW,10,35,9.7,99.78,2020
399,AHorford,THarris,MScott,SMilton,MThybulle,PHI,5,35,25.5,91.44,2020
400,CAnthony,HWhiteside,DLillard,CMcCollum,ASimons,POR,9,35,-17.1,97.8,2020
401,CAnthony,HWhiteside,DLillard,KBazemore,ASimons,POR,10,35,14.9,102.5,2020
402,CPaul,DGallinari,DSchroder,MMuscala,SGilgeous-Alexander,OKC,14,35,61.2,113.6,2020
403,DAugustin,NVucevic,EFournier,MFultz,JIsaac,ORL,9,35,11.7,107.03,2020
404,GDragic,KOlynyk,DRobinson,THerro,CSilva,MIA,6,35,-13.2,104.73,2020
405,GHayward,EKanter,KWalker,JBrown,JTatum,BOS,7,35,6.3,104.73,2020
406,MPlumlee,GHarris,JGrant,MMorris,MPorterJr,DEN,16,35,2.9,100.15,2020
407,PMillsap,WBarton,NJokic,JMurray,TCraig,DEN,8,35,31.8,92.22,2020
408,PTucker,RWestbrook,EGordon,ARivers,DHouseJr,HOU,11,35,27.0,114.74,2020
409,RRondo,JMcGee,DGreen,ABradley,ADavis,LAL,6,35,-0.6,98.73,2020
410,WEllington,BPortis,DSmithJr,DDotson,MRobinson,NYK,7,35,-5.5,98.93,2020
411,BLopez,GHill,WMatthews,KMiddleton,GAntetokounmpo,MIL,19,34,-12.0,110.72,2020
412,DAugustin,AAminu,TRoss,AGordon,MBamba,ORL,8,34,-8.3,102.87,2020
413,DFavors,EMoore,BIngram,LBall,JHart,NOP,17,34,8.4,104.58,2020
414,DRose,MMorris,ADrummond,LGalloway,LKennard,DET,10,34,15.0,111.33,2020
415,ISmith,DBertans,JMcRae,APasecniks,TBrownJr,WAS,6,34,-7.6,110.77,2020
416,JGreen,EDavis,JIngles,EMudiay,DMitchell,UTA,7,34,40.8,100.98,2020
417,JLamb,JHoliday,TWarren,DSabonis,MBrogdon,IND,12,34,18.9,108.75,2020
418,JTeague,GDieng,RCovington,AWiggins,TGraham,MIN,5,34,-12.9,99.09,2020
419,KLowry,SIbaka,PMcCaw,PSiakam,OAnunoby,TOR,6,34,15.7,97.47,2020
420,KOlynyk,DJonesJr,BAdebayo,KNunn,THerro,MIA,5,34,7.7,99.51,2020
421,LAldridge,DDeRozan,JPoeltl,BForbes,DWhite,SAS,9,34,-8.9,100.94,2020
422,LWilliams,MMorrisSr,KLeonard,MHarrell,LShamet,LAC,7,34,-18.7,104.47,2020
423,NBatum,BBiyombo,TRozier,MBridges,DGraham,CHA,6,34,-7.7,92.83,2020
424,RRubio,DBooker,MBridges,DAyton,CJohnson,PHX,11,34,20.2,106.5,2020
425,RWestbrook,ARivers,BMcLemore,CCapela,DHouseJr,HOU,9,34,32.9,112.37,2020
426,SDinwiddie,JHarris,TPrince,JAllen,RKurucs,BKN,4,34,38.9,100.42,2020
427,THardawayJr,DPowell,DWright,JJackson,JBrunson,DAL,7,34,15.6,100.35,2020
428,WChandler,SDinwiddie,JHarris,TPrince,JAllen,BKN,15,34,-38.1,109.36,2020
429,BBogdanovic,RGobert,JClarkson,JIngles,DMitchell,UTA,21,33,18.8,105.17,2020
430,CPaul,DSchroder,SAdams,ANader,HDiallo,OKC,6,33,31.9,101.29,2020
431,GHarris,JGrant,NJokic,JMurray,MMorris,DEN,15,33,0.9,106.8,2020
432,GHarris,JGrant,NJokic,MBeasley,JMurray,DEN,8,33,-20.5,99.47,2020
433,ISmith,DBertans,BBeal,TBrownJr,RHachimura,WAS,13,33,-18.4,125.56,2020
434,JCrowder,JJacksonJr,DMelton,JMorant,BClarke,MEM,13,33,5.6,118.43,2020
435,KLove,TThompson,DExum,COsman,CSexton,CLE,8,33,-33.0,96.02,2020
436,LJames,DGreen,ADavis,KCaldwell-Pope,ACaruso,LAL,16,33,20.3,107.67,2020
437,LJames,DHoward,ADavis,KCaldwell-Pope,ACaruso,LAL,16,33,16.1,97.01,2020
438,LWilliams,MHarkless,JGreen,RMcGruder,MHarrell,LAC,10,33,-3.9,110.6,2020
439,LWilliams,PBeverley,MHarkless,JGreen,MHarrell,LAC,9,33,1.0,104.86,2020
440,MScott,JEmbiid,JRichardson,BSimmons,FKorkmaz,PHI,12,33,26.2,107.21,2020
441,MScott,JEnnisIII,JEmbiid,JRichardson,BSimmons,PHI,11,33,-12.7,112.12,2020
442,PTucker,JHarden,ARivers,RCovington,DHouseJr,HOU,10,33,-27.2,96.73,2020
443,THarris,MScott,JEmbiid,JRichardson,BSimmons,PHI,6,33,13.5,95.53,2020
444,WChandler,DJordan,GTemple,SDinwiddie,JHarris,BKN,17,33,33.9,110.03,2020
445,DAugustin,TRoss,EFournier,AGordon,MBamba,ORL,11,32,12.9,103.5,2020
446,DBrooks,JJacksonJr,DMelton,JMorant,BClarke,MEM,10,32,30.4,102.93,2020
447,DRose,ADrummond,LGalloway,CWood,BBrown,DET,10,32,-9.1,114.05,2020
448,DRose,LGalloway,CWood,TMaker,BBrown,DET,11,32,-11.0,109.48,2020
449,EKanter,BWanamaker,JTatum,SOjeleye,CEdwards,BOS,7,32,4.6,96.83,2020
450,EKanter,BWanamaker,MSmart,JTatum,SOjeleye,BOS,12,32,13.9,93.69,2020
451,EPayton,JRandle,KKnoxII,MRobinson,RBarrett,NYK,12,32,4.0,104.97,2020
452,JTeague,GDieng,RCovington,AWiggins,JOkogie,MIN,8,32,25.7,104.2,2020
453,LAldridge,DDeRozan,DMurray,BForbes,LWalkerIV,SAS,14,32,-30.1,101.0,2020
454,LAldridge,RGay,MBelinelli,PMills,DWhite,SAS,15,32,7.9,112.82,2020
455,LWilliams,PBeverley,JGreen,MHarrell,LShamet,LAC,12,32,4.7,109.05,2020
456,TGibson,RBullock,EPayton,BPortis,RBarrett,NYK,3,32,-8.0,108.4,2020
457,THardawayJr,SCurry,DFinney-Smith,MKleber,LDoncic,DAL,17,32,20.8,108.34,2020
458,AHorford,THarris,JEmbiid,JRichardson,SMilton,PHI,4,31,-11.3,96.99,2020
459,CPaul,DGallinari,SAdams,HDiallo,SGilgeous-Alexander,OKC,6,31,-5.8,100.43,2020
460,DAugustin,EFournier,KBirch,MFultz,JIsaac,ORL,9,31,15.1,102.52,2020
461,DGreen,GRobinsonIII,WCauley-Stein,DLee,KBowman,GSW,5,31,-11.3,107.38,2020
462,DHoward,DGreen,ADavis,KCaldwell-Pope,ACaruso,LAL,13,31,25.1,103.87,2020
463,DLillard,KBazemore,MHezonja,SLabissiere,ASimons,POR,11,31,21.9,115.45,2020
464,ISmith,DBertans,BBeal,JMcRae,TBryant,WAS,9,31,53.9,118.19,2020
465,JButler,MLeonard,BAdebayo,KNunn,THerro,MIA,8,31,37.6,95.9,2020
466,JGreen,EDavis,JIngles,GNiang,DMitchell,UTA,8,31,-12.3,99.01,2020
467,JHoliday,DMcDermott,TWarren,TMcConnell,DSabonis,IND,26,31,11.0,103.7,2020
468,KDunn,RArcidiacono,LMarkkanen,WCarterJr,CWhite,CHI,8,31,0.0,106.93,2020
469,KLove,TThompson,CSexton,DGarland,KPorterJr,CLE,15,31,-29.9,103.68,2020
470,KLove,TThompson,JClarkson,COsman,CSexton,CLE,13,31,15.3,100.68,2020
471,KLowry,RHollis-Jefferson,MMiller,CBoucher,TDavis,TOR,3,31,52.9,102.07,2020
472,LWilliams,PPatterson,RMcGruder,MHarrell,LShamet,LAC,4,31,-2.6,116.69,2020
473,MPlumlee,JGrant,JMurray,MMorris,TCraig,DEN,8,31,-5.1,96.21,2020
474,MPlumlee,JGrant,MBeasley,MMorris,MPorterJr,DEN,8,31,-36.3,109.26,2020
475,MScott,TBurke,JEnnisIII,JEmbiid,JRichardson,PHI,9,31,12.7,93.75,2020
476,RBullock,EPayton,JRandle,MRobinson,RBarrett,NYK,9,31,-9.9,106.72,2020
477,TChandler,PTucker,RWestbrook,JHarden,BMcLemore,HOU,5,31,32.6,98.95,2020
478,TRozier,DBacon,MBridges,DGraham,PWashington,CHA,9,31,-16.8,101.11,2020
479,WBarton,MPlumlee,JGrant,MMorris,TCraig,DEN,11,31,14.9,104.49,2020
480,ABurks,DGreen,GRobinsonIII,DRussell,OSpellman,GSW,4,30,-35.4,109.56,2020
481,ATolliver,CJoseph,KBazemore,BHield,HGilesIII,SAC,7,30,-0.1,102.47,2020
482,CPaul,NNoel,DSchroder,HDiallo,DBazley,OKC,11,30,11.9,104.59,2020
483,GHayward,EKanter,MSmart,JBrown,JTatum,BOS,8,30,-4.8,101.7,2020
484,HBarnes,KBazemore,BBogdanovic,DFox,HGilesIII,SAC,8,30,-3.1,104.83,2020
485,IMahinmi,IThomas,BBeal,TBryant,IBonga,WAS,5,30,-6.4,103.76,2020
486,IMahinmi,IThomas,JMcRae,GPaytonII,IBonga,WAS,4,30,-6.6,100.01,2020
487,JHoliday,DFavors,LBall,JHart,ZWilliamson,NOP,6,30,27.4,109.66,2020
488,JRedick,JHoliday,JOkafor,BIngram,KWilliams,NOP,6,30,-6.3,103.48,2020
489,KLove,TThompson,COsman,CSexton,KPorterJr,CLE,8,30,1.5,102.74,2020
490,KLowry,MGasol,SIbaka,PSiakam,OAnunoby,TOR,3,30,27.8,103.14,2020
491,KLowry,SIbaka,RHollis-Jefferson,PMcCaw,OAnunoby,TOR,5,30,-13.8,96.38,2020
492,LAldridge,MBelinelli,DDeRozan,DMurray,BForbes,SAS,10,30,-10.6,102.07,2020
493,LWilliams,PBeverley,PGeorge,JGreen,MHarrell,LAC,6,30,48.4,108.22,2020
494,LWilliams,PBeverley,PPatterson,IZubac,LShamet,LAC,9,30,-12.5,102.13,2020
495,MMorris,TSnell,TMaker,LKennard,BBrown,DET,5,30,-8.8,94.72,2020
496,NVucevic,TRoss,AGordon,MFultz,WIwundu,ORL,10,30,-12.1,108.37,2020
497,PMillsap,WBarton,MPlumlee,GHarris,JMurray,DEN,13,30,15.2,104.07,2020
498,PTucker,JHarden,ARivers,CCapela,DHouseJr,HOU,19,30,-22.4,95.95,2020
499,RLopez,WMatthews,EBledsoe,KMiddleton,GAntetokounmpo,MIL,10,30,51.1,105.12,2020
500,RRubio,KOubreJr,DBooker,CDiallo,MBridges,PHX,8,30,-24.3,111.45,2020
501,THarris,KO'Quinn,JEnnisIII,BSimmons,MThybulle,PHI,7,30,-38.3,100.82,2020
502,TJohnson,FKaminsky,MBridges,JCarter,CJohnson,PHX,7,30,4.3,108.09,2020
503,TThompson,JClarkson,LNanceJr,COsman,CSexton,CLE,16,30,-20.6,106.68,2020
504,TYoung,TSatoransky,ZLaVine,KDunn,WCarterJr,CHI,13,30,25.4,100.74,2020
505,WBarton,JGrant,NJokic,MMorris,MPorterJr,DEN,13,30,8.7,102.41,2020
506,WChandler,DJordan,GTemple,TLuwawu-Cabarrot,RKurucs,BKN,5,30,-23.1,109.62,2020
507,ABaynes,DSaric,KOubreJr,DBooker,EOkobo,PHX,9,29,-37.8,100.52,2020
508,ABurks,DGreen,GRobinsonIII,WCauley-Stein,DLee,GSW,11,29,-6.1,107.28,2020
509,ALen,KHuerter,TYoung,CReddish,DHunter,ATL,11,29,-1.3,115.78,2020
510,AWiggins,MChriss,DLee,MMulder,JToscano-Anderson,GSW,5,29,4.3,88.74,2020
511,BBiyombo,CZeller,TRozier,MBridges,DGraham,CHA,7,29,-33.6,98.54,2020
512,BBogdanovic,RGobert,JClarkson,JIngles,RO'Neale,UTA,14,29,18.4,98.78,2020
513,BGriffin,ADrummond,TSnell,TFrazier,SMykhailiuk,DET,3,29,1.7,97.96,2020
514,CAnthony,CMcCollum,SLabissiere,ASimons,GTrentJr,POR,7,29,42.3,98.85,2020
515,CJoseph,HBarnes,KBazemore,ALen,BHield,SAC,7,29,-10.8,105.66,2020
516,DDedmon,JCollins,KHuerter,TYoung,CReddish,ATL,4,29,14.3,102.84,2020
517,DHoward,RRondo,KCaldwell-Pope,ACaruso,KKuzma,LAL,12,29,-6.8,101.5,2020
518,DSchroder,SAdams,ANader,TFerguson,SGilgeous-Alexander,OKC,9,29,35.6,98.7,2020
519,IMahinmi,ISmith,DBertans,BBeal,TBrownJr,WAS,14,29,-4.0,108.25,2020
520,JHoliday,JOkafor,BIngram,LBall,JHart,NOP,8,29,-22.6,105.0,2020
521,JHoliday,TWarren,DSabonis,MBrogdon,AHoliday,IND,9,29,27.5,107.3,2020
522,JLamb,TWarren,TMcConnell,MTurner,DSabonis,IND,5,29,-14.6,100.95,2020
523,KLove,LNanceJr,CSexton,DGarland,KPorterJr,CLE,15,29,-33.7,109.76,2020
524,MScott,TBurke,JEmbiid,JRichardson,FKorkmaz,PHI,9,29,27.8,107.69,2020
525,NVucevic,TRoss,MCarter-Williams,AGordon,MFultz,ORL,14,29,-11.4,99.05,2020
526,PPatterson,KLeonard,MHarkless,IZubac,LShamet,LAC,2,29,42.1,93.01,2020
527,PTucker,EGordon,JHarden,BMcLemore,CCapela,HOU,9,29,-1.6,106.09,2020
528,RGay,DDeRozan,PMills,TLyles,DWhite,SAS,8,29,-5.2,96.66,2020
529,RHollis-Jefferson,PSiakam,FVanVleet,CBoucher,TDavis,TOR,12,29,23.7,99.97,2020
530,RRubio,DSaric,KOubreJr,FKaminsky,MBridges,PHX,4,29,4.7,106.72,2020
531,THardawayJr,DWright,DFinney-Smith,MKleber,LDoncic,DAL,20,29,6.7,122.31,2020
532,THardawayJr,KPorzingis,DWright,JJackson,JBrunson,DAL,7,29,19.0,103.59,2020
533,TRoss,MCarter-Williams,WIwundu,MBamba,GClark,ORL,6,29,-18.2,107.04,2020
534,TRozier,MBridges,DGraham,CMartin,PWashington,CHA,12,29,2.5,109.1,2020
535,TThompson,COsman,CSexton,DGarland,KPorterJr,CLE,9,29,-52.0,95.56,2020
536,TYoung,ZLaVine,KDunn,WCarterJr,CWhite,CHI,17,29,-7.5,105.55,2020
537,WBarton,MPlumlee,GHarris,NJokic,JMurray,DEN,11,29,42.2,95.13,2020
538,ZLaVine,KDunn,LMarkkanen,WCarterJr,CWhite,CHI,12,29,-39.5,95.98,2020
539,ABaynes,DSaric,KOubreJr,DBooker,JCarter,PHX,5,28,15.8,101.86,2020
540,AHorford,THarris,JEnnisIII,JRichardson,BSimmons,PHI,18,28,22.1,98.07,2020
541,CAnthony,ATolliver,DLillard,KBazemore,CMcCollum,POR,5,28,0.1,109.9,2020
542,CAnthony,CMcCollum,CSwanigan,ASimons,GTrentJr,POR,5,28,-5.3,97.66,2020
543,CDiallo,MBridges,JCarter,EOkobo,CJohnson,PHX,8,28,7.0,97.84,2020
544,DGallinari,NNoel,DSchroder,ANader,SGilgeous-Alexander,OKC,16,28,-4.5,107.1,2020
545,EMoore,LBall,JHart,ZWilliamson,NMelli,NOP,6,28,-20.0,105.53,2020
546,GDragic,JJohnson,KOlynyk,DJonesJr,THerro,MIA,4,28,-7.9,106.85,2020
547,GDragic,JJohnson,MLeonard,DJonesJr,THerro,MIA,4,28,7.0,100.4,2020
548,GTemple,KIrving,SDinwiddie,TPrince,JAllen,BKN,8,28,0.2,101.58,2020
549,HBarnes,BBogdanovic,RHolmes,BHield,DFox,SAC,7,28,15.0,109.6,2020
550,ISmith,DBertans,BBeal,JMcRae,MWagner,WAS,6,28,32.1,110.17,2020
551,IThomas,BBeal,TBryant,RHachimura,IBonga,WAS,6,28,10.3,102.55,2020
552,JHenson,DExum,LNanceJr,DGarland,KPorterJr,CLE,4,28,-3.3,102.91,2020
553,KLowry,MGasol,NPowell,PSiakam,FVanVleet,TOR,8,28,-32.3,101.4,2020
554,KLowry,SIbaka,RHollis-Jefferson,FVanVleet,OAnunoby,TOR,7,28,1.9,98.18,2020
555,LJames,DHoward,RRondo,TDaniels,KKuzma,LAL,6,28,-14.7,96.06,2020
556,MBelinelli,PMills,JPoeltl,DWhite,LWalkerIV,SAS,6,28,8.4,107.6,2020
557,MLeonard,DJonesJr,BAdebayo,DRobinson,KNunn,MIA,3,28,3.5,100.23,2020
