lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
100,GHayward,JEvans,EKanter,ABurks,DGarrett,UTA,33,133,7.7,93.0,2014
101,LRidnour,EIlyasova,LSanders,BKnight,GAntetokounmpo,MIL,11,133,1.9,91.7,2014
102,WGreen,CPaul,JDudley,DJordan,BGriffin,LAC,13,132,1.5,95.0,2014
103,RStuckey,BJennings,GMonroe,KSingler,ADrummond,DET,24,131,-6.0,95.41,2014
104,AJefferson,JMcRoberts,GHenderson,KWalker,JTaylor,CHA,14,130,4.9,96.95,2014
105,CBoozer,LDeng,JNoah,DRose,JButler,CHI,8,130,11.0,90.54,2014
106,JSmith,RStuckey,BJennings,KSingler,ADrummond,DET,40,130,6.7,98.87,2014
107,TDuncan,TParker,MBelinelli,TSplitter,KLeonard,SAS,20,130,6.1,96.8,2014
108,KGarnett,PPierce,JJohnson,SLivingston,DWilliams,BKN,13,129,18.0,92.52,2014
109,KLowry,DDeRozan,PPatterson,JValanciunas,TRoss,TOR,28,129,5.3,93.37,2014
110,LDeng,JJack,KIrving,TThompson,TZeller,CLE,15,128,4.8,93.17,2014
111,CAnthony,JSmith,RFelton,ABargnani,IShumpert,NYK,16,126,11.0,94.74,2014
112,JCrawford,MBarnes,DJordan,BGriffin,DCollison,LAC,30,124,13.8,101.61,2014
113,KHumphries,BBass,RRondo,JGreen,JBayless,BOS,14,124,-18.2,93.36,2014
114,DFavors,GHayward,EKanter,ABurks,TBurke,UTA,29,123,-5.3,97.6,2014
115,REvans,RGay,DCousins,BMcLemore,RMcCallum,SAC,12,123,-17.5,93.38,2014
116,KGarnett,PPierce,JJohnson,SLivingston,AAnderson,BKN,13,121,5.4,89.05,2014
117,SHawes,TYoung,ETurner,TWroten,HThompson,PHI,12,121,-14.2,103.31,2014
118,MWilliams,LAldridge,RLopez,NBatum,WMatthews,POR,37,119,10.8,100.67,2014
119,DWest,CWatson,RHibbert,PGeorge,LStephenson,IND,24,118,2.4,98.31,2014
120,NMohammed,DAugustin,TGibson,JButler,TSnell,CHI,33,118,4.1,88.97,2014
121,DHoward,PBeverley,JLin,CParsons,TJones,HOU,14,116,-3.1,95.41,2014
122,DFisher,NCollison,RJackson,JLamb,SAdams,OKC,20,112,5.0,94.28,2014
123,GHayward,JEvans,EKanter,ABurks,TBurke,UTA,41,111,-10.6,100.99,2014
124,DHoward,JHarden,OCasspi,JLin,CParsons,HOU,23,110,8.3,105.81,2014
125,MDunleavy,KHinrich,JNoah,TGibson,JButler,CHI,23,110,15.3,97.31,2014
126,PPierce,JJohnson,SLivingston,DWilliams,ABlatche,BKN,29,110,9.3,98.35,2014
127,REvans,RGay,DCousins,IThomas,BMcLemore,SAC,9,110,4.1,94.87,2014
128,VCarter,DNowitzki,DHarris,BWright,JCrowder,DAL,24,109,22.6,94.16,2014
129,JO'Neal,AIguodala,SCurry,KThompson,DGreen,GSW,14,108,9.4,90.59,2014
130,RJefferson,MWilliams,DFavors,ABurks,TBurke,UTA,22,108,-7.4,91.39,2014
131,JNelson,AAfflalo,NVucevic,MHarkless,KO'Quinn,ORL,13,107,-10.6,93.06,2014
132,KHumphries,BBass,JGreen,ABradley,JCrawford,BOS,18,106,-4.0,99.54,2014
133,AIguodala,DLee,SCurry,KThompson,DGreen,GSW,29,105,32.4,101.86,2014
134,AVarejao,EClark,KIrving,TThompson,DWaiters,CLE,10,105,0.5,95.58,2014
135,DFisher,NCollison,JLamb,PJonesIII,SAdams,OKC,23,105,-11.3,96.99,2014
136,RJefferson,JLucasIII,DFavors,GHayward,EKanter,UTA,16,105,-12.3,96.74,2014
137,TSefolosha,KDurant,RWestbrook,SIbaka,SAdams,OKC,21,105,-14.3,103.63,2014
138,DLee,SCurry,KThompson,HBarnes,DGreen,GSW,33,104,7.0,105.15,2014
139,LDeng,JJack,SHawes,TThompson,DWaiters,CLE,7,104,-12.7,94.01,2014
140,TDuncan,TParker,BDiaw,DGreen,KLeonard,SAS,27,104,29.5,97.23,2014
141,CFrye,GGreen,PTucker,EBledsoe,MPlumlee,PHX,14,103,-13.3,101.86,2014
142,JSalmons,AJohnson,KLowry,DDeRozan,JValanciunas,TOR,32,102,-11.4,95.8,2014
143,CFrye,GGreen,GDragic,MMorris,MMorris,PHX,32,101,11.6,92.96,2014
144,VCarter,SMarion,MEllis,JCalderon,BWright,DAL,40,101,-19.8,99.98,2014
145,RFoye,ABrooks,TMozgov,KFaried,QMiller,DEN,12,99,-7.7,106.33,2014
146,RAllen,RLewis,CAndersen,DWade,NCole,MIA,14,97,5.2,95.64,2014
147,MGinobili,BDiaw,MBelinelli,JAyres,PMills,SAS,23,96,15.0,100.33,2014
148,MWilliams,LAldridge,RLopez,NBatum,DLillard,POR,33,96,19.5,99.57,2014
149,TDuncan,TParker,BDiaw,MBelinelli,KLeonard,SAS,25,96,4.7,98.27,2014
150,JSalmons,MThornton,DCousins,PPatterson,GVasquez,SAC,7,95,-25.1,92.67,2014
151,MDunleavy,CBoozer,KHinrich,JNoah,TSnell,CHI,15,95,-10.1,90.46,2014
152,OAsik,JHarden,JLin,CParsons,TJones,HOU,18,95,7.0,107.12,2014
153,EGordon,AAjinca,TEvans,ADavis,BRoberts,NOP,15,92,-10.1,93.4,2014
154,RAllen,SBattier,CAndersen,LJames,NCole,MIA,29,92,-2.6,99.25,2014
155,EGordon,RAnderson,TEvans,JHoliday,ADavis,NOP,12,91,10.4,99.28,2014
156,KKorver,PMillsap,JTeague,DCarroll,GAyon,ATL,9,91,5.9,99.7,2014
157,MBarnes,CPaul,JRedick,DJordan,BGriffin,LAC,11,91,10.8,103.27,2014
158,TChandler,CAnthony,RFelton,ABargnani,IShumpert,NYK,8,91,-21.1,94.07,2014
159,TDuncan,MGinobili,TParker,BDiaw,MBelinelli,SAS,34,91,-2.7,99.67,2014
160,AIguodala,ABogut,DLee,SCurry,HBarnes,GSW,25,90,8.3,102.33,2014
161,GGreen,PTucker,GDragic,MMorris,MPlumlee,PHX,39,90,0.1,103.9,2014
162,KGarnett,PPierce,JJohnson,DWilliams,BLopez,BKN,11,90,-4.4,98.05,2014
163,JSmith,WBynum,RStuckey,KSingler,ADrummond,DET,28,89,-0.5,102.18,2014
164,TDuncan,MGinobili,TParker,TSplitter,KLeonard,SAS,30,88,-10.9,104.26,2014
165,BRush,JEvans,EKanter,ABurks,DGarrett,UTA,19,87,-8.8,94.17,2014
166,PMillsap,JTeague,DCarroll,SMack,PAntic,ATL,11,87,-3.0,98.38,2014
167,RSessions,OMayo,JAdrien,JHenson,GAntetokounmpo,MIL,8,87,2.2,97.01,2014
168,JThompson,DCousins,DWilliams,IThomas,BMcLemore,SAC,24,86,0.9,99.97,2014
169,MWilliams,RLopez,NBatum,WMatthews,DLillard,POR,19,86,0.4,101.99,2014
170,RAllen,RLewis,CAndersen,LJames,NCole,MIA,24,86,-7.7,94.69,2014
171,DWest,IMahinmi,GHill,PGeorge,LStephenson,IND,44,85,-2.7,101.75,2014
172,JO'Neal,SBlake,JCrawford,HBarnes,DGreen,GSW,17,85,3.2,96.63,2014
173,DFisher,KDurant,RWestbrook,SIbaka,RJackson,OKC,25,84,17.5,105.57,2014
174,EBrand,KKorver,LWilliams,PMillsap,JTeague,ATL,27,84,-7.3,101.22,2014
175,LDeng,SHawes,KIrving,TThompson,DWaiters,CLE,10,84,-1.1,100.48,2014
176,LJames,CBosh,UHaslem,MChalmers,TDouglas,MIA,8,84,15.2,89.86,2014
177,EBrand,LWilliams,PMillsap,JTeague,DCarroll,ATL,29,83,8.4,97.98,2014
178,EGordon,GStiemsma,TEvans,ADavis,BRoberts,NOP,19,83,-2.4,94.82,2014
179,JSmith,BJennings,GMonroe,KSingler,KCaldwell-Pope,DET,32,83,21.9,102.82,2014
180,MWilliams,DWright,RLopez,NBatum,DLillard,POR,20,83,20.7,97.73,2014
181,RJefferson,JEvans,EKanter,ABurks,DGarrett,UTA,28,83,-23.9,92.73,2014
182,BBass,RRondo,JGreen,ABradley,JSullinger,BOS,10,82,-4.2,96.59,2014
183,MDunleavy,KHinrich,JNoah,DAugustin,TGibson,CHI,23,82,3.5,94.51,2014
184,ZPachulia,BKnight,JHenson,KMiddleton,NWolters,MIL,6,82,-0.5,94.69,2014
185,AMiller,NRobinson,DArthur,TMozgov,JHamilton,DEN,14,81,14.0,93.15,2014
186,SBattier,LJames,CBosh,MChalmers,TDouglas,MIA,7,81,7.6,88.3,2014
187,AIguodala,DLee,SCurry,KThompson,HBarnes,GSW,26,80,27.4,105.74,2014
188,CBoozer,KHinrich,LDeng,JNoah,TSnell,CHI,5,80,-4.7,90.48,2014
189,DFavors,GHayward,JEvans,ABurks,TBurke,UTA,28,80,1.4,97.83,2014
190,LScola,RHibbert,GHill,PGeorge,LStephenson,IND,45,80,-8.3,100.38,2014
191,MWilliams,DWright,JFreeland,TRobinson,DLillard,POR,19,80,-8.6,98.33,2014
192,MWilliams,LAldridge,JFreeland,NBatum,WMatthews,POR,27,80,7.1,101.73,2014
193,RAllen,CAndersen,DWade,MBeasley,NCole,MIA,17,80,2.6,93.72,2014
194,EIlyasova,OMayo,BKnight,JHenson,KMiddleton,MIL,18,79,-2.8,102.67,2014
195,RFoye,TLawson,TMozgov,KFaried,QMiller,DEN,9,79,-15.8,99.31,2014
196,AIguodala,ABogut,DLee,KThompson,HBarnes,GSW,9,78,3.1,89.66,2014
197,DWest,DGranger,RHibbert,GHill,PGeorge,IND,19,78,-3.3,93.7,2014
198,EIlyasova,BKnight,JHenson,KMiddleton,GAntetokounmpo,MIL,14,78,-17.9,88.98,2014
199,DNowitzki,SMarion,MEllis,JCalderon,BWright,DAL,29,77,-11.1,92.48,2014
200,RAllen,CAndersen,LJames,MBeasley,NCole,MIA,22,77,14.1,95.46,2014
201,DHoward,JHarden,PBeverley,JLin,CParsons,HOU,16,76,-7.7,97.07,2014
202,DFisher,NCollison,KDurant,JLamb,SAdams,OKC,21,75,19.0,103.65,2014
203,AVarejao,JJack,DWaiters,TZeller,MDellavedova,CLE,13,74,39.1,99.5,2014
204,JThompson,LMbahaMoute,DCousins,GVasquez,BMcLemore,SAC,5,74,0.7,95.31,2014
205,MDunleavy,JNoah,DAugustin,TGibson,TSnell,CHI,25,74,37.8,93.81,2014
206,NMohammed,MDunleavy,DAugustin,TGibson,JButler,CHI,19,74,4.2,90.4,2014
207,TChandler,CAnthony,JSmith,RFelton,PPrigioni,NYK,12,74,8.9,94.1,2014
208,KHumphries,JGreen,ABradley,JCrawford,JSullinger,BOS,13,73,4.7,97.65,2014
209,LDeng,AVarejao,JJack,KIrving,TThompson,CLE,12,73,-4.3,93.68,2014
210,AAfflalo,NVucevic,MHarkless,KO'Quinn,VOladipo,ORL,11,72,-9.3,100.47,2014
211,AStoudemire,CAnthony,JSmith,RFelton,IShumpert,NYK,22,72,4.7,88.93,2014
212,AVarejao,CMiles,EClark,KIrving,TThompson,CLE,9,72,8.7,91.85,2014
213,GGreen,PTucker,GDragic,MMorris,MMorris,PHX,34,72,-10.5,101.2,2014
214,JNelson,GDavis,THarris,MHarkless,VOladipo,ORL,8,72,8.8,91.46,2014
215,JRedick,JDudley,DJordan,BGriffin,DCollison,LAC,13,72,14.5,100.46,2014
216,MWilliams,DWright,LAldridge,JFreeland,NBatum,POR,26,72,-12.1,99.22,2014
217,AIguodala,ABogut,SCurry,KThompson,DGreen,GSW,18,71,17.9,106.67,2014
218,BBass,JGreen,ABradley,JCrawford,VFaverani,BOS,16,71,-2.3,95.52,2014
219,CBrewer,KLove,RRubio,DCunningham,CBudinger,MIN,11,71,1.5,102.82,2014
220,KDurant,RWestbrook,SIbaka,PJonesIII,SAdams,OKC,9,71,21.7,98.62,2014
221,PGasol,NYoung,JMeeks,KMarshall,RKelly,LAL,12,71,8.2,96.81,2014
222,GWallace,BBass,JGreen,ABradley,VFaverani,BOS,8,70,-4.4,96.65,2014
223,JCrawford,CPaul,DJordan,BGriffin,DCollison,LAC,21,70,-0.8,94.36,2014
224,KHinrich,JNoah,DAugustin,TGibson,TSnell,CHI,27,70,17.8,92.34,2014
225,RTuriaf,CBrewer,KLove,RRubio,CBudinger,MIN,9,70,10.1,102.36,2014
226,AVarejao,AGee,KIrving,TThompson,DWaiters,CLE,12,69,-1.5,93.94,2014
227,CFrye,PTucker,GDragic,EBledsoe,MMorris,PHX,21,69,18.9,102.54,2014
228,BBass,JGreen,ABradley,JCrawford,KOlynyk,BOS,13,68,-1.5,96.13,2014
229,BBass,RRondo,JGreen,JBayless,JSullinger,BOS,16,68,-30.0,98.81,2014
230,DHoward,JHarden,PBeverley,DMotiejunas,CParsons,HOU,18,68,36.3,96.58,2014
231,KHumphries,BBass,RRondo,JGreen,ABradley,BOS,10,68,-5.2,93.66,2014
232,KPerkins,KDurant,RWestbrook,SIbaka,ARoberson,OKC,6,68,14.2,94.83,2014
233,LJames,CBosh,DWade,UHaslem,MChalmers,MIA,7,68,-12.1,95.2,2014
234,RFoye,WChandler,JHickson,TLawson,TMozgov,DEN,21,68,11.7,108.76,2014
235,RGay,DCousins,DWilliams,IThomas,BMcLemore,SAC,19,68,5.2,105.35,2014
236,DNowitzki,SDalembert,MEllis,JCalderon,JCrowder,DAL,12,67,6.2,95.83,2014
237,EMoore,MHarkless,ANicholson,KO'Quinn,VOladipo,ORL,17,67,-15.3,97.88,2014
238,GWallace,BBass,RRondo,JGreen,JSullinger,BOS,6,67,-6.0,94.98,2014
239,KMartin,CAnthony,BUdrih,ABargnani,IShumpert,NYK,7,67,-4.1,90.49,2014
240,LDeng,AVarejao,KIrving,TThompson,DWaiters,CLE,14,67,-11.3,94.95,2014
241,RJefferson,JEvans,EKanter,ABurks,TBurke,UTA,27,67,-3.9,97.14,2014
242,ZRandolph,TAllen,MConley,MGasol,CLee,MEM,18,67,15.1,99.23,2014
243,AJefferson,RSessions,ATolliver,KWalker,CZeller,CHA,17,66,28.6,99.33,2014
244,DDeRozan,PPatterson,GVasquez,JValanciunas,TRoss,TOR,9,66,12.2,92.99,2014
245,JO'Neal,DLee,SCurry,KThompson,HBarnes,GSW,16,66,-28.7,100.78,2014
246,JSmith,RStuckey,BJennings,GMonroe,KCaldwell-Pope,DET,20,66,15.6,103.1,2014
247,MWilliams,LAldridge,NBatum,WMatthews,DLillard,POR,41,66,-7.2,121.49,2014
248,PGasol,JHill,JMeeks,WJohnson,KMarshall,LAL,10,66,-8.5,106.44,2014
249,RAllen,LJames,CBosh,DWade,MChalmers,MIA,21,66,24.1,100.96,2014
250,AJefferson,ATolliver,GHenderson,KWalker,CZeller,CHA,23,65,-23.7,101.94,2014
251,CBoozer,DAugustin,TGibson,JButler,TSnell,CHI,19,65,-23.7,99.88,2014
252,EIlyasova,LSanders,BKnight,KMiddleton,GAntetokounmpo,MIL,14,65,-25.6,97.52,2014
253,JNelson,AAfflalo,GDavis,ANicholson,VOladipo,ORL,6,65,10.5,91.17,2014
254,MMiller,ZRandolph,MConley,MGasol,CLee,MEM,24,65,8.9,99.12,2014
255,MMiller,ZRandolph,TAllen,MConley,MGasol,MEM,22,65,-10.2,93.2,2014
256,RJefferson,JTinsley,DFavors,GHayward,EKanter,UTA,5,65,-37.8,89.98,2014
257,SBlake,MSpeights,JCrawford,HBarnes,DGreen,GSW,15,65,-8.9,102.47,2014
258,JNelson,NVucevic,THarris,MHarkless,VOladipo,ORL,12,64,-10.9,95.92,2014
259,RAllen,CAndersen,CBosh,DWade,NCole,MIA,24,64,-7.6,88.5,2014
260,VCarter,DNowitzki,DBlair,JCrowder,SLarkin,DAL,18,64,-2.0,97.36,2014
261,VCarter,DNowitzki,SDalembert,MEllis,JCalderon,DAL,42,64,12.2,106.61,2014
262,AJohnson,KLowry,DDeRozan,GVasquez,JValanciunas,TOR,19,63,20.6,96.51,2014
263,EBrand,KKorver,JTeague,DCarroll,MScott,ATL,15,63,-2.4,96.88,2014
264,EBrand,LWilliams,DCarroll,SMack,MScott,ATL,17,63,-9.6,94.34,2014
265,JNelson,AAfflalo,NVucevic,THarris,VOladipo,ORL,15,63,-14.9,98.48,2014
266,LScola,CWatson,RHibbert,PGeorge,LStephenson,IND,26,63,37.9,97.94,2014
267,MSpeights,TDouglas,HBarnes,DGreen,KBazemore,GSW,11,63,-8.4,100.24,2014
268,ZPachulia,EIlyasova,OMayo,BKnight,KMiddleton,MIL,10,63,-9.3,99.65,2014
269,CBillups,JSmith,BJennings,GMonroe,ADrummond,DET,8,62,-30.2,91.69,2014
270,JO'Neal,AIguodala,DLee,SCurry,KThompson,GSW,10,62,10.1,95.5,2014
271,JSalmons,DDeRozan,THansbrough,PPatterson,GVasquez,TOR,15,62,-9.6,87.66,2014
272,KDurant,RWestbrook,SIbaka,ARoberson,SAdams,OKC,9,62,28.6,100.76,2014
273,MBarnes,WGreen,CPaul,DJordan,BGriffin,LAC,13,62,46.0,102.67,2014
274,AAfflalo,GDavis,NVucevic,THarris,VOladipo,ORL,9,61,-3.4,90.83,2014
275,AJefferson,JMcRoberts,CDouglas-Roberts,KWalker,MKidd-Gilchrist,CHA,6,61,22.8,93.94,2014
276,EGordon,RAnderson,JHoliday,AAminu,ADavis,NOP,8,61,5.6,100.38,2014
277,NCollison,KDurant,SIbaka,RJackson,JLamb,OKC,25,61,27.4,96.7,2014
278,RFoye,JHickson,TLawson,KFaried,QMiller,DEN,10,61,12.6,91.97,2014
279,RLewis,LJames,CBosh,DWade,MChalmers,MIA,11,61,17.9,96.33,2014
280,VCarter,DNowitzki,MEllis,JCalderon,BWright,DAL,34,61,1.2,102.68,2014
281,AJohnson,KLowry,DDeRozan,PPatterson,TRoss,TOR,20,60,6.0,95.88,2014
282,AStoudemire,CAnthony,JSmith,RFelton,THardawayJr,NYK,30,60,-12.6,100.43,2014
283,DFisher,CButler,KDurant,SIbaka,RJackson,OKC,15,60,-2.3,99.81,2014
284,EBrand,KKorver,LWilliams,SMack,MScott,ATL,21,60,5.0,96.6,2014
285,JHill,JMeeks,WJohnson,KMarshall,RKelly,LAL,10,60,-9.1,102.63,2014
