lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
70,SJackson,GWallace,RMurray,BDiaw,RFelton,CHA,30,171,7.8,97.56,2010
71,KBryant,LOdom,PGasol,SBrown,JFarmar,LAL,38,169,8.4,97.42,2010
72,BMiller,JSalmons,LDeng,JNoah,DRose,CHI,19,168,3.0,95.52,2010
73,BWallace,BGordon,CVillanueva,RStuckey,JJerebko,DET,16,167,-4.8,84.06,2010
74,DMilicic,AJefferson,RGomes,CBrewer,JFlynn,MIN,16,167,3.2,99.07,2010
75,SBattier,LScola,TAriza,ABrooks,CLandry,HOU,38,164,3.0,96.37,2010
76,AJamison,MMiller,BHaywood,CButler,RFoye,WAS,12,163,2.9,92.33,2010
77,JSalmons,KHinrich,LDeng,JNoah,DRose,CHI,28,161,4.1,95.0,2010
78,EBrand,SDalembert,WGreen,AIguodala,JHoliday,PHI,18,159,8.7,89.67,2010
79,VCarter,RLewis,MPietrus,DHoward,JNelson,ORL,30,159,6.5,92.67,2010
80,AHarrington,JJeffries,CDuhon,DLee,WChandler,NYK,28,155,-0.7,93.69,2010
81,NCollison,KDurant,JGreen,RWestbrook,JHarden,OKC,50,153,10.6,101.27,2010
82,NCollison,KDurant,SIbaka,JHarden,EMaynor,OKC,38,152,29.7,104.89,2010
83,JSmith,JCrawford,MEvans,ZPachulia,JTeague,ATL,35,149,-2.1,96.9,2010
84,CBoozer,DWilliams,CMiles,PMillsap,WMatthews,UTA,37,148,5.5,101.02,2010
85,JKidd,DNowitzki,SMarion,JTerry,DGooden,DAL,33,148,-6.3,93.32,2010
86,MMiller,ABlatche,RFoye,AThornton,JMcGee,WAS,15,145,-16.2,92.51,2010
87,QRichardson,CArroyo,DWade,JAnthony,MBeasley,MIA,26,143,10.2,89.67,2010
88,AKirilenko,MOkur,CBoozer,DWilliams,WMatthews,UTA,21,142,-17.8,98.03,2010
89,DFisher,LOdom,MWorldPeace,PGasol,SBrown,LAL,16,142,21.8,94.3,2010
90,AJamison,DStevenson,BHaywood,CButler,RFoye,WAS,13,141,4.7,89.29,2010
91,AJamison,BHaywood,GArenas,CButler,NYoung,WAS,16,140,11.7,96.32,2010
92,CAtkins,BWallace,JMaxiell,RStuckey,JJerebko,DET,14,139,5.6,85.79,2010
93,SO'Neal,AParker,LJames,DGibson,JHickson,CLE,14,139,12.5,94.24,2010
94,AIverson,EBrand,SDalembert,AIguodala,JHoliday,PHI,13,138,-1.9,92.34,2010
95,SO'Neal,AParker,LJames,MWilliams,AVarejao,CLE,27,138,-4.4,94.55,2010
96,MOkur,CBoozer,DWilliams,CMiles,RBrewer,UTA,14,136,1.4,97.54,2010
97,AJefferson,RGomes,CBrewer,KLove,JFlynn,MIN,38,135,-0.3,104.02,2010
98,AMiller,SBlake,LAldridge,BRoy,GOden,POR,14,134,16.3,88.06,2010
99,DAndersen,KLowry,ABrooks,CLandry,CBudinger,HOU,22,133,18.0,96.66,2010
100,AHarrington,CDuhon,DLee,WChandler,DGallinari,NYK,29,132,-3.7,99.21,2010
101,GHill,CFrye,LAmundson,JDudley,GDragic,PHX,27,131,11.8,92.62,2010
102,GHill,SNash,JRichardson,JCollins,AStoudemire,PHX,15,130,-3.6,94.12,2010
103,MPeterson,DWest,EOkafor,DCollison,MThornton,NOH,14,129,1.1,98.3,2010
104,JWilliams,MPietrus,MGortat,JRedick,RAnderson,ORL,27,127,16.6,96.05,2010
105,KBryant,LOdom,ABynum,SBrown,JFarmar,LAL,41,127,-8.8,94.84,2010
106,CBillups,KMartin,Nene,CAnthony,JSmith,DEN,28,126,11.4,100.36,2010
107,JPosey,DSongaila,DWest,DCollison,MThornton,NOH,28,124,-13.3,92.61,2010
108,MMiller,SLivingston,ABlatche,FOberto,NYoung,WAS,11,124,16.4,91.98,2010
109,MMoore,VRadmanovic,MEllis,AMorrow,SCurry,GSW,10,124,-16.6,102.48,2010
110,TDuncan,RJefferson,TParker,KBogans,DBlair,SAS,16,124,0.0,90.94,2010
111,CBillups,KMartin,CAndersen,CAnthony,JSmith,DEN,31,122,13.4,100.88,2010
112,HTurkoglu,CBosh,JJack,JCalderon,ABargnani,TOR,27,121,-8.5,97.65,2010
113,KGarnett,RAllen,KPerkins,TAllen,RRondo,BOS,19,121,13.9,95.91,2010
114,LBarbosa,CFrye,LAmundson,JDudley,GDragic,PHX,26,121,13.2,100.15,2010
115,BUdrih,SHawes,CLandry,DGreene,TEvans,SAC,12,119,-6.7,96.07,2010
116,CBillups,CAndersen,Nene,CAnthony,JSmith,DEN,30,119,4.7,101.32,2010
117,EBrand,SDalembert,AIguodala,LWilliams,JHoliday,PHI,14,119,-10.5,94.67,2010
118,ZIlgauskas,AParker,LJames,MWilliams,JHickson,CLE,19,119,3.3,92.14,2010
119,AKirilenko,CBoozer,DWilliams,RBrewer,PMillsap,UTA,27,118,8.9,100.25,2010
120,CBell,CDelfino,ABogut,EIlyasova,BJennings,MIL,21,118,25.4,97.89,2010
121,RLewis,MBarnes,DHoward,JNelson,JRedick,ORL,30,117,0.9,94.24,2010
122,JCrawford,JJohnson,MEvans,JSmith,AHorford,ATL,54,115,5.6,98.08,2010
123,JO'Neal,QRichardson,DWade,UHaslem,MChalmers,MIA,19,115,5.1,96.32,2010
124,PStojakovic,DWest,EOkafor,DCollison,MThornton,NOH,19,115,-6.0,97.59,2010
125,THassell,DHarris,JBoone,BLopez,CLee,NJN,10,115,-1.4,92.92,2010
126,SBattier,DAndersen,KLowry,CLandry,CBudinger,HOU,26,113,-2.6,94.22,2010
127,LOdom,MWorldPeace,PGasol,SBrown,JFarmar,LAL,39,112,8.7,103.41,2010
128,CBosh,AWright,JCalderon,ABargnani,SWeems,TOR,15,111,7.0,93.09,2010
129,KMartin,CAndersen,CAnthony,JSmith,TLawson,DEN,26,111,4.6,102.98,2010
130,SBattier,LScola,KMartin,CHayes,ABrooks,HOU,10,111,26.1,96.42,2010
131,AJamison,DStevenson,BHaywood,GArenas,CButler,WAS,12,110,11.1,101.94,2010
132,AKirilenko,CBoozer,DWilliams,PMillsap,WMatthews,UTA,33,110,14.2,98.55,2010
133,CBoozer,KKorver,DWilliams,PMillsap,WMatthews,UTA,23,109,12.4,100.19,2010
134,AJamison,BHaywood,GArenas,CButler,RFoye,WAS,14,108,-12.7,94.69,2010
135,KGarnett,RAllen,KPerkins,MDaniels,RRondo,BOS,29,108,11.4,94.27,2010
136,DHarris,JBoone,BLopez,CLee,CDouglas-Roberts,NJN,12,107,-16.5,97.59,2010
137,DWade,UHaslem,DWright,JAnthony,MChalmers,MIA,31,107,17.6,98.6,2010
138,VCarter,JWilliams,RLewis,MBarnes,DHoward,ORL,37,107,9.4,99.99,2010
139,BUdrih,ANocioni,CLandry,JThompson,TEvans,SAC,13,106,-10.8,94.39,2010
140,CBillups,KMartin,Nene,JGraham,AAfflalo,DEN,10,106,-16.9,94.45,2010
141,QRichardson,DWade,UHaslem,JAnthony,MChalmers,MIA,35,106,14.8,97.25,2010
142,KThomas,JSalmons,CDelfino,LMbahaMoute,BJennings,MIL,13,105,-4.5,88.07,2010
143,TSefolosha,KDurant,JGreen,RWestbrook,SIbaka,OKC,32,105,-12.4,99.32,2010
144,SBlake,MWebster,LAldridge,BRoy,GOden,POR,14,104,8.6,86.96,2010
145,JPrzybilla,SBlake,MWebster,LAldridge,BRoy,POR,17,103,-11.2,91.08,2010
146,BUdrih,ANocioni,SHawes,JThompson,TEvans,SAC,14,102,-3.5,95.61,2010
147,CBell,CDelfino,ABogut,HWarrick,BJennings,MIL,19,102,6.9,100.81,2010
148,CBillups,ACarter,KMartin,Nene,CAnthony,DEN,8,102,16.4,97.63,2010
149,HTurkoglu,CBosh,JJack,ABargnani,SWeems,TOR,22,102,3.8,93.87,2010
150,JWilliams,MPietrus,DHoward,JRedick,RAnderson,ORL,24,102,7.1,92.02,2010
151,MPeterson,DWest,EOkafor,CPaul,MThornton,NOH,7,102,-28.1,90.51,2010
152,AMiller,JPrzybilla,SBlake,LAldridge,BRoy,POR,20,101,3.1,92.47,2010
153,MPeterson,DWest,EOkafor,JWright,DCollison,NOH,8,101,-10.9,95.56,2010
154,SDalembert,WGreen,AIguodala,TYoung,JHoliday,PHI,17,101,-25.6,94.13,2010
155,JO'Neal,RAlston,QRichardson,DWade,UHaslem,MIA,18,99,16.4,94.56,2010
156,RTuriaf,CWatson,ATolliver,AMorrow,SCurry,GSW,9,99,18.0,104.75,2010
157,CDelfino,ABogut,EIlyasova,LMbahaMoute,BJennings,MIL,9,98,7.9,92.64,2010
158,DNowitzki,JTerry,DGooden,JHoward,JBarea,DAL,23,98,-11.3,96.0,2010
159,PStojakovic,DBrown,DWest,EOkafor,DCollison,NOH,10,97,-7.7,96.26,2010
160,DAndersen,TAriza,KLowry,CLandry,CBudinger,HOU,25,96,13.3,93.95,2010
161,JKidd,EDampier,DNowitzki,SMarion,JHoward,DAL,7,96,16.7,95.6,2010
162,JRichardson,CFrye,LAmundson,JDudley,GDragic,PHX,29,96,-4.1,97.1,2010
163,JSalmons,CDelfino,ABogut,EIlyasova,BJennings,MIL,15,96,22.9,95.94,2010
164,KBryant,LOdom,MWorldPeace,PGasol,JFarmar,LAL,35,96,8.9,99.56,2010
165,ZIlgauskas,AParker,LJames,MWilliams,AVarejao,CLE,35,96,28.1,92.4,2010
166,QRichardson,CArroyo,DWade,UHaslem,JAnthony,MIA,33,95,0.0,92.93,2010
167,UHaslem,DWright,JAnthony,MBeasley,MChalmers,MIA,18,95,-20.3,87.25,2010
168,AParker,LJames,MWilliams,AVarejao,JHickson,CLE,37,94,16.8,94.3,2010
169,JHoward,MWebster,LAldridge,RFernandez,JBayless,POR,21,94,-14.7,86.46,2010
170,JKidd,DNowitzki,JTerry,BHaywood,CButler,DAL,15,94,20.6,91.92,2010
171,JO'Neal,DWade,JJones,MBeasley,MChalmers,MIA,6,94,8.8,93.24,2010
172,PStojakovic,DWest,EOkafor,CPaul,MThornton,NOH,14,94,17.4,101.18,2010
173,KThomas,JStackhouse,LRidnour,CDelfino,EIlyasova,MIL,23,93,-3.7,96.33,2010
174,AHarrington,JJeffries,CDuhon,DLee,DGallinari,NYK,22,91,1.3,93.59,2010
175,CBillups,Nene,CAnthony,JGraham,AAfflalo,DEN,13,91,-1.7,95.23,2010
176,EWatson,DJones,DGranger,BRush,RHibbert,IND,19,91,16.0,98.11,2010
177,JHoward,AMiller,MWebster,LAldridge,RFernandez,POR,26,90,13.9,89.21,2010
178,SJackson,GWallace,BDiaw,RFelton,TThomas,CHA,15,90,0.7,93.99,2010
179,TFord,DJones,DGranger,BRush,RHibbert,IND,12,90,11.4,98.91,2010
180,BMiller,KHinrich,LDeng,JNoah,DRose,CHI,16,89,0.5,95.86,2010
181,JCrawford,JJohnson,MEvans,ZPachulia,JSmith,ATL,48,89,-4.3,101.94,2010
182,LHughes,AHarrington,CDuhon,DLee,WChandler,NYK,16,88,-22.1,100.86,2010
183,HTurkoglu,CBosh,AWright,JCalderon,ABargnani,TOR,21,87,-1.3,91.17,2010
184,JSalmons,LDeng,TThomas,JNoah,DRose,CHI,18,86,-4.0,97.23,2010
185,MCamby,BDavis,RButler,EGordon,DJordan,LAC,11,86,-4.4,96.35,2010
186,MFinley,RWallace,MDaniels,NRobinson,GDavis,BOS,13,86,0.0,87.0,2010
187,NCollison,KDurant,RWestbrook,SIbaka,JHarden,OKC,41,85,2.1,103.46,2010
188,SNash,JRichardson,AStoudemire,JDudley,RLopez,PHX,29,85,19.1,100.44,2010
189,THassell,DHarris,JYi,BLopez,CLee,NJN,9,85,-23.0,90.35,2010
190,AJefferson,RGomes,OPecherov,CBrewer,JFlynn,MIN,9,84,-5.4,93.84,2010
191,AKirilenko,MOkur,DWilliams,RBrewer,PMillsap,UTA,21,84,1.1,94.23,2010
192,ANocioni,SHawes,JThompson,DGreene,TEvans,SAC,9,84,-7.7,97.73,2010
193,LScola,TAriza,KLowry,CLandry,CBudinger,HOU,24,84,-4.5,101.26,2010
194,MPeterson,DWest,EOkafor,CPaul,JWright,NOH,6,84,-5.6,92.18,2010
195,BUdrih,SHawes,JThompson,TEvans,OCasspi,SAC,16,83,-16.9,92.73,2010
196,KDooling,JYi,BLopez,CLee,CDouglas-Roberts,NJN,9,83,-14.0,87.54,2010
197,MOkur,KKorver,CMiles,RPrice,PMillsap,UTA,18,83,3.0,92.83,2010
198,NKrstic,KDurant,JGreen,RWestbrook,JHarden,OKC,42,83,11.1,101.32,2010
199,JCrawford,MEvans,ZPachulia,JSmith,JTeague,ATL,39,82,5.4,105.77,2010
200,JKidd,DNowitzki,JTerry,DGooden,JHoward,DAL,18,82,6.4,100.25,2010
201,JKidd,SMarion,JTerry,DGooden,JHoward,DAL,20,82,-0.4,96.59,2010
202,TMurphy,TFord,DGranger,BRush,RHibbert,IND,16,82,-14.9,102.71,2010
203,BMiller,KHinrich,DRose,JJohnson,TGibson,CHI,12,81,2.6,95.32,2010
204,BUdrih,SHawes,CLandry,TEvans,OCasspi,SAC,9,81,-3.2,94.21,2010
205,CAndersen,Nene,CAnthony,JSmith,TLawson,DEN,29,81,27.3,101.57,2010
206,CBell,ABogut,EIlyasova,LMbahaMoute,BJennings,MIL,14,81,-10.2,98.22,2010
207,JKidd,EDampier,DNowitzki,SMarion,RBeaubois,DAL,9,80,2.0,98.88,2010
208,LOdom,MWorldPeace,ABynum,SBrown,JFarmar,LAL,28,80,7.5,93.45,2010
209,ZRandolph,JTinsley,RGay,MGasol,OMayo,MEM,24,80,2.3,98.77,2010
210,AIverson,EBrand,SDalembert,AIguodala,TYoung,PHI,6,79,-2.8,86.99,2010
211,AJamison,BHaywood,CButler,RFoye,NYoung,WAS,10,79,3.7,89.8,2010
212,CBosh,JJack,ABargnani,SWeems,DDeRozan,TOR,20,79,9.8,99.81,2010
213,MMiller,SLivingston,ABlatche,AThornton,JMcGee,WAS,13,79,-22.2,92.56,2010
214,CAndersen,Nene,JSmith,AAfflalo,TLawson,DEN,30,78,36.1,100.26,2010
215,JO'Neal,QRichardson,CArroyo,DWade,UHaslem,MIA,20,78,8.9,97.54,2010
216,TMurphy,EWatson,MDunleavy,DJones,RHibbert,IND,15,78,-30.9,104.17,2010
217,AMiller,JPrzybilla,MWebster,LAldridge,BRoy,POR,13,77,17.8,90.25,2010
218,CMaggette,MEllis,ARandolph,AMorrow,SCurry,GSW,14,77,-22.0,105.9,2010
219,DFisher,KBryant,LOdom,PGasol,ABynum,LAL,7,77,7.3,101.02,2010
220,KDurant,JGreen,RWestbrook,SIbaka,JHarden,OKC,29,77,-5.5,93.27,2010
221,MMiller,SLivingston,ABlatche,NYoung,JMcGee,WAS,11,77,2.6,97.71,2010
222,RBell,TChandler,GWallace,BDiaw,RFelton,CHA,5,77,15.2,85.83,2010
223,SDalembert,WGreen,AIguodala,LWilliams,TYoung,PHI,19,77,9.9,95.48,2010
224,SJackson,GWallace,RMurray,BDiaw,DAugustin,CHA,22,77,28.9,92.58,2010
225,VCarter,RLewis,DHoward,JNelson,JRedick,ORL,21,77,0.6,96.98,2010
226,DMilicic,RGomes,CBrewer,KLove,JFlynn,MIN,17,76,-21.0,104.78,2010
227,KMartin,Nene,CAnthony,AAfflalo,TLawson,DEN,12,76,5.7,101.82,2010
228,AMcDyess,TDuncan,MGinobili,KBogans,GHill,SAS,19,75,-10.8,94.07,2010
229,BWallace,RHamilton,CWilcox,RStuckey,JJerebko,DET,8,75,-9.1,90.32,2010
230,CBillups,CAndersen,Nene,CAnthony,AAfflalo,DEN,30,75,2.8,95.97,2010
231,MBibby,JCrawford,JJohnson,MWilliams,AHorford,ATL,34,75,-10.1,102.93,2010
232,JKidd,DNowitzki,SMarion,JTerry,BHaywood,DAL,18,74,5.8,97.94,2010
233,KMartin,SHawes,DGreene,TEvans,OCasspi,SAC,7,74,-9.9,96.83,2010
234,MRedd,ABogut,EIlyasova,LMbahaMoute,BJennings,MIL,11,74,0.6,95.42,2010
235,TMcGrady,DLee,DGallinari,HWalker,TDouglas,NYK,11,74,-9.2,98.63,2010
236,VCarter,RLewis,MBarnes,JNelson,MGortat,ORL,24,74,31.3,92.86,2010
237,CBoozer,DWilliams,RBrewer,PMillsap,WMatthews,UTA,22,73,2.8,96.3,2010
238,CMaggette,MEllis,CWatson,ARandolph,SCurry,GSW,12,73,-8.2,105.26,2010
239,JWilliams,RLewis,MBarnes,DHoward,JRedick,ORL,38,73,10.4,106.65,2010
240,RNesterovic,HTurkoglu,JJack,ABargnani,DDeRozan,TOR,8,73,-12.1,96.6,2010
241,TMcGrady,DLee,SRodriguez,WChandler,DGallinari,NYK,8,73,-30.5,94.88,2010
242,BWallace,BGordon,CVillanueva,WBynum,RStuckey,DET,12,72,17.5,91.79,2010
243,HTurkoglu,AJohnson,JCalderon,ABargnani,SWeems,TOR,13,72,13.4,93.17,2010
244,LScola,TAriza,KLowry,ABrooks,CLandry,HOU,25,72,-6.6,102.61,2010
245,RWallace,RAllen,EHouse,MDaniels,SWilliams,BOS,16,72,26.9,86.85,2010
246,CBosh,AWright,JJack,ABargnani,SWeems,TOR,18,71,23.2,101.65,2010
247,JKidd,EDampier,DNowitzki,JTerry,JHoward,DAL,15,71,17.8,101.22,2010
248,JStackhouse,JSalmons,LRidnour,ABogut,EIlyasova,MIL,17,71,8.8,93.6,2010
249,TMcGrady,AHarrington,DLee,DGallinari,TDouglas,NYK,8,71,-15.1,95.68,2010
250,EBrand,WGreen,AIguodala,LWilliams,TYoung,PHI,20,70,-21.5,95.68,2010
251,TDuncan,MGinobili,RJefferson,MBonner,GHill,SAS,29,70,11.3,99.44,2010
252,AMcDyess,TDuncan,RJefferson,TParker,GHill,SAS,16,69,24.3,94.91,2010
253,GHill,SNash,AStoudemire,CFrye,JDudley,PHX,24,69,-14.4,98.08,2010
254,TMurphy,EWatson,MDunleavy,DGranger,BRush,IND,23,69,-4.8,100.89,2010
255,TSefolosha,KDurant,JGreen,RWestbrook,JHarden,OKC,29,69,23.6,105.95,2010
256,AJefferson,RGomes,RSessions,KLove,WEllington,MIN,27,68,21.2,99.04,2010
257,AParker,AJamison,LJames,MWilliams,AVarejao,CLE,12,68,32.2,98.64,2010
258,JHoward,AMiller,LAldridge,BRoy,NBatum,POR,13,68,-11.7,91.73,2010
259,JWilliams,MPietrus,BBass,MGortat,JRedick,ORL,23,68,1.4,97.54,2010
260,MBarnes,DHoward,JNelson,JRedick,RAnderson,ORL,11,68,47.1,93.81,2010
261,MBibby,JCrawford,JSmith,MWilliams,AHorford,ATL,22,68,0.4,90.22,2010
262,DGeorge,MEllis,ATolliver,SCurry,RWilliams,GSW,6,67,3.7,102.76,2010
263,DStevenson,BHaywood,GArenas,CButler,ABlatche,WAS,12,67,-4.5,97.45,2010
264,JWilliams,RLewis,MPietrus,DHoward,JRedick,ORL,29,67,-13.0,99.13,2010
265,KHinrich,LDeng,TThomas,JNoah,DRose,CHI,15,67,2.9,104.66,2010
266,NKrstic,NCollison,TSefolosha,KDurant,RWestbrook,OKC,22,67,24.4,96.52,2010
267,RAllen,PPierce,BScalabrine,KPerkins,RRondo,BOS,8,67,4.9,91.6,2010
268,RHamilton,TPrince,JMaxiell,RStuckey,JJerebko,DET,18,67,5.7,96.37,2010
269,SBattier,TAriza,CHayes,ABrooks,CLandry,HOU,16,67,-9.3,90.27,2010
270,TPrince,BGordon,CVillanueva,JMaxiell,WBynum,DET,21,67,-28.1,90.42,2010
271,ZRandolph,RGay,MWilliams,MGasol,OMayo,MEM,26,67,-7.0,101.16,2010
272,ZIlgauskas,AParker,LJames,DWest,AVarejao,CLE,20,66,14.9,95.52,2010
273,CBillups,MAllen,Nene,CAnthony,AAfflalo,DEN,10,65,-7.4,93.17,2010
274,CBillups,Nene,CAnthony,JSmith,AAfflalo,DEN,17,65,10.9,101.28,2010
275,JWilliams,MPietrus,DHoward,BBass,JRedick,ORL,21,65,29.2,90.8,2010
276,AMcDyess,TDuncan,MGinobili,RJefferson,TParker,SAS,27,64,24.1,99.66,2010
277,AStoudemire,LBarbosa,LAmundson,JDudley,GDragic,PHX,23,64,8.6,97.3,2010
278,TMurphy,EWatson,TFord,DGranger,BRush,IND,5,64,6.2,98.1,2010
279,CBosh,AWright,JJack,ABargnani,DDeRozan,TOR,17,63,-6.3,94.25,2010
280,JCrawford,JJohnson,ZPachulia,JSmith,MWilliams,ATL,35,63,-12.5,96.92,2010
281,JHoward,AMiller,SBlake,MWebster,LAldridge,POR,17,63,-3.0,93.94,2010
282,ACarter,CAndersen,Nene,CAnthony,JSmith,DEN,22,62,37.7,98.28,2010
283,AJefferson,DWilkins,CBrewer,RSessions,KLove,MIN,28,62,-5.2,102.33,2010
284,AJefferson,DWilkins,RSessions,KLove,WEllington,MIN,21,62,2.2,94.33,2010
285,JRichardson,AStoudemire,CFrye,JDudley,GDragic,PHX,37,62,1.8,98.97,2010
286,AKirilenko,CBoozer,KKorver,DWilliams,PMillsap,UTA,16,61,17.5,98.65,2010
287,BDavis,DGooden,RButler,CKaman,TOutlaw,LAC,6,61,-23.0,95.97,2010
