lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
280,JJack,CLee,KO'Quinn,THardawayJr,KPorzingis,NYK,12,56,-9.1,104.72,2018
281,TAriza,EGordon,LMbahaMoute,JHarden,CCapela,HOU,17,56,4.2,102.27,2018
282,WMatthews,HBarnes,SMejri,DSmithJr,MKleber,DAL,18,56,8.5,101.6,2018
283,ZRandolph,GTemple,BBogdanovic,WCauley-Stein,DFox,SAC,15,56,-7.4,106.59,2018
284,ETurner,AAminu,EDavis,DLillard,CMcCollum,POR,25,55,11.8,104.33,2018
285,KKoufos,BHield,SLabissiere,DFox,JJackson,SAC,6,55,-24.3,100.92,2018
286,LJames,DWade,JSmith,KLove,JCrowder,CLE,24,55,-8.6,103.42,2018
287,MBelinelli,MDelaney,ITaylor,JCollins,TCavanaugh,ATL,8,55,0.0,97.31,2018
288,Nene,TAriza,PTucker,LMbahaMoute,JHarden,HOU,9,55,18.2,110.53,2018
289,RLopez,JHoliday,ZLaVine,KDunn,LMarkkanen,CHI,5,55,-9.1,103.67,2018
290,TAriza,PTucker,EGordon,RAnderson,JHarden,HOU,17,55,-10.3,100.08,2018
291,TDaniels,DBender,MChriss,TUlis,JJackson,PHX,9,55,-6.9,99.89,2018
292,TYoung,DCollison,LStephenson,CJoseph,DSabonis,IND,23,55,6.3,99.25,2018
293,WBarton,MPlumlee,GHarris,TLyles,JMurray,DEN,20,55,13.5,102.02,2018
294,DWest,AIguodala,NYoung,KThompson,DGreen,GSW,12,54,-9.5,94.62,2018
295,JJack,CLee,EKanter,DMcDermott,KPorzingis,NYK,24,54,-1.8,104.81,2018
296,JJohnson,WEllington,DWaiters,KOlynyk,TJohnson,MIA,13,54,18.1,97.58,2018
297,JLamb,CZeller,MCarter-Williams,FKaminsky,DBacon,CHA,7,54,0.7,103.11,2018
298,LJames,JSmith,KLove,TThompson,IThomas,CLE,4,54,1.8,102.71,2018
299,LStephenson,CJoseph,VOladipo,MTurner,DSabonis,IND,26,54,-20.0,102.42,2018
300,PGasol,TParker,LAldridge,DGreen,KLeonard,SAS,6,54,-6.2,98.65,2018
301,RLopez,NMirotic,JHoliday,KDunn,DValentine,CHI,16,54,-8.2,104.15,2018
302,AJohnson,JBayless,RCovington,TMcConnell,BSimmons,PHI,17,53,-4.1,111.05,2018
303,DJordan,WJohnson,THarris,ARivers,TWallace,LAC,5,53,3.5,102.81,2018
304,DNowitzki,JBarea,WMatthews,HBarnes,YFerrell,DAL,19,53,-8.9,101.23,2018
305,EIlyasova,KBazemore,DSchroder,TPrince,TCavanaugh,ATL,9,53,4.6,100.42,2018
306,ETurner,AAminu,EDavis,DLillard,PConnaughton,POR,22,53,18.0,106.42,2018
307,IMahinmi,BBeal,MScott,TFrazier,KOubreJr,WAS,18,53,10.6,104.54,2018
308,JCrawford,JTeague,TGibson,JButler,KTowns,MIN,29,53,30.1,99.29,2018
309,MBelinelli,DSchroder,DDedmon,TPrince,JCollins,ATL,16,53,-18.9,100.03,2018
310,NVonleh,CPayne,BPortis,DValentine,DNwaba,CHI,10,53,1.7,103.31,2018
311,RRondo,JHoliday,DCousins,EMoore,DMiller,NOP,9,53,-21.1,101.0,2018
312,AHorford,MMorris,ABaynes,TRozier,JTatum,BOS,7,52,19.8,92.55,2018
313,CBrewer,JClarkson,LNanceJr,ACaruso,KKuzma,LAL,9,52,-17.3,107.13,2018
314,CMiles,KLowry,DDeRozan,JPoeltl,PSiakam,TOR,27,52,-11.3,112.77,2018
315,DNowitzki,DHarris,JBarea,WMatthews,DPowell,DAL,20,52,5.3,104.83,2018
316,DNowitzki,JBarea,DPowell,YFerrell,KCollinsworth,DAL,8,52,-1.9,97.03,2018
317,ETurner,AAminu,DLillard,JNurkic,PConnaughton,POR,27,52,8.1,102.89,2018
318,KDurant,KThompson,DGreen,PMcCaw,JBell,GSW,6,52,2.9,99.02,2018
319,QAcy,ACrabbe,JHarris,CLeVert,JAllen,BKN,16,52,-18.3,101.1,2018
320,TGibson,JButler,GDieng,AWiggins,TJones,MIN,32,52,24.8,103.94,2018
321,AHorford,KIrving,ABaynes,MSmart,JBrown,BOS,21,51,32.3,101.32,2018
322,ALen,ICanaan,TDaniels,DBender,DHouse,PHX,6,51,27.5,102.51,2018
323,DJordan,BGriffin,PBeverley,WJohnson,ARivers,LAC,5,51,-5.2,100.17,2018
324,ETurner,AAminu,DLillard,SNapier,JNurkic,POR,21,51,-5.6,101.51,2018
325,JCrawford,NBjelica,JButler,TJones,KTowns,MIN,17,51,17.8,97.71,2018
326,JHoliday,NMirotic,EMoore,ADavis,DMiller,NOP,21,51,0.0,107.36,2018
327,KLowry,SIbaka,DDeRozan,JPoeltl,OAnunoby,TOR,27,51,-6.1,109.22,2018
328,LWilliams,DJordan,THarris,ARivers,TWallace,LAC,11,51,-11.2,111.5,2018
329,Nene,TAriza,PTucker,EGordon,JHarden,HOU,18,51,38.0,111.32,2018
330,AHorford,KIrving,JBrown,JTatum,DTheis,BOS,10,50,1.9,102.44,2018
331,ATolliver,ISmith,ADrummond,SJohnson,LKennard,DET,20,50,14.2,106.78,2018
332,CMiles,KLowry,SIbaka,DDeRozan,JPoeltl,TOR,31,50,5.8,117.68,2018
333,DWest,SLivingston,AIguodala,KDurant,KThompson,GSW,11,50,3.8,99.11,2018
334,EBledsoe,JHenson,KMiddleton,GAntetokounmpo,GPaytonII,MIL,5,50,22.9,100.66,2018
335,JBarea,WMatthews,HBarnes,DPowell,DSmithJr,DAL,22,50,-15.4,99.26,2018
336,JCrowder,RGobert,JIngles,RO'Neale,DMitchell,UTA,17,50,-2.0,99.8,2018
337,KKorver,JGreen,JClarkson,RHood,LNanceJr,CLE,6,50,7.6,100.59,2018
338,LWilliams,DGallinari,DJordan,THarris,ARivers,LAC,7,50,-28.1,100.66,2018
339,NVucevic,SMack,TRoss,EFournier,AGordon,ORL,6,50,-28.5,97.99,2018
340,PGasol,LAldridge,KAnderson,DMurray,BForbes,SAS,9,50,6.2,94.07,2018
341,RCovington,JEmbiid,DSaric,TMcConnell,BSimmons,PHI,23,50,-2.9,101.74,2018
342,VCarter,KKoufos,BBogdanovic,BHield,FMason,SAC,10,50,-2.1,94.04,2018
343,ABradley,ISmith,THarris,ADrummond,SJohnson,DET,21,49,-21.5,100.25,2018
344,BGriffin,ISmith,ADrummond,RBullock,LKennard,DET,9,49,11.5,94.65,2018
345,DBertans,BPaul,JLauvergne,DMurray,BForbes,SAS,18,49,-6.6,102.77,2018
346,GDragic,JJohnson,WEllington,TJohnson,BAdebayo,MIA,18,49,-17.1,98.27,2018
347,JCrawford,ABrooks,NBjelica,GDieng,KTowns,MIN,8,49,-21.2,96.59,2018
348,JCrawford,JTeague,NBjelica,AWiggins,KTowns,MIN,20,49,-0.3,107.63,2018
349,JHoliday,BPortis,KDunn,DValentine,LMarkkanen,CHI,19,49,18.1,109.21,2018
350,JRedick,RCovington,JEmbiid,DSaric,TMcConnell,PHI,17,49,-11.7,101.98,2018
351,KDurant,KThompson,DGreen,KLooney,QCook,GSW,9,49,3.1,104.24,2018
352,MBelinelli,DDedmon,MDelaney,TPrince,JCollins,ATL,12,49,-6.4,104.75,2018
353,MGortat,MMorris,BBeal,TSatoransky,KOubreJr,WAS,19,49,-30.3,105.75,2018
354,DNowitzki,WMatthews,HBarnes,DPowell,DSmithJr,DAL,18,48,-20.4,92.79,2018
355,EGordon,RAnderson,LMbahaMoute,JHarden,CCapela,HOU,21,48,3.6,102.57,2018
356,JBayless,RCovington,JEmbiid,DSaric,BSimmons,PHI,13,48,11.5,102.89,2018
357,MGinobili,PGasol,TParker,RGay,BForbes,SAS,17,48,29.2,105.33,2018
358,TYoung,DCollison,CJoseph,VOladipo,MTurner,IND,28,48,3.0,105.75,2018
359,WEllington,KOlynyk,TJohnson,JRichardson,BAdebayo,MIA,11,48,28.3,99.19,2018
360,CLee,LThomas,KO'Quinn,DMcDermott,FNtilikina,NYK,11,47,1.1,92.48,2018
361,CMiles,DDeRozan,DWright,JPoeltl,PSiakam,TOR,19,47,-24.8,102.7,2018
362,DCarroll,TMozgov,DRussell,RHollis-Jefferson,CLeVert,BKN,5,47,-2.9,104.52,2018
363,DNowitzki,JBarea,DMcDermott,DPowell,KCollinsworth,DAL,7,47,9.0,99.35,2018
364,DNowitzki,WMatthews,HBarnes,NNoel,DSmithJr,DAL,8,47,-13.9,95.58,2018
365,DWade,JJohnson,WEllington,JRichardson,BAdebayo,MIA,7,47,7.3,101.02,2018
366,EIlyasova,KBazemore,DSchroder,TPrince,JCollins,ATL,16,47,-0.6,99.63,2018
367,FKaminsky,WHernangomez,TGraham,MMonk,DBacon,CHA,8,47,-5.8,106.09,2018
368,GDragic,JJohnson,KOlynyk,TJohnson,JRichardson,MIA,23,47,40.6,101.01,2018
369,JClarkson,LNanceJr,ACaruso,KKuzma,JHart,LAL,10,47,-7.8,97.54,2018
370,JHenson,KMiddleton,TSnell,GAntetokounmpo,MDellavedova,MIL,12,47,40.1,89.47,2018
371,LJames,DWade,KKorver,JGreen,KLove,CLE,20,47,2.9,95.7,2018
372,LWilliams,MHarrell,SDekker,JEvans,SThornwell,LAC,11,47,13.7,103.98,2018
373,RRondo,JHoliday,EMoore,ADavis,DMiller,NOP,21,47,17.3,106.34,2018
374,RSessions,CLee,EKanter,THardawayJr,KPorzingis,NYK,3,47,-21.1,94.68,2018
375,TYoung,DCollison,CJoseph,VOladipo,DSabonis,IND,23,47,26.6,104.89,2018
376,ZRandolph,BBogdanovic,WCauley-Stein,BHield,DFox,SAC,13,47,-10.4,100.38,2018
377,AHorford,KIrving,TRozier,JBrown,JTatum,BOS,19,46,7.1,105.8,2018
378,ATolliver,ABradley,ISmith,THarris,ADrummond,DET,15,46,-22.2,95.1,2018
379,ETurner,EDavis,MHarkless,CMcCollum,SNapier,POR,11,46,-12.7,98.52,2018
380,JCrawford,NBjelica,SMuhammad,TJones,KTowns,MIN,17,46,8.3,101.17,2018
381,JRedick,JBayless,TBooker,JEmbiid,TMcConnell,PHI,9,46,0.0,109.05,2018
382,Nene,TAriza,EGordon,RAnderson,JHarden,HOU,13,46,-2.8,113.64,2018
383,TYoung,DCollison,LStephenson,VOladipo,MTurner,IND,22,46,28.6,103.09,2018
384,WMatthews,HBarnes,NNoel,YFerrell,DSmithJr,DAL,12,46,-30.7,101.36,2018
385,ZPachulia,KDurant,KThompson,DGreen,QCook,GSW,7,46,-21.7,101.03,2018
386,ALen,ICanaan,TDaniels,TWarren,DBender,PHX,11,45,-10.9,98.6,2018
387,BBiyombo,EFournier,EPayton,AGordon,MHezonja,ORL,6,45,-18.0,106.55,2018
388,CAnthony,RWestbrook,ARoberson,SAdams,JHuestis,OKC,13,45,-8.5,99.76,2018
389,JSampson,BBogdanovic,WCauley-Stein,DFox,JJackson,SAC,7,45,13.6,96.62,2018
390,RWestbrook,PGeorge,SAdams,AAbrines,JGrant,OKC,18,45,30.9,110.0,2018
391,ZRandolph,GHill,GTemple,WCauley-Stein,DFox,SAC,13,45,9.5,101.29,2018
392,ALen,TWarren,DBooker,MChriss,TUlis,PHX,13,44,31.5,107.0,2018
393,DCarroll,SDinwiddie,JHarris,CLeVert,JAllen,BKN,15,44,2.2,102.19,2018
394,DHarris,WChandler,WBarton,MPlumlee,TLyles,DEN,10,44,-22.9,104.54,2018
395,DNowitzki,JBarea,WMatthews,DPowell,DSmithJr,DAL,18,44,11.3,104.94,2018
396,DWade,KKorver,JGreen,TThompson,COsman,CLE,9,44,-13.7,104.46,2018
397,DWade,KKorver,JSmith,CFrye,JGreen,CLE,10,44,7.7,99.25,2018
398,ETurner,EDavis,CMcCollum,PConnaughton,ZCollins,POR,16,44,-8.1,101.3,2018
399,GMonroe,TWarren,MChriss,TUlis,JJackson,PHX,6,44,-5.3,93.67,2018
400,JHoliday,NMirotic,EMoore,ADavis,IClark,NOP,14,44,51.8,108.26,2018
401,LJames,DWade,KKorver,JSmith,KLove,CLE,18,44,39.0,105.13,2018
402,MGinobili,LAldridge,RGay,DGreen,PMills,SAS,17,44,13.3,100.16,2018
403,TBooker,LStephenson,CJoseph,GRobinsonIII,DSabonis,IND,8,44,4.2,102.04,2018
404,TChandler,DBooker,DBender,TUlis,JJackson,PHX,8,44,-18.5,106.89,2018
405,ACrabbe,DRussell,RHollis-Jefferson,CLeVert,JAllen,BKN,13,43,14.7,100.09,2018
406,AHorford,ABaynes,MSmart,JBrown,JTatum,BOS,7,43,19.7,92.3,2018
407,ALen,TWarren,DBooker,MChriss,AJames,PHX,11,43,-14.7,103.6,2018
408,ATolliver,ISmith,THarris,ADrummond,RBullock,DET,5,43,-17.9,100.96,2018
409,DCarroll,QAcy,ACrabbe,SDinwiddie,JHarris,BKN,23,43,4.1,108.93,2018
410,DHoward,KWalker,JLamb,FKaminsky,TGraham,CHA,20,43,10.7,97.64,2018
411,EBledsoe,JHenson,KMiddleton,TSnell,MBrogdon,MIL,12,43,-19.4,102.47,2018
412,JHoliday,DCunningham,DCousins,DMiller,IClark,NOP,13,43,18.3,97.89,2018
413,KLowry,DDeRozan,JValanciunas,PSiakam,OAnunoby,TOR,9,43,23.2,95.05,2018
414,LJames,DWade,KKorver,JGreen,TThompson,CLE,15,43,6.1,109.07,2018
415,ZPachulia,SLivingston,KDurant,KThompson,DGreen,GSW,7,43,22.6,102.94,2018
416,AAfflalo,DAugustin,MSpeights,BBiyombo,JSimmons,ORL,6,42,-21.8,101.3,2018
417,ALen,TDaniels,DBender,JJackson,AJames,PHX,13,42,-10.7,110.4,2018
418,CAnthony,RWestbrook,PGeorge,ARoberson,JGrant,OKC,17,42,25.0,107.3,2018
419,DCarroll,ACrabbe,SDinwiddie,RHollis-Jefferson,CLeVert,BKN,19,42,3.6,110.93,2018
420,DCarroll,TBooker,ACrabbe,SDinwiddie,RHollis-Jefferson,BKN,5,42,8.8,106.47,2018
421,DHoward,KWalker,MKidd-Gilchrist,JLamb,FKaminsky,CHA,26,42,28.8,102.81,2018
422,DNowitzki,JBarea,WMatthews,DPowell,YFerrell,DAL,19,42,-0.9,96.56,2018
423,GDragic,DWaiters,JWinslow,JRichardson,BAdebayo,MIA,5,42,-42.0,97.18,2018
424,IThomas,KCaldwell-Pope,JRandle,LBall,KKuzma,LAL,11,42,16.3,113.57,2018
425,JClarkson,JRandle,BIngram,KKuzma,JHart,LAL,18,42,2.4,99.44,2018
426,JCrawford,JTeague,NBjelica,GDieng,AWiggins,MIN,22,42,-27.9,109.79,2018
427,JJohnson,RRubio,EUdoh,ABurks,RHood,UTA,8,42,-38.5,96.17,2018
428,JJohnson,RRubio,RGobert,JIngles,DMitchell,UTA,12,42,21.8,110.87,2018
429,JNelson,JHoliday,DCunningham,ADavis,DMiller,NOP,13,42,30.9,110.82,2018
430,JRedick,JEmbiid,DSaric,TMcConnell,TLuwawu-Cabarrot,PHI,14,42,11.8,106.95,2018
431,JSmith,JMeeks,TSatoransky,MScott,KOubreJr,WAS,11,42,-9.0,102.37,2018
432,JTerry,TZeller,GAntetokounmpo,JParker,SBrown,MIL,11,42,0.0,103.96,2018
433,TAriza,CPaul,PTucker,EGordon,CCapela,HOU,14,42,30.7,104.5,2018
434,AHorford,KIrving,MSmart,JBrown,SOjeleye,BOS,16,41,27.6,106.44,2018
435,AHorford,KIrving,MSmart,TRozier,JTatum,BOS,21,41,15.1,118.17,2018
436,EIlyasova,AJohnson,JRedick,RCovington,BSimmons,PHI,6,41,3.3,108.5,2018
437,ETurner,AAminu,DLillard,MLeonard,CMcCollum,POR,8,41,-6.7,105.23,2018
438,KBazemore,DSchroder,DDedmon,MMuscala,TPrince,ATL,11,41,-19.2,99.01,2018
439,LJames,KKorver,JSmith,JGreen,KLove,CLE,21,41,15.2,98.65,2018
440,LJames,KKorver,JSmith,KLove,JCrowder,CLE,20,41,-6.7,106.04,2018
441,LWilliams,DJordan,BGriffin,WJohnson,TWallace,LAC,3,41,25.2,110.5,2018
442,MGinobili,LAldridge,RGay,PMills,BForbes,SAS,14,41,-3.3,94.96,2018
443,MMorris,MSmart,TRozier,SOjeleye,DTheis,BOS,9,41,8.9,92.99,2018
444,RFelton,RWestbrook,PGeorge,PPatterson,JGrant,OKC,24,41,5.0,99.31,2018
445,RRondo,NMirotic,DMiller,IClark,CDiallo,NOP,10,41,-18.9,104.31,2018
446,TDaniels,EPayton,DBender,MChriss,JJackson,PHX,10,41,-29.7,101.88,2018
447,AAminu,DLillard,MHarkless,SNapier,JNurkic,POR,15,40,11.6,99.67,2018
448,ATolliver,RJackson,ADrummond,SJohnson,LKennard,DET,7,40,-8.7,95.96,2018
449,ATolliver,RJackson,EMoreland,SJohnson,LKennard,DET,6,40,0.0,93.25,2018
450,DCarroll,DCunningham,SDinwiddie,JHarris,CLeVert,BKN,11,40,-9.6,100.78,2018
451,DCunningham,SDinwiddie,JHarris,RHollis-Jefferson,CLeVert,BKN,14,40,26.4,116.11,2018
452,DHarris,JBarea,WMatthews,HBarnes,DPowell,DAL,17,40,-12.1,108.24,2018
453,EBledsoe,JHenson,KMiddleton,TSnell,SBrown,MIL,8,40,-14.6,97.98,2018
454,EBledsoe,JHenson,TSnell,GAntetokounmpo,MBrogdon,MIL,13,40,-23.4,100.97,2018
455,JHoliday,DCunningham,ADavis,DMiller,IClark,NOP,15,40,2.3,105.05,2018
456,JJohnson,RRubio,EUdoh,JIngles,DMitchell,UTA,5,40,-21.9,95.51,2018
457,KFaried,WBarton,NJokic,EMudiay,MBeasley,DEN,8,40,13.5,97.15,2018
458,LWilliams,DJordan,WJohnson,THarris,ARivers,LAC,13,40,12.5,104.44,2018
459,LWilliams,THarris,ARivers,MHarrell,SThornwell,LAC,12,40,13.6,106.1,2018
460,MBelinelli,RCovington,JEmbiid,DSaric,BSimmons,PHI,16,40,21.3,106.6,2018
461,MGasol,AHarrison,JMartin,WSelden,DBrooks,MEM,8,40,-29.1,95.88,2018
462,NVucevic,JSimmons,EPayton,MHezonja,WIwundu,ORL,4,40,-16.4,100.22,2018
463,RRubio,JCrowder,RGobert,RO'Neale,DMitchell,UTA,18,40,28.0,107.32,2018
464,AJefferson,TYoung,LStephenson,CJoseph,VOladipo,IND,15,39,-12.1,100.49,2018
465,DDeRozan,DWright,JPoeltl,PSiakam,FVanVleet,TOR,14,39,53.3,98.64,2018
466,DWade,KKorver,JGreen,TThompson,IThomas,CLE,8,39,5.6,100.31,2018
467,EIlyasova,MBelinelli,DSchroder,TPrince,JCollins,ATL,16,39,-19.9,100.09,2018
468,JBarea,WMatthews,HBarnes,SMejri,DSmithJr,DAL,20,39,-6.1,100.1,2018
469,JCrawford,TGibson,JButler,TJones,KTowns,MIN,18,39,2.6,97.66,2018
470,JHoliday,CPayne,CFelicio,DValentine,PZipser,CHI,3,39,-8.5,100.23,2018
471,JJerebko,DFavors,ABurks,JIngles,DMitchell,UTA,13,39,19.2,94.24,2018
472,JRedick,RCovington,DSaric,RHolmes,BSimmons,PHI,15,39,-32.2,105.9,2018
473,MGasol,TEvans,AHarrison,JMartin,DBrooks,MEM,12,39,4.3,92.88,2018
474,MGinobili,LAldridge,DGreen,PMills,KAnderson,SAS,19,39,-2.0,113.66,2018
475,MGortat,JWall,BBeal,MScott,OPorterJr,WAS,10,39,19.5,101.54,2018
476,NVucevic,TRoss,EFournier,JSimmons,AGordon,ORL,9,39,1.2,104.93,2018
477,PMillsap,WBarton,MPlumlee,GHarris,EMudiay,DEN,12,39,10.0,97.43,2018
478,QAcy,SDinwiddie,JHarris,RHollis-Jefferson,CLeVert,BKN,17,39,15.1,102.37,2018
479,TAriza,GGreen,PTucker,JHarden,CCapela,HOU,8,39,-7.4,99.65,2018
480,VCarter,KKoufos,GTemple,BBogdanovic,BHield,SAC,7,39,-3.7,97.26,2018
481,CAnthony,RFelton,PPatterson,AAbrines,JGrant,OKC,7,38,6.6,97.53,2018
482,DCarroll,JHarris,DRussell,RHollis-Jefferson,JAllen,BKN,6,38,-10.6,99.8,2018
483,DCollison,LStephenson,CJoseph,MTurner,DSabonis,IND,16,38,-4.5,106.04,2018
484,DHoward,MWilliams,NBatum,MKidd-Gilchrist,MCarter-Williams,CHA,5,38,16.1,100.43,2018
485,EBledsoe,KMiddleton,GAntetokounmpo,TMaker,MBrogdon,MIL,14,38,12.5,102.07,2018
486,ETurner,DLillard,MHarkless,CMcCollum,JNurkic,POR,10,38,-5.7,110.76,2018
487,GDragic,JJohnson,WEllington,HWhiteside,TJohnson,MIA,18,38,17.1,103.85,2018
488,JBarea,WMatthews,HBarnes,SMejri,YFerrell,DAL,19,38,21.5,94.55,2018
489,JJerebko,JCrowder,RGobert,RO'Neale,DMitchell,UTA,16,38,14.2,98.67,2018
490,JNelson,DCunningham,DCousins,EMoore,DMiller,NOP,13,38,-26.9,102.9,2018
491,KLowry,SIbaka,DDeRozan,FVanVleet,OAnunoby,TOR,9,38,12.1,98.99,2018
492,KLowry,SIbaka,DDeRozan,NPowell,JPoeltl,TOR,16,38,5.2,101.69,2018
493,LStephenson,CJoseph,JYoung,DSabonis,TLeaf,IND,10,38,10.4,97.1,2018
494,LThomas,EKanter,THardawayJr,EMudiay,FNtilikina,NYK,6,38,-3.8,95.96,2018
495,LWilliams,DJordan,WJohnson,CWilliams,JEvans,LAC,3,38,7.6,104.25,2018
496,MGinobili,PGasol,TParker,RGay,DGreen,SAS,11,38,-7.7,100.02,2018
497,MMorris,MSmart,TRozier,JTatum,DTheis,BOS,15,38,-31.4,104.81,2018
498,SMack,KBirch,MHezonja,JArtis,RPurvis,ORL,6,38,40.0,96.14,2018
499,TAriza,PTucker,LMbahaMoute,JHarden,CCapela,HOU,18,38,1.1,102.03,2018
500,WChandler,WBarton,MPlumlee,NJokic,EMudiay,DEN,11,38,-11.5,108.67,2018
501,CMiles,KLowry,DDeRozan,JValanciunas,OAnunoby,TOR,4,37,5.2,95.8,2018
502,DJordan,BGriffin,WJohnson,TWallace,MTeodosic,LAC,3,37,-9.1,100.6,2018
503,GDragic,JJohnson,HWhiteside,JRichardson,DJonesJr,MIA,5,37,1.4,91.45,2018
504,JCrawford,TGibson,AWiggins,TJones,KTowns,MIN,22,37,-9.9,106.26,2018
505,JJack,MBeasley,CLee,LThomas,EKanter,NYK,11,37,-19.2,100.4,2018
506,KKoufos,GTemple,BBogdanovic,SLabissiere,DFox,SAC,7,37,2.1,110.32,2018
507,LStephenson,CJoseph,BBogdanovic,DSabonis,TLeaf,IND,15,37,-28.1,106.27,2018
508,NMirotic,JHoliday,JGrant,BPortis,DNwaba,CHI,17,37,26.9,119.13,2018
509,TAriza,CPaul,PTucker,RAnderson,JHarden,HOU,12,37,-11.7,99.33,2018
510,TYoung,DCollison,LStephenson,CJoseph,MTurner,IND,15,37,5.2,97.35,2018
511,WChandler,WBarton,GHarris,NJokic,TLyles,DEN,14,37,14.7,97.08,2018
512,WChandler,WBarton,NJokic,TLyles,JMurray,DEN,17,37,3.7,98.59,2018
513,AJefferson,DCollison,LStephenson,CJoseph,TLeaf,IND,10,36,2.4,95.26,2018
514,AJefferson,TYoung,DCollison,BBogdanovic,VOladipo,IND,12,36,4.9,109.91,2018
515,ALen,TDaniels,TWarren,DBender,AJames,PHX,10,36,-7.9,100.23,2018
516,CMiles,KLowry,SIbaka,DDeRozan,JValanciunas,TOR,23,36,-2.4,106.59,2018
517,DNowitzki,DHarris,JBarea,DPowell,DSmithJr,DAL,10,36,5.1,99.54,2018
518,GMonroe,SLarkin,ANader,JTatum,SOjeleye,BOS,7,36,1.7,98.78,2018
519,GMonroe,TWarren,DBooker,DBender,TUlis,PHX,9,36,-14.3,102.73,2018
520,JBarea,WMatthews,HBarnes,YFerrell,MKleber,DAL,8,36,-11.7,90.8,2018
521,JCrawford,NBjelica,AWiggins,TJones,KTowns,MIN,21,36,16.6,91.89,2018
522,JCrawford,NBjelica,GDieng,TJones,MGeorges-Hunt,MIN,10,36,-7.5,106.28,2018
523,JGrant,BPortis,DValentine,PZipser,DNwaba,CHI,11,36,19.6,94.76,2018
524,JJack,MBeasley,CLee,KO'Quinn,THardawayJr,NYK,5,36,16.0,100.45,2018
525,JJohnson,WEllington,HWhiteside,JRichardson,DJonesJr,MIA,5,36,17.8,95.53,2018
526,KIrving,MMorris,ABaynes,JBrown,JTatum,BOS,6,36,5.6,96.63,2018
527,NVucevic,SMack,EFournier,JSimmons,AGordon,ORL,11,36,57.1,111.29,2018
528,RWestbrook,PGeorge,ARoberson,SAdams,JGrant,OKC,15,36,0.7,107.2,2018
529,TSefolosha,DFavors,RHood,JIngles,DMitchell,UTA,12,36,-11.3,107.51,2018
530,TSefolosha,EUdoh,ABurks,RNeto,RHood,UTA,5,36,45.6,99.31,2018
531,WChandler,MPlumlee,GHarris,TLyles,JMurray,DEN,9,36,11.0,100.37,2018
532,ACrabbe,JHarris,DRussell,RHollis-Jefferson,JAllen,BKN,7,35,31.6,103.42,2018
533,AHorford,MMorris,MSmart,TRozier,JBrown,BOS,14,35,25.9,99.4,2018
534,ALen,DBooker,DBender,TUlis,JJackson,PHX,18,35,-35.7,106.41,2018
535,DWaiters,KOlynyk,TJohnson,JRichardson,BAdebayo,MIA,7,35,16.1,93.98,2018
536,ETurner,AAminu,CMcCollum,JNurkic,PConnaughton,POR,14,35,17.0,102.45,2018
537,ETurner,EDavis,CMcCollum,PConnaughton,CSwanigan,POR,7,35,-3.1,96.79,2018
538,JJohnson,WEllington,TJohnson,JRichardson,BAdebayo,MIA,14,35,-68.9,95.96,2018
539,JTeague,TGibson,SMuhammad,AWiggins,KTowns,MIN,3,35,-32.1,104.44,2018
540,KCaldwell-Pope,LNanceJr,BIngram,LBall,KKuzma,LAL,11,35,-2.3,105.75,2018
541,KIrving,ABaynes,MSmart,JBrown,SOjeleye,BOS,11,35,5.7,95.91,2018
542,LWilliams,WJohnson,MHarrell,SDekker,JEvans,LAC,8,35,7.5,108.02,2018
543,MGasol,JGreen,JMartin,DBrooks,KSimmons,MEM,4,35,-23.2,94.72,2018
544,NBatum,JLamb,MCarter-Williams,JO'BryantIII,FKaminsky,CHA,8,35,12.1,101.69,2018
545,NMirotic,JGrant,BPortis,DValentine,DNwaba,CHI,10,35,47.2,99.26,2018
546,RLopez,NMirotic,JHoliday,KDunn,DNwaba,CHI,14,35,-6.4,107.57,2018
547,TChandler,TWarren,DBender,TUlis,JJackson,PHX,8,35,-19.6,97.06,2018
548,TEnnis,JRandle,BIngram,KKuzma,JHart,LAL,3,35,-9.0,99.68,2018
549,ZPachulia,AIguodala,NYoung,DGreen,QCook,GSW,4,35,8.7,94.9,2018
550,ZRandolph,GHill,GTemple,WCauley-Stein,BHield,SAC,7,35,15.0,100.02,2018
551,ABradley,ISmith,THarris,RBullock,EMoreland,DET,6,34,-30.4,93.49,2018
552,AHarrison,DFinney-Smith,KCollinsworth,JJones,JMotley,DAL,3,34,-20.4,95.38,2018
553,CMiles,LNogueira,DWright,PSiakam,FVanVleet,TOR,11,34,25.7,93.63,2018
554,DDedmon,TPrince,ITaylor,JCollins,TDorsey,ATL,11,34,14.9,102.74,2018
555,DNowitzki,DHarris,JBarea,DPowell,ACleveland,DAL,8,34,-8.3,101.55,2018
556,GDragic,JJohnson,HWhiteside,DWaiters,JRichardson,MIA,8,34,34.7,99.4,2018
557,GDragic,WEllington,KOlynyk,JWinslow,BAdebayo,MIA,11,34,-19.6,97.41,2018
558,JCrawford,NBjelica,JButler,GDieng,TJones,MIN,9,34,-11.1,104.31,2018
559,JHoliday,DCunningham,EMoore,ADavis,DMiller,NOP,13,34,21.9,109.92,2018
560,KDurant,SCurry,KThompson,DGreen,KLooney,GSW,12,34,44.4,114.76,2018
561,KLowry,DDeRozan,JPoeltl,PSiakam,FVanVleet,TOR,18,34,7.9,106.11,2018
