lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
26,TDuncan,TParker,BDiaw,DGreen,KLeonard,SAS,45,266,11.0,94.98,2015
27,TDuncan,TParker,TSplitter,DGreen,KLeonard,SAS,31,265,22.1,97.6,2015
28,WChandler,AAfflalo,TLawson,KFaried,JNurkic,DEN,27,265,-2.6,97.09,2015
29,DWest,RStuckey,CWatson,RHibbert,SHill,IND,26,260,-14.3,92.92,2015
30,SMarion,LJames,AVarejao,KLove,KIrving,CLE,22,257,4.2,94.54,2015
31,JJohnson,DWilliams,TYoung,BLopez,MBrown,BKN,23,256,5.6,93.63,2015
32,BJennings,GMonroe,KSingler,ADrummond,KCaldwell-Pope,DET,24,254,7.5,96.14,2015
33,DNowitzki,TChandler,JNelson,MEllis,CParsons,DAL,21,254,11.3,97.04,2015
34,KDurant,RWestbrook,SIbaka,ARoberson,SAdams,OKC,23,249,13.9,96.69,2015
35,JCrawford,CPaul,JRedick,DJordan,BGriffin,LAC,46,245,7.1,97.61,2015
36,PPierce,Nene,MGortat,GTemple,JWall,WAS,21,242,8.8,96.83,2015
37,GDragic,EBledsoe,MMorris,MMorris,MPlumlee,PHX,26,237,5.5,95.91,2015
38,LWilliams,THansbrough,JJohnson,PPatterson,GVasquez,TOR,39,229,18.8,93.21,2015
39,JCrawford,MBarnes,CPaul,DJordan,BGriffin,LAC,49,225,10.4,97.68,2015
40,CFrye,NVucevic,THarris,EFournier,VOladipo,ORL,21,211,-10.6,95.16,2015
41,EGordon,OAsik,TEvans,DCunningham,ADavis,NOP,23,210,10.9,91.93,2015
42,MSpeights,SCurry,KThompson,HBarnes,DGreen,GSW,40,201,18.3,106.03,2015
43,OAsik,TEvans,JHoliday,LBabbitt,ADavis,NOP,17,201,0.3,97.35,2015
44,MBarnes,CPaul,JRedick,SHawes,DJordan,LAC,22,199,11.2,95.07,2015
45,CKaman,LAldridge,NBatum,WMatthews,DLillard,POR,27,190,-5.4,94.11,2015
46,DFavors,GHayward,RGobert,DExum,JIngles,UTA,34,188,0.5,91.12,2015
47,JSmith,BJennings,KSingler,ADrummond,KCaldwell-Pope,DET,19,185,-9.3,97.4,2015
48,AIguodala,ABogut,SCurry,KThompson,DGreen,GSW,52,181,25.5,105.95,2015
49,NVucevic,THarris,DDedmon,VOladipo,EPayton,ORL,17,181,-4.4,96.13,2015
50,DWade,UHaslem,LDeng,GDragic,HWhiteside,MIA,16,179,-1.8,90.72,2015
51,KGarnett,JJohnson,DWilliams,BLopez,BBogdanovic,BKN,14,179,2.9,91.68,2015
52,ZRandolph,BUdrih,JGreen,MGasol,CLee,MEM,23,178,-3.1,91.39,2015
53,TAriza,JDorsey,JHarden,PBeverley,DMotiejunas,HOU,22,174,6.5,97.21,2015
54,CButler,ATolliver,RJackson,ADrummond,KCaldwell-Pope,DET,18,173,16.3,90.96,2015
55,EGordon,OAsik,TEvans,JHoliday,ADavis,NOP,13,171,10.9,94.93,2015
56,PTucker,GDragic,EBledsoe,MMorris,MPlumlee,PHX,29,163,6.9,98.56,2015
57,DFavors,GHayward,RGobert,RHood,DExum,UTA,17,161,7.7,88.75,2015
58,RRondo,JGreen,ABradley,JSullinger,KOlynyk,BOS,19,161,4.8,103.38,2015
59,CAnthony,JCalderon,LAmundson,JSmith,LGalloway,NYK,9,159,9.1,91.34,2015
60,TAriza,JHarden,PBeverley,DMotiejunas,TJones,HOU,14,157,1.3,96.27,2015
61,TDuncan,MGinobili,TParker,BDiaw,KLeonard,SAS,40,156,-7.9,100.09,2015
62,AJefferson,GHenderson,LStephenson,KWalker,CZeller,CHA,23,155,-6.8,95.89,2015
63,CFrye,NVucevic,THarris,EFournier,EPayton,ORL,17,153,-7.9,95.06,2015
64,LMbahaMoute,NNoel,MCarter-Williams,RCovington,KMcDaniels,PHI,21,152,11.7,95.46,2015
65,NVucevic,THarris,KO'Quinn,VOladipo,EPayton,ORL,16,152,-7.5,92.4,2015
66,TYoung,GDieng,SMuhammad,ZLaVine,AWiggins,MIN,16,151,-17.4,96.24,2015
67,PGasol,MDunleavy,JNoah,ABrooks,TSnell,CHI,13,149,-10.8,92.71,2015
68,DAugustin,GMonroe,KSingler,ADrummond,KCaldwell-Pope,DET,12,147,-7.9,91.39,2015
69,AJohnson,KLowry,DDeRozan,GVasquez,JValanciunas,TOR,22,146,-11.2,88.2,2015
70,GHenderson,BBiyombo,KWalker,MKidd-Gilchrist,CZeller,CHA,10,146,1.7,91.66,2015
71,MWilliams,AJefferson,GHenderson,MKidd-Gilchrist,CZeller,CHA,10,146,0.7,95.96,2015
72,CBrewer,TYoung,GDieng,ZLaVine,AWiggins,MIN,11,145,-10.7,96.16,2015
73,RRondo,JGreen,ABradley,TZeller,JSullinger,BOS,18,145,10.3,100.09,2015
74,LScola,IMahinmi,RStuckey,CWatson,DRudez,IND,21,142,0.6,98.13,2015
75,TDuncan,TParker,MBonner,DGreen,KLeonard,SAS,23,141,10.6,96.41,2015
76,CBosh,DWade,LDeng,SWilliams,NCole,MIA,10,139,-2.1,91.22,2015
77,CFrye,NVucevic,THarris,VOladipo,EPayton,ORL,20,138,-18.1,95.36,2015
78,DNowitzki,TChandler,DHarris,MEllis,CParsons,DAL,36,138,7.4,100.35,2015
79,AJefferson,MWilliams,GHenderson,LStephenson,KWalker,CHA,23,137,-7.0,95.45,2015
80,OMayo,LSanders,BKnight,GAntetokounmpo,JParker,MIL,16,137,-8.7,99.6,2015
81,JJohnson,DWilliams,TYoung,BLopez,BBogdanovic,BKN,21,135,-10.5,99.23,2015
82,LScola,RHibbert,DSloan,CCopeland,SHill,IND,12,135,2.3,91.51,2015
83,PTucker,EBledsoe,MMorris,MMorris,ALen,PHX,15,133,-6.1,95.82,2015
84,CFrye,NVucevic,VOladipo,EPayton,DMarble,ORL,8,132,-1.7,103.09,2015
85,JHill,WEllington,WJohnson,JClarkson,TBlack,LAL,8,132,7.5,92.44,2015
86,LWilliams,THansbrough,PPatterson,GVasquez,TRoss,TOR,26,132,11.4,90.86,2015
87,PGasol,KHinrich,DRose,TGibson,JButler,CHI,21,132,9.1,96.29,2015
88,AMiller,RButler,KHumphries,KSeraphin,OPorterJr,WAS,21,131,-7.2,87.09,2015
89,RWestbrook,SIbaka,PJonesIII,ARoberson,SAdams,OKC,15,131,5.0,95.28,2015
90,PTucker,BWright,EBledsoe,MMorris,MMorris,PHX,15,130,3.0,95.09,2015
91,DFavors,GHayward,RGobert,TBurke,JIngles,UTA,29,128,16.5,96.28,2015
92,AIguodala,MSpeights,SCurry,KThompson,DGreen,GSW,44,127,29.1,106.44,2015
93,CBoozer,NYoung,WEllington,JLin,RSacre,LAL,16,127,4.2,98.58,2015
94,PGasol,MDunleavy,DRose,TGibson,JButler,CHI,17,126,6.4,95.68,2015
95,KMartin,TYoung,NPekovic,RRubio,AWiggins,MIN,8,125,11.0,96.97,2015
96,WChandler,AAfflalo,JHickson,TLawson,TMozgov,DEN,19,125,-10.4,92.82,2015
97,EGordon,OAsik,TEvans,DCunningham,QPondexter,NOP,15,124,-3.8,90.79,2015
98,JDudley,BKnight,JHenson,KMiddleton,GAntetokounmpo,MIL,19,124,9.3,95.38,2015
99,PGasol,KHinrich,JNoah,DRose,JButler,CHI,16,124,-6.9,100.96,2015
100,DFavors,GHayward,EKanter,TBurke,JIngles,UTA,29,123,-13.2,96.88,2015
101,DWest,CMiles,RStuckey,RHibbert,GHill,IND,23,123,15.9,98.07,2015
102,DNowitzki,TChandler,RJefferson,MEllis,RRondo,DAL,16,122,12.2,100.0,2015
103,TDuncan,TParker,DGreen,KLeonard,ABaynes,SAS,18,122,-0.6,96.22,2015
104,KGarnett,JJohnson,JJack,MPlumlee,SKarasev,BKN,11,121,-0.5,93.32,2015
105,PGasol,JNoah,DRose,JButler,TSnell,CHI,14,121,9.7,97.28,2015
106,PGasol,MDunleavy,JNoah,ABrooks,JButler,CHI,16,121,-5.4,88.94,2015
107,KKorver,AHorford,MScott,KBazemore,DSchroder,ATL,28,120,-13.7,96.31,2015
108,KKorver,PMillsap,JTeague,DCarroll,PAntic,ATL,40,120,12.5,102.4,2015
109,ABargnani,LAmundson,LThomas,SLarkin,LGalloway,NYK,13,119,-23.4,90.93,2015
110,PGasol,MDunleavy,KHinrich,JNoah,JButler,CHI,15,119,-9.0,93.85,2015
111,AJohnson,KLowry,JJohnson,JValanciunas,TRoss,TOR,15,118,4.4,93.43,2015
112,CAndersen,CBosh,DWade,LDeng,MChalmers,MIA,11,118,-9.7,92.32,2015
113,JSmith,BJennings,GMonroe,ADrummond,KCaldwell-Pope,DET,12,118,-5.7,92.08,2015
114,MWilliams,GHenderson,BBiyombo,KWalker,JTaylor,CHA,11,118,-20.4,91.74,2015
115,AJefferson,GHenderson,KWalker,MKidd-Gilchrist,CZeller,CHA,13,117,2.2,93.99,2015
116,CButler,GMonroe,RJackson,ADrummond,KCaldwell-Pope,DET,9,117,-4.3,92.85,2015
117,JHill,WEllington,WJohnson,EDavis,JLin,LAL,13,117,6.0,96.0,2015
118,MWilliams,AJefferson,MWilliams,GHenderson,MKidd-Gilchrist,CHA,13,117,15.3,96.06,2015
119,AJefferson,MWilliams,GHenderson,KWalker,MKidd-Gilchrist,CHA,16,116,4.1,100.05,2015
120,AJohnson,KLowry,LFields,JValanciunas,TRoss,TOR,9,116,-9.4,97.14,2015
121,NVucevic,THarris,EFournier,VOladipo,EPayton,ORL,21,115,-1.0,101.74,2015
122,SIbaka,LThomas,RJackson,JLamb,SAdams,OKC,8,115,-6.8,91.76,2015
123,WJohnson,JLin,RKelly,JClarkson,TBlack,LAL,7,114,-1.8,91.75,2015
124,REvans,RGay,JThompson,DCollison,BMcLemore,SAC,13,113,-9.1,93.17,2015
125,SMarion,LJames,KLove,KIrving,TThompson,CLE,27,112,31.4,96.2,2015
126,ZRandolph,TAllen,MConley,JGreen,MGasol,MEM,24,109,21.4,92.57,2015
127,GHayward,TBooker,RGobert,DExum,JIngles,UTA,43,108,7.1,94.73,2015
128,AJefferson,MWilliams,LStephenson,KWalker,MKidd-Gilchrist,CHA,12,107,-25.5,95.31,2015
129,PTucker,EBledsoe,BKnight,MMorris,ALen,PHX,9,107,-1.3,101.43,2015
130,EGordon,RAnderson,TEvans,JHoliday,ADavis,NOP,16,106,1.0,100.17,2015
131,WEllington,RSacre,RKelly,JClarkson,TBlack,LAL,7,106,-15.8,89.19,2015
132,RWestbrook,EKanter,DWaiters,ARoberson,SAdams,OKC,9,105,5.1,95.49,2015
133,KKorver,PMillsap,AHorford,DCarroll,DSchroder,ATL,16,104,6.5,95.06,2015
134,MWilliams,TYoung,RHummel,GDieng,AWiggins,MIN,8,104,-0.1,90.16,2015
135,AIguodala,SCurry,KThompson,HBarnes,DGreen,GSW,38,102,15.9,115.15,2015
136,AJohnson,DDeRozan,GVasquez,JValanciunas,TRoss,TOR,15,102,-4.2,90.01,2015
137,LMbahaMoute,HThompson,NNoel,MCarter-Williams,RCovington,PHI,14,102,-7.9,101.73,2015
138,CBoozer,WEllington,RSacre,RKelly,JClarkson,LAL,11,101,-19.1,96.93,2015
139,JSmith,TAriza,JHarden,PBeverley,DMotiejunas,HOU,32,100,-6.5,101.44,2015
140,RWestbrook,EKanter,KSingler,DWaiters,SAdams,OKC,10,100,-3.9,98.99,2015
141,ABargnani,LAmundson,LThomas,AShved,LGalloway,NYK,8,99,-10.0,97.5,2015
142,LMbahaMoute,NNoel,MCarter-Williams,RCovington,JSampson,PHI,9,99,-8.2,100.43,2015
143,PGasol,MDunleavy,ABrooks,TGibson,JButler,CHI,20,99,10.1,96.79,2015
144,SCurry,KThompson,HBarnes,FEzeli,DGreen,GSW,15,99,6.6,100.11,2015
145,ZPachulia,BKnight,KMiddleton,GAntetokounmpo,JO'BryantIII,MIL,10,99,3.2,90.97,2015
146,TPrince,GMonroe,RJackson,ADrummond,KCaldwell-Pope,DET,10,98,-12.5,93.72,2015
147,DFavors,GHayward,EKanter,TBurke,RHood,UTA,17,96,7.5,93.35,2015
148,CKaman,SBlake,LAldridge,NBatum,DLillard,POR,33,95,-7.3,97.11,2015
149,RGay,RHollins,JThompson,DCollison,BMcLemore,SAC,9,95,-9.0,95.48,2015
150,GHayward,TBooker,RGobert,RHood,DExum,UTA,30,94,3.2,96.78,2015
151,RPrice,JHill,WEllington,WJohnson,EDavis,LAL,11,94,-7.5,96.06,2015
152,DHoward,JSmith,TAriza,JHarden,PBeverley,HOU,14,93,-12.0,98.79,2015
153,LBarbosa,SLivingston,AIguodala,MSpeights,HBarnes,GSW,24,93,-5.2,100.03,2015
154,BBass,ETurner,ABradley,JSullinger,JCrowder,BOS,15,90,-19.8,96.93,2015
155,JGreen,ETurner,ABradley,TZeller,JSullinger,BOS,11,90,0.6,97.41,2015
156,ZRandolph,TAllen,BUdrih,MGasol,CLee,MEM,25,90,7.5,99.59,2015
157,DWest,RStuckey,RHibbert,GHill,SHill,IND,22,89,-10.8,89.94,2015
158,KKorver,TSefolosha,PMillsap,AHorford,JTeague,ATL,20,88,8.7,95.41,2015
159,LJames,JSmith,KLove,KIrving,TThompson,CLE,29,87,14.5,94.94,2015
160,RGay,JThompson,DCousins,BMcLemore,RMcCallum,SAC,14,87,5.0,97.73,2015
161,RWestbrook,SIbaka,EKanter,KSingler,ARoberson,OKC,8,87,-6.3,99.26,2015
162,ZRandolph,TPrince,TAllen,MConley,MGasol,MEM,10,87,12.5,92.92,2015
163,CBosh,LDeng,MChalmers,HWhiteside,SNapier,MIA,8,86,-5.9,95.59,2015
164,NVucevic,THarris,VOladipo,EPayton,AGordon,ORL,16,86,-8.1,95.49,2015
165,AJohnson,KLowry,DDeRozan,JJohnson,JValanciunas,TOR,12,85,10.8,95.51,2015
166,JTerry,DHoward,TAriza,JHarden,TJones,HOU,10,85,15.5,95.65,2015
167,AJefferson,GHenderson,MKidd-Gilchrist,BRoberts,CZeller,CHA,8,84,12.4,92.81,2015
168,LJames,AVarejao,KLove,KIrving,DWaiters,CLE,19,84,-7.6,97.89,2015
169,CFrye,THarris,EFournier,KO'Quinn,VOladipo,ORL,13,83,16.3,91.06,2015
170,RGay,OCasspi,DCousins,BMcLemore,RMcCallum,SAC,11,83,-3.4,100.42,2015
171,AJohnson,KLowry,GVasquez,JValanciunas,TRoss,TOR,17,81,-3.8,97.29,2015
172,LWilliams,KLowry,DDeRozan,PPatterson,JValanciunas,TOR,27,81,2.8,102.08,2015
173,CButler,DAugustin,JJerebko,JMeeks,ADrummond,DET,14,80,5.1,95.43,2015
174,DFavors,GHayward,EMillsap,RGobert,TBurke,UTA,25,80,8.2,99.33,2015
175,DGooden,MGortat,JWall,BBeal,OPorterJr,WAS,10,80,17.8,90.58,2015
176,ETurner,ABradley,TZeller,JSullinger,JCrowder,BOS,11,80,-13.0,97.55,2015
177,MWilliams,TYoung,GDieng,SMuhammad,AWiggins,MIN,12,80,12.9,96.26,2015
178,DFavors,GHayward,EKanter,DExum,JIngles,UTA,15,79,15.4,90.39,2015
179,KKorver,TSefolosha,AHorford,MScott,DSchroder,ATL,25,79,42.3,94.99,2015
180,JSmith,KLove,KIrving,TThompson,IShumpert,CLE,27,78,0.6,98.95,2015
181,KGarnett,JJohnson,JJack,BBogdanovic,MPlumlee,BKN,9,78,-12.8,90.26,2015
182,CBoozer,NYoung,WJohnson,EDavis,JLin,LAL,6,77,-23.5,98.18,2015
183,DNowitzki,DHarris,JBarea,BWright,AAminu,DAL,17,77,27.7,97.92,2015
184,JTerry,JSmith,CBrewer,JHarden,TJones,HOU,23,77,26.1,110.04,2015
185,KGarnett,JJohnson,JJack,AAnderson,MPlumlee,BKN,12,77,6.9,91.06,2015
186,RGay,DCollison,DCousins,DWilliams,BMcLemore,SAC,20,77,2.5,104.7,2015
187,TChandler,DHarris,MEllis,AAminu,CParsons,DAL,27,77,29.0,107.01,2015
188,DWest,CMiles,CWatson,RHibbert,SHill,IND,20,75,6.6,96.85,2015
189,LJames,JSmith,TMozgov,KIrving,TThompson,CLE,11,75,-1.0,97.23,2015
190,LMbahaMoute,HThompson,HSims,NNoel,MCarter-Williams,PHI,7,75,-17.7,98.68,2015
191,DNowitzki,AStoudemire,DHarris,JBarea,AAminu,DAL,11,74,-9.2,95.75,2015
192,JDudley,OMayo,JBayless,JHenson,KMiddleton,MIL,20,74,16.3,100.27,2015
193,JJohnson,DWilliams,AAnderson,MPlumlee,MBrown,BKN,8,74,2.0,97.78,2015
194,LWilliams,AJohnson,KLowry,DDeRozan,PPatterson,TOR,19,74,8.5,100.63,2015
195,MGinobili,BDiaw,MBelinelli,CJoseph,ABaynes,SAS,18,74,16.2,100.26,2015
196,PMillsap,JTeague,DCarroll,KBazemore,PAntic,ATL,30,73,-7.4,107.65,2015
197,DWade,LDeng,GDragic,HWalker,HWhiteside,MIA,11,72,-3.5,97.01,2015
198,EGordon,RAnderson,OAsik,TEvans,DCunningham,NOP,8,72,-29.9,88.83,2015
199,EGordon,RAnderson,TEvans,QPondexter,ADavis,NOP,16,72,6.0,99.66,2015
200,GHayward,TBooker,EMillsap,RGobert,TBurke,UTA,26,72,20.5,97.27,2015
201,JTerry,TAriza,JHarden,DMotiejunas,TBlack,HOU,12,72,19.7,98.07,2015
202,BBass,ETurner,ABradley,JSullinger,MSmart,BOS,16,71,-9.2,96.36,2015
203,BBass,ETurner,ABradley,TZeller,JCrowder,BOS,17,71,1.4,94.43,2015
204,LBarbosa,SLivingston,AIguodala,DLee,MSpeights,GSW,14,71,23.6,97.98,2015
205,MWilliams,TYoung,CBudinger,GDieng,AWiggins,MIN,14,71,-4.7,100.72,2015
206,PPierce,DGooden,MGortat,JWall,BBeal,WAS,15,71,11.6,94.2,2015
207,JHill,WEllington,RSacre,RKelly,JClarkson,LAL,7,70,-11.9,97.05,2015
208,JJohnson,JJack,BLopez,BBogdanovic,MPlumlee,BKN,16,70,-29.0,91.21,2015
209,WJohnson,RKelly,JClarkson,JBrown,TBlack,LAL,10,70,-3.5,97.05,2015
210,DNowitzki,TChandler,MEllis,JBarea,CParsons,DAL,17,69,20.1,98.2,2015
211,VCarter,ZRandolph,MConley,MGasol,CLee,MEM,19,69,27.4,99.14,2015
212,ZPachulia,JDudley,BKnight,KMiddleton,GAntetokounmpo,MIL,18,69,24.1,98.82,2015
213,ZRandolph,TPrince,MConley,MGasol,CLee,MEM,8,69,3.0,90.08,2015
214,CButler,JSmith,BJennings,GMonroe,KCaldwell-Pope,DET,14,68,0.7,100.48,2015
215,GHayward,EKanter,ABurks,RGobert,TBurke,UTA,15,68,1.5,93.32,2015
216,JDudley,OMayo,JBayless,JHenson,GAntetokounmpo,MIL,21,68,7.7,92.33,2015
217,JJohnson,DWilliams,BLopez,BBogdanovic,MTeletovic,BKN,11,68,6.1,93.71,2015
218,LJames,JJones,TThompson,IShumpert,MDellavedova,CLE,15,68,-6.2,92.76,2015
219,RButler,KHumphries,MGortat,JWall,BBeal,WAS,23,68,7.1,99.04,2015
220,AMiller,Nene,RButler,KSeraphin,OPorterJr,WAS,14,67,9.8,88.18,2015
221,KHumphries,MGortat,JWall,BBeal,OPorterJr,WAS,19,67,5.1,98.85,2015
222,NCollison,KPerkins,AMorrow,RJackson,DWaiters,OKC,10,67,-4.1,94.32,2015
223,PGasol,MDunleavy,ABrooks,NMirotic,TSnell,CHI,16,67,24.7,96.29,2015
224,TAllen,BUdrih,KKoufos,NCalathes,JLeuer,MEM,12,67,17.8,99.1,2015
225,CButler,DAugustin,JJerebko,JMeeks,GMonroe,DET,15,66,3.9,88.89,2015
226,KKorver,PMillsap,AHorford,JTeague,KBazemore,ATL,22,66,4.2,98.52,2015
227,MMiller,LJames,AVarejao,KLove,KIrving,CLE,12,66,3.4,91.6,2015
228,Nene,MGortat,JWall,BBeal,OPorterJr,WAS,14,66,11.5,95.22,2015
229,RSessions,JThompson,OCasspi,DCousins,BMcLemore,SAC,5,66,21.6,94.5,2015
230,AJohnson,KLowry,DDeRozan,PPatterson,TRoss,TOR,22,65,13.8,98.39,2015
231,HTurkoglu,CPaul,JRedick,DJordan,BGriffin,LAC,10,65,19.8,94.79,2015
232,JSmith,KLove,TMozgov,KIrving,IShumpert,CLE,22,65,26.1,104.82,2015
233,KKorver,TSefolosha,PMillsap,JTeague,PAntic,ATL,16,65,40.4,103.01,2015
234,NVucevic,THarris,ANicholson,VOladipo,EPayton,ORL,10,65,5.8,96.67,2015
235,RGay,CLandry,DCousins,BMcLemore,RMcCallum,SAC,9,65,-19.2,92.79,2015
236,KLowry,DDeRozan,PPatterson,JValanciunas,TRoss,TOR,19,64,-21.3,96.38,2015
237,LScola,CMiles,RHibbert,DSloan,SHill,IND,10,64,-38.2,93.77,2015
238,MBarnes,CPaul,DJordan,BGriffin,ARivers,LAC,14,64,15.3,98.75,2015
239,GDragic,EBledsoe,MMorris,MMorris,ALen,PHX,23,63,4.6,102.34,2015
240,NCollison,DAugustin,AMorrow,DWaiters,MMcGary,OKC,9,63,23.0,102.82,2015
241,PTucker,GDragic,EBledsoe,MMorris,IThomas,PHX,23,63,2.1,110.26,2015
242,RAnderson,TEvans,JHoliday,ADavis,ARivers,NOP,21,63,20.0,99.93,2015
243,CLandry,OCasspi,DCousins,BMcLemore,RMcCallum,SAC,7,62,-9.4,97.14,2015
244,GGreen,PTucker,EBledsoe,MMorris,ALen,PHX,15,62,-9.2,101.22,2015
245,JCrawford,HTurkoglu,SHawes,GDavis,ARivers,LAC,11,62,-7.5,92.96,2015
246,JRichardson,LMbahaMoute,ISmith,NNoel,JSampson,PHI,6,62,-14.3,97.47,2015
247,KBryant,JHill,WJohnson,EDavis,JLin,LAL,20,62,-14.9,102.11,2015
248,LJames,KLove,KIrving,TThompson,DWaiters,CLE,21,62,22.9,97.5,2015
249,PPierce,Nene,MGortat,JWall,OPorterJr,WAS,8,62,2.5,100.79,2015
250,RGay,CLandry,JThompson,DCollison,BMcLemore,SAC,19,62,6.4,95.61,2015
251,RGay,RSessions,JThompson,DCousins,BMcLemore,SAC,10,62,-46.8,89.51,2015
252,TChandler,MEllis,RRondo,AAminu,CParsons,DAL,16,62,13.1,103.82,2015
253,WChandler,AAfflalo,JHickson,TLawson,KFaried,DEN,22,62,-9.4,101.63,2015
254,AMiller,RButler,KHumphries,KSeraphin,BBeal,WAS,16,61,-4.1,93.66,2015
255,CAndersen,DWade,LDeng,SWilliams,MChalmers,MIA,8,61,9.9,95.12,2015
256,JSmith,BJennings,GMonroe,KSingler,KCaldwell-Pope,DET,14,61,-9.4,99.91,2015
257,PGasol,DRose,TGibson,JButler,TSnell,CHI,14,61,-2.0,96.85,2015
258,PMillsap,AHorford,JTeague,DCarroll,KBazemore,ATL,26,61,0.5,105.08,2015
259,NCollison,KPerkins,AMorrow,RJackson,JLamb,OKC,15,60,18.8,97.76,2015
260,ABogut,DLee,SCurry,KThompson,HBarnes,GSW,13,59,1.0,104.19,2015
261,DFavors,GHayward,TBooker,ABurks,TBurke,UTA,19,59,4.9,99.94,2015
262,JJack,AAnderson,BBogdanovic,MPlumlee,CJefferson,BKN,10,59,-4.6,99.95,2015
263,KKorver,AHorford,KBazemore,DSchroder,PAntic,ATL,18,59,11.9,102.84,2015
264,KMartin,JHamilton,ZLaVine,APayne,AWiggins,MIN,8,59,-35.0,100.61,2015
265,RAnderson,TEvans,JHoliday,DCunningham,ADavis,NOP,16,59,15.0,92.5,2015
266,TBooker,RGobert,RHood,DExum,JIngles,UTA,17,59,-3.3,92.6,2015
267,TChandler,CVillanueva,MEllis,RRondo,CParsons,DAL,17,59,-3.8,102.81,2015
268,CBoozer,EDavis,JLin,RKelly,JBrown,LAL,5,58,-6.1,95.42,2015
269,JCrawford,HTurkoglu,JFarmar,SHawes,GDavis,LAC,10,58,11.9,96.25,2015
270,JTerry,JSmith,TAriza,CBrewer,DMotiejunas,HOU,22,58,2.5,98.49,2015
271,LWilliams,JJohnson,PPatterson,GVasquez,JValanciunas,TOR,25,58,-14.1,99.74,2015
272,AStoudemire,CAnthony,JCalderon,IShumpert,QAcy,NYK,7,57,-2.7,92.37,2015
273,CKaman,LAldridge,NBatum,DLillard,CMcCollum,POR,20,57,7.6,95.7,2015
274,KPerkins,KDurant,RWestbrook,SIbaka,ARoberson,OKC,13,57,22.7,102.01,2015
275,LAldridge,NBatum,WMatthews,TRobinson,DLillard,POR,7,57,9.2,101.53,2015
276,MWilliams,CBrewer,TYoung,GDieng,AWiggins,MIN,5,57,-4.1,99.03,2015
277,MWilliams,GHenderson,BBiyombo,KWalker,MKidd-Gilchrist,CHA,18,57,27.2,96.06,2015
278,RWestbrook,AMorrow,EKanter,DWaiters,SAdams,OKC,14,57,-6.1,106.64,2015
279,TAllen,MConley,MGasol,CLee,JLeuer,MEM,13,57,-2.5,97.15,2015
280,ZPachulia,EIlyasova,BKnight,KMiddleton,GAntetokounmpo,MIL,8,57,1.8,99.54,2015
281,CBosh,LDeng,SWilliams,MChalmers,NCole,MIA,8,56,-37.0,99.99,2015
282,DHoward,TAriza,JHarden,DMotiejunas,ICanaan,HOU,7,56,19.5,97.63,2015
283,DWest,IMahinmi,CMiles,GHill,SHill,IND,16,56,29.1,97.01,2015
284,JCrawford,MBarnes,CPaul,JRedick,DJordan,LAC,14,56,23.2,106.57,2015
