lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
283,ZLaVine,BPortis,KDunn,LMarkkanen,CHutchison,CHI,7,57,-17.4,101.43,2019
284,AHorford,GHayward,KIrving,MMorris,JTatum,BOS,25,56,12.2,114.63,2019
285,AHorford,KIrving,MSmart,JBrown,JTatum,BOS,23,56,18.2,104.18,2019
286,DGallinari,PBeverley,ABradley,THarris,MHarrell,LAC,26,56,21.7,105.87,2019
287,DRose,TGibson,AWiggins,KTowns,JOkogie,MIN,13,56,5.1,109.33,2019
288,GHayward,KIrving,TRozier,JBrown,DTheis,BOS,16,56,10.7,103.99,2019
289,RRubio,DFavors,JCrowder,JIngles,DMitchell,UTA,18,56,24.3,105.81,2019
290,JHoliday,WJohnson,EMoore,ADavis,JRandle,NOP,13,55,19.6,99.65,2019
291,JTeague,TGibson,JButler,KTowns,JOkogie,MIN,4,55,-13.9,105.6,2019
292,KKorver,DFavors,JCrowder,DExum,JIngles,UTA,12,55,16.8,104.07,2019
293,LAldridge,MBelinelli,DDeRozan,DCunningham,PMills,SAS,21,55,17.2,101.96,2019
294,LJames,BIngram,IZubac,LBall,KKuzma,LAL,4,55,17.4,105.09,2019
295,LWilliams,DGallinari,PBeverley,MHarrell,SGilgeous-Alexander,LAC,18,55,6.5,106.13,2019
296,NBjelica,IShumpert,BBogdanovic,WCauley-Stein,DFox,SAC,19,55,10.9,111.33,2019
297,Nene,GGreen,PTucker,JHarden,ARivers,HOU,17,55,19.3,104.67,2019
298,SDinwiddie,JHarris,DRussell,JAllen,RKurucs,BKN,16,55,-25.8,108.63,2019
299,THardawayJr,DFinney-Smith,MKleber,JBrunson,LDoncic,DAL,8,55,-9.7,97.2,2019
300,TWarren,JJackson,MBridges,DMelton,DAyton,PHX,6,55,2.8,97.93,2019
301,DJordan,WMatthews,HBarnes,DFinney-Smith,DSmithJr,DAL,8,54,19.8,98.54,2019
302,JWall,BBeal,TSatoransky,OPorterJr,TBryant,WAS,4,54,13.2,100.22,2019
303,LAldridge,MBelinelli,PMills,DBertans,BForbes,SAS,28,54,7.9,106.89,2019
304,SLivingston,AIguodala,SCurry,JJerebko,DGreen,GSW,11,54,0.6,104.13,2019
305,TThompson,ABurks,JClarkson,COsman,CSexton,CLE,13,54,-5.7,106.16,2019
306,AHorford,GHayward,KIrving,MMorris,MSmart,BOS,20,53,14.8,110.35,2019
307,ETurner,SCurry,RHood,JLayman,ZCollins,POR,9,53,16.1,96.3,2019
308,JWall,MMorris,BBeal,OPorterJr,KOubreJr,WAS,12,53,-5.0,113.51,2019
309,RLopez,OPorterJr,ZLaVine,RArcidiacono,LMarkkanen,CHI,9,53,47.6,100.7,2019
310,TRoss,MCarter-Williams,KBirch,AGordon,WIwundu,ORL,9,53,-2.5,109.21,2019
311,TSefolosha,RRubio,RGobert,RO'Neale,DMitchell,UTA,17,53,36.4,106.17,2019
312,AAminu,DLillard,CMcCollum,SCurry,JNurkic,POR,19,52,25.2,102.17,2019
313,ACrabbe,SDinwiddie,DRussell,RHollis-Jefferson,JAllen,BKN,7,52,2.7,102.26,2019
314,DWade,DWaiters,KOlynyk,JRichardson,BAdebayo,MIA,13,52,-4.5,104.28,2019
315,JDudley,ACrabbe,JHarris,DRussell,JAllen,BKN,11,52,15.0,98.15,2019
316,JHoliday,BCaboclo,DWright,IRabb,TDorsey,MEM,6,52,-4.9,105.55,2019
317,JValanciunas,JHoliday,BCaboclo,DWright,TDorsey,MEM,4,52,9.1,101.79,2019
318,KKorver,DFavors,JCrowder,RO'Neale,DMitchell,UTA,24,52,-11.5,104.63,2019
319,LWilliams,DGallinari,THarris,MHarrell,SGilgeous-Alexander,LAC,17,52,-29.1,99.06,2019
320,PGeorge,DSchroder,SAdams,AAbrines,JGrant,OKC,16,52,0.1,102.68,2019
321,PMillsap,GHarris,NJokic,JHernangomez,MMorris,DEN,14,52,19.1,95.77,2019
322,RLopez,ZLaVine,KDunn,SHarrison,LMarkkanen,CHI,8,52,19.5,104.77,2019
323,RWestbrook,PGeorge,PPatterson,SAdams,TFerguson,OKC,21,52,-20.5,113.11,2019
324,VCarter,KBazemore,ALen,DBembry,JAdams,ATL,13,52,8.8,105.8,2019
325,AAminu,EKanter,DLillard,MHarkless,JLayman,POR,6,51,23.6,96.54,2019
326,DWade,KOlynyk,RMcGruder,JWinslow,BAdebayo,MIA,16,51,32.4,110.01,2019
327,ETurner,MHarkless,SCurry,NStauskas,ZCollins,POR,8,51,-13.2,102.11,2019
328,JDudley,DCarroll,EDavis,SNapier,DRussell,BKN,12,51,8.2,92.96,2019
329,MConley,ABradley,JValanciunas,JHoliday,BCaboclo,MEM,8,51,-7.4,101.59,2019
330,PTucker,EGordon,JHarden,ARivers,CCapela,HOU,16,51,-15.3,96.98,2019
331,TAriza,JGreen,JWall,BBeal,TBryant,WAS,4,51,-15.1,99.9,2019
332,TJohnson,DBooker,JJackson,MBridges,DAyton,PHX,11,51,-9.8,105.91,2019
333,AHorford,GHayward,MSmart,TRozier,JTatum,BOS,14,50,-3.6,97.78,2019
334,BGriffin,RJackson,ADrummond,GRobinsonIII,LGalloway,DET,10,50,-21.7,105.16,2019
335,ETurner,SCurry,NStauskas,ZCollins,CSwanigan,POR,5,50,0.5,105.22,2019
336,GDragic,HWhiteside,RMcGruder,JWinslow,JRichardson,MIA,6,50,11.2,104.23,2019
337,JGreen,JWall,MMorris,BBeal,OPorterJr,WAS,9,50,23.2,101.77,2019
338,JHoliday,DMiller,JOkafor,FJackson,KWilliams,NOP,8,50,-10.5,101.31,2019
339,TRoss,JSimmons,JGrant,JMartin,MBamba,ORL,8,50,2.4,106.26,2019
340,BLopez,EBledsoe,KMiddleton,DWilson,SBrown,MIL,16,49,24.7,114.73,2019
341,DAugustin,TRoss,JSimmons,AGordon,MBamba,ORL,12,49,-13.4,95.97,2019
342,EIlyasova,BLopez,EBledsoe,KMiddleton,GAntetokounmpo,MIL,17,49,15.1,112.42,2019
343,ETurner,DLillard,MLeonard,CMcCollum,ZCollins,POR,22,49,-2.6,102.05,2019
344,JHoliday,ZLaVine,CPayne,WCarterJr,CHutchison,CHI,7,49,-11.3,105.14,2019
345,MPlumlee,TLyles,MBeasley,MMorris,TCraig,DEN,21,49,-19.4,101.26,2019
346,WBarton,MPlumlee,NJokic,MBeasley,MMorris,DEN,18,49,-14.6,99.01,2019
347,AHorford,MSmart,TRozier,JBrown,JTatum,BOS,16,48,-6.9,100.55,2019
348,AIguodala,KDurant,SCurry,KLooney,AMcKinnie,GSW,17,48,12.3,107.56,2019
349,AJohnson,JRedick,THarris,JButler,BSimmons,PHI,7,48,2.7,106.67,2019
350,CMiles,JValanciunas,DWright,FVanVleet,OAnunoby,TOR,9,48,-5.1,103.22,2019
351,DDedmon,TPrince,DBembry,JCollins,TYoung,ATL,14,48,6.0,105.01,2019
352,JBarea,DJordan,HBarnes,DFinney-Smith,LDoncic,DAL,20,48,19.5,101.96,2019
353,MConley,MGasol,GTemple,SMack,JJacksonJr,MEM,16,48,6.4,93.48,2019
354,TEvans,CJoseph,DMcDermott,MTurner,DSabonis,IND,33,48,-11.1,106.96,2019
355,AIguodala,KDurant,JJerebko,KThompson,KLooney,GSW,12,47,4.9,102.58,2019
356,ATolliver,JBayless,GDieng,AWiggins,KBates-Diop,MIN,9,47,-6.7,102.81,2019
357,BGriffin,RJackson,ADrummond,LGalloway,BBrown,DET,11,47,22.7,103.72,2019
358,DGallinari,GTemple,IZubac,SGilgeous-Alexander,LShamet,LAC,4,47,2.7,111.62,2019
359,GDragic,DWaiters,KOlynyk,DJonesJr,BAdebayo,MIA,7,47,-11.7,100.13,2019
360,KKorver,DFavors,JCrowder,JIngles,RO'Neale,UTA,16,47,2.0,107.74,2019
361,KOlynyk,TJohnson,JRichardson,DJonesJr,BAdebayo,MIA,9,47,5.0,93.61,2019
362,LAldridge,RGay,MBelinelli,DDeRozan,DWhite,SAS,19,47,-20.4,104.36,2019
363,LJames,RRondo,JMcGee,KCaldwell-Pope,KKuzma,LAL,7,47,10.3,108.58,2019
364,DGallinari,PBeverley,ABradley,THarris,BMarjanovic,LAC,11,46,-0.3,101.47,2019
365,DWade,JJohnson,RMcGruder,JRichardson,BAdebayo,MIA,10,46,-1.0,105.27,2019
366,IMahinmi,JGreen,ARivers,TSatoransky,KOubreJr,WAS,8,46,0.2,100.37,2019
367,JHoliday,DMiller,SHill,JOkafor,FJackson,NOP,5,46,-12.9,103.78,2019
368,JHoliday,EMoore,ADavis,SHill,JRandle,NOP,9,46,-6.4,97.39,2019
369,KBirch,JGrant,JMartin,WIwundu,IBriscoe,ORL,11,46,4.8,106.04,2019
370,LThomas,THardawayJr,TBurke,NVonleh,KKnox,NYK,4,46,-6.5,98.64,2019
371,LWilliams,MScott,MHarrell,MTeodosic,SGilgeous-Alexander,LAC,6,46,19.4,111.64,2019
372,PMillsap,GHarris,NJokic,MBeasley,JMurray,DEN,11,46,24.1,105.88,2019
373,CAnthony,CPaul,PTucker,EGordon,CCapela,HOU,3,45,-7.8,95.21,2019
374,DCarroll,EDavis,SNapier,DRussell,RHollis-Jefferson,BKN,8,45,24.7,109.77,2019
375,EDavis,ACrabbe,SNapier,SDinwiddie,JHarris,BKN,8,45,14.0,93.01,2019
376,GHill,TThompson,RHood,COsman,CSexton,CLE,4,45,-4.6,94.19,2019
377,JDudley,DCarroll,EDavis,DRussell,RKurucs,BKN,12,45,32.1,99.44,2019
378,JGreen,MMorris,ARivers,TSatoransky,KOubreJr,WAS,11,45,-5.3,101.21,2019
379,JHoliday,ADavis,DMiller,JRandle,TFrazier,NOP,11,45,22.8,102.94,2019
380,KDurant,SCurry,JJerebko,KThompson,DGreen,GSW,15,45,-20.4,110.38,2019
381,MConley,JValanciunas,JHoliday,BCaboclo,TDorsey,MEM,4,45,-18.8,101.28,2019
382,MMorris,ABaynes,MSmart,TRozier,JTatum,BOS,16,45,-12.0,108.16,2019
383,MPlumlee,GHarris,TLyles,JHernangomez,MMorris,DEN,17,45,12.1,97.87,2019
384,RLopez,ZLaVine,KDunn,LMarkkanen,CHutchison,CHI,6,45,6.1,103.09,2019
385,TChandler,KCaldwell-Pope,BIngram,LBall,KKuzma,LAL,6,45,1.0,100.04,2019
386,TEvans,CJoseph,KO'Quinn,DMcDermott,TLeaf,IND,6,45,-2.2,102.9,2019
387,TYoung,CJoseph,BBogdanovic,VOladipo,DSabonis,IND,14,45,25.2,98.13,2019
388,ZPachulia,JCalderon,LGalloway,SJohnson,LKennard,DET,10,45,-28.0,100.85,2019
389,BKnight,COsman,AZizic,DNwaba,CSexton,CLE,4,44,5.2,105.26,2019
390,DCollison,CJoseph,VOladipo,MTurner,DSabonis,IND,21,44,30.8,100.65,2019
391,JCrawford,TWarren,DBooker,MBridges,DAyton,PHX,11,44,10.4,104.29,2019
392,JHoliday,EMoore,ADavis,JRandle,TFrazier,NOP,11,44,-5.4,103.13,2019
393,JJohnson,WEllington,HWhiteside,JWinslow,JRichardson,MIA,6,44,20.9,97.26,2019
394,RRubio,JCrowder,RGobert,JIngles,RO'Neale,UTA,16,44,11.3,105.26,2019
395,RWestbrook,PGeorge,NNoel,DSchroder,JGrant,OKC,19,44,15.2,107.25,2019
396,WEllington,HWhiteside,RMcGruder,JWinslow,JRichardson,MIA,7,44,-13.8,95.2,2019
397,AAminu,DLillard,CMcCollum,NStauskas,JNurkic,POR,17,43,-29.0,106.77,2019
398,DGallinari,PBeverley,GTemple,IZubac,SGilgeous-Alexander,LAC,3,43,7.6,105.2,2019
399,JDudley,JHarris,DRussell,JAllen,RKurucs,BKN,6,43,5.5,103.92,2019
400,JGreen,JWall,MMorris,BBeal,KOubreJr,WAS,11,43,-22.3,110.53,2019
401,LAldridge,RGay,DDeRozan,DCunningham,PMills,SAS,16,43,-3.5,104.6,2019
402,LJames,RRondo,JMcGee,BIngram,KKuzma,LAL,9,43,1.2,105.41,2019
403,MGasol,GTemple,SMack,JGreen,KAnderson,MEM,19,43,-31.5,98.9,2019
404,MPlumlee,TLyles,JMurray,JHernangomez,MMorris,DEN,18,43,11.3,98.76,2019
405,WBarton,MPlumlee,GHarris,NJokic,MMorris,DEN,18,43,-2.5,100.08,2019
406,AAminu,DLillard,MLeonard,MHarkless,CMcCollum,POR,11,42,-1.1,105.22,2019
407,ATolliver,DRose,JButler,GDieng,TJones,MIN,6,42,14.5,103.31,2019
408,DMiller,EPayton,JRandle,FJackson,KWilliams,NOP,8,42,-19.6,112.4,2019
409,IShumpert,BBogdanovic,WCauley-Stein,BHield,DFox,SAC,12,42,15.4,110.56,2019
410,JGreen,JWall,BBeal,ARivers,KOubreJr,WAS,12,42,14.0,109.79,2019
411,KLove,JClarkson,LNanceJr,COsman,CSexton,CLE,10,42,12.0,105.36,2019
412,KLowry,SIbaka,DGreen,NPowell,PSiakam,TOR,8,42,-7.4,107.94,2019
413,MPlumlee,NJokic,MBeasley,MMorris,TCraig,DEN,24,42,73.3,99.49,2019
414,PGeorge,PPatterson,DSchroder,SAdams,TFerguson,OKC,11,42,10.3,110.22,2019
415,RWestbrook,DSchroder,SAdams,JGrant,ANader,OKC,22,42,-26.2,105.05,2019
416,SDinwiddie,JHarris,RHollis-Jefferson,JAllen,RKurucs,BKN,9,42,-4.5,104.52,2019
417,WChandler,JButler,JEmbiid,BSimmons,LShamet,PHI,18,42,-47.0,104.74,2019
418,BBogdanovic,WCauley-Stein,BHield,DFox,JJackson,SAC,13,41,10.5,110.22,2019
419,BLopez,GHill,KMiddleton,DWilson,SBrown,MIL,21,41,-19.7,106.96,2019
420,DPowell,JJackson,MKleber,JBrunson,LDoncic,DAL,8,41,-13.1,99.18,2019
421,DRose,GDieng,AWiggins,DSaric,TJones,MIN,15,41,2.2,108.78,2019
422,EDavis,ACrabbe,SNapier,SDinwiddie,RHollis-Jefferson,BKN,9,41,-2.2,105.33,2019
423,ETurner,MLeonard,SCurry,JLayman,ZCollins,POR,8,41,-7.1,99.52,2019
424,GHayward,MMorris,ABaynes,TRozier,JBrown,BOS,12,41,-11.4,100.16,2019
425,JBarea,DJordan,WMatthews,HBarnes,LDoncic,DAL,19,41,21.1,108.75,2019
426,JGreen,MMorris,BBeal,ARivers,TSatoransky,WAS,7,41,-12.6,101.87,2019
427,JHoliday,EMoore,EPayton,JRandle,JOkafor,NOP,4,41,-7.5,93.51,2019
428,LWilliams,PBeverley,THarris,MScott,MHarrell,LAC,24,41,-23.2,111.06,2019
429,MConley,ABradley,JValanciunas,JHoliday,IRabb,MEM,5,41,-17.6,99.47,2019
430,RRubio,ABurks,JCrowder,RGobert,JIngles,UTA,11,41,-3.1,99.27,2019
431,TRoss,EFournier,AGordon,JGrant,MBamba,ORL,18,41,-30.7,103.99,2019
432,TYoung,DCollison,WMatthews,BBogdanovic,KO'Quinn,IND,5,41,-11.1,100.7,2019
433,BLopez,EBledsoe,NMirotic,KMiddleton,GAntetokounmpo,MIL,9,40,26.7,111.78,2019
434,DNowitzki,CLee,DPowell,JJackson,JBrunson,DAL,4,40,5.8,103.12,2019
435,DNowitzki,DPowell,JJackson,JBrunson,LDoncic,DAL,6,40,-10.9,99.63,2019
436,DWade,KOlynyk,JWinslow,JRichardson,BAdebayo,MIA,15,40,-12.1,100.02,2019
437,JDudley,DCarroll,EDavis,SDinwiddie,CLeVert,BKN,7,40,-32.0,107.98,2019
438,JHoliday,ZLaVine,CPayne,BPortis,WCarterJr,CHI,4,40,-20.2,100.97,2019
439,JTeague,TGibson,AWiggins,DSaric,JOkogie,MIN,6,40,-16.3,108.21,2019
440,KLowry,SIbaka,DGreen,KLeonard,OAnunoby,TOR,13,40,4.9,117.54,2019
441,MWilliams,NBatum,BBiyombo,KWalker,MBridges,CHA,7,40,-0.9,103.59,2019
442,TThompson,JClarkson,RHood,COsman,CSexton,CLE,12,40,-43.6,100.53,2019
443,BGriffin,ISmith,ADrummond,RBullock,LGalloway,DET,14,39,17.9,103.06,2019
444,BIngram,IZubac,LBall,KKuzma,JHart,LAL,7,39,4.7,105.25,2019
445,BLopez,EBledsoe,TSnell,GAntetokounmpo,PConnaughton,MIL,14,39,35.1,99.81,2019
446,CFelicio,WSelden,TLuwawu-Cabarrot,RArcidiacono,SHarrison,CHI,11,39,-1.1,104.79,2019
447,DRose,RCovington,DSaric,TJones,KTowns,MIN,12,39,16.5,104.47,2019
448,EIlyasova,TSnell,GAntetokounmpo,PConnaughton,MBrogdon,MIL,13,39,15.7,107.26,2019
449,JRedick,THarris,JButler,BMarjanovic,BSimmons,PHI,6,39,-18.0,104.2,2019
450,JRedick,THarris,JButler,MScott,BSimmons,PHI,11,39,3.7,110.94,2019
451,MWilliams,NBatum,BBiyombo,KWalker,DGraham,CHA,3,39,12.0,101.76,2019
452,RLopez,JHoliday,ZLaVine,JParker,RArcidiacono,CHI,12,39,8.7,109.71,2019
453,SLivingston,AIguodala,DCousins,KThompson,QCook,GSW,7,39,2.6,96.45,2019
454,TAriza,JGreen,BBeal,CRandle,TBryant,WAS,12,39,-14.5,109.02,2019
455,TChandler,LJames,KCaldwell-Pope,LBall,KKuzma,LAL,13,39,22.0,106.83,2019
456,TRoss,KBirch,AGordon,JGrant,WIwundu,ORL,7,39,-1.1,98.87,2019
457,TYoung,DCollison,BBogdanovic,MTurner,ESumner,IND,2,39,-23.2,101.35,2019
458,ABurks,LNanceJr,COsman,JBlossomgame,CSexton,CLE,5,38,8.1,92.15,2019
459,ACrabbe,SDinwiddie,JHarris,RHollis-Jefferson,JAllen,BKN,9,38,8.4,111.49,2019
460,DCarroll,SDinwiddie,JHarris,RHollis-Jefferson,JAllen,BKN,12,38,7.7,102.87,2019
461,DCollison,WMatthews,BBogdanovic,MTurner,DSabonis,IND,11,38,8.2,107.42,2019
462,DWade,GDragic,HWhiteside,JRichardson,DJonesJr,MIA,6,38,-5.0,99.14,2019
463,DWade,TJohnson,JWinslow,JRichardson,BAdebayo,MIA,9,38,8.5,104.42,2019
464,GGreen,PTucker,JHarden,JEnnisIII,CCapela,HOU,11,38,27.4,99.92,2019
465,JTeague,TGibson,JButler,AWiggins,KTowns,MIN,3,38,-14.7,104.04,2019
466,KKorver,JSmith,JClarkson,LNanceJr,CSexton,CLE,4,38,-0.1,106.12,2019
467,MBelinelli,PMills,DBertans,JPoeltl,DWhite,SAS,16,38,50.4,112.76,2019
468,TChandler,LStephenson,KCaldwell-Pope,BIngram,JHart,LAL,9,38,13.0,110.34,2019
469,TSatoransky,JParker,CRandle,TBryant,TBrownJr,WAS,7,38,1.6,97.42,2019
470,TWarren,KOubreJr,DBooker,MBridges,DAyton,PHX,8,38,1.8,98.98,2019
471,BGriffin,WEllington,RJackson,ADrummond,LGalloway,DET,11,37,11.8,100.49,2019
472,DAugustin,NVucevic,TRoss,AGordon,WIwundu,ORL,17,37,15.6,99.47,2019
473,GDieng,RCovington,DSaric,TJones,JOkogie,MIN,8,37,25.4,101.75,2019
474,JCalderon,BGriffin,ADrummond,RBullock,BBrown,DET,11,37,-21.6,95.75,2019
475,JCrawford,RHolmes,KOubreJr,JJackson,MBridges,PHX,13,37,-1.0,105.29,2019
476,JJerebko,QCook,AMcKinnie,JBell,JEvans,GSW,12,37,-19.9,105.14,2019
477,LWilliams,GTemple,JGreen,MHarrell,SGilgeous-Alexander,LAC,13,37,-12.8,111.33,2019
478,NJokic,TLyles,MBeasley,JMurray,MMorris,DEN,20,37,-2.4,104.03,2019
479,RGay,MBelinelli,DDeRozan,PMills,JPoeltl,SAS,19,37,11.4,102.64,2019
480,TAriza,JGreen,BBeal,TSatoransky,JParker,WAS,9,37,7.0,106.17,2019
481,TYoung,DCollison,WMatthews,BBogdanovic,DSabonis,IND,11,37,-26.4,106.98,2019
482,AHorford,GHayward,MMorris,TRozier,JBrown,BOS,11,36,-15.5,102.22,2019
483,AIguodala,KDurant,SCurry,KThompson,JBell,GSW,13,36,30.9,107.95,2019
484,BBogdanovic,WCauley-Stein,BHield,DFox,MBagleyIII,SAC,19,36,-32.1,109.5,2019
485,BLopez,GHill,KMiddleton,GAntetokounmpo,MBrogdon,MIL,16,36,27.2,101.86,2019
486,DCarroll,JHarris,DRussell,CLeVert,JAllen,BKN,9,36,2.6,100.18,2019
487,DGallinari,PBeverley,THarris,MHarrell,SGilgeous-Alexander,LAC,16,36,-19.2,109.97,2019
488,DJordan,MHezonja,DSmithJr,DDotson,KKnox,NYK,3,36,-13.4,101.99,2019
489,DWade,KOlynyk,TJohnson,DJonesJr,BAdebayo,MIA,7,36,-16.2,99.2,2019
490,JClarkson,COsman,AZizic,DNwaba,CSexton,CLE,11,36,6.1,102.61,2019
491,JHoliday,NMirotic,EMoore,ADavis,DMiller,NOP,14,36,9.6,109.34,2019
492,JHoliday,NMirotic,EMoore,ADavis,TFrazier,NOP,3,36,14.6,111.47,2019
493,JRedick,JEmbiid,TMcConnell,BSimmons,LShamet,PHI,7,36,6.7,98.08,2019
494,JRedick,WChandler,JEmbiid,BSimmons,FKorkmaz,PHI,7,36,43.8,106.45,2019
495,MMorris,MSmart,TRozier,JTatum,DTheis,BOS,10,36,23.5,103.86,2019
496,PBeverley,JGreen,IZubac,SGilgeous-Alexander,LShamet,LAC,4,36,12.5,99.95,2019
497,RLopez,KDunn,SHarrison,LMarkkanen,ABlakeney,CHI,4,36,-6.6,100.17,2019
498,RLopez,ZLaVine,WSelden,RArcidiacono,LMarkkanen,CHI,11,36,-35.8,100.33,2019
499,TChandler,BIngram,LBall,KKuzma,JHart,LAL,8,36,5.8,113.2,2019
500,TRoss,EFournier,KBirch,AGordon,JGrant,ORL,7,36,5.6,98.46,2019
501,WHernangomez,MMonk,DBacon,MBridges,DGraham,CHA,12,36,38.2,105.87,2019
502,AAminu,EKanter,DLillard,MHarkless,CMcCollum,POR,5,35,-5.7,99.74,2019
503,ABurks,RHood,LNanceJr,COsman,CSexton,CLE,11,35,-35.2,104.5,2019
504,AIguodala,KDurant,KThompson,KLooney,QCook,GSW,15,35,24.9,103.64,2019
505,BLopez,EBledsoe,TSnell,GAntetokounmpo,MBrogdon,MIL,8,35,61.7,101.06,2019
506,CPaul,PTucker,JHarden,CCapela,DHouseJr,HOU,13,35,43.1,95.89,2019
507,DCarroll,SDinwiddie,JHarris,TGraham,JAllen,BKN,8,35,0.2,110.19,2019
508,EIlyasova,GHill,MBrogdon,DWilson,SBrown,MIL,14,35,3.9,106.95,2019
509,EPayton,JRandle,JOkafor,FJackson,KWilliams,NOP,4,35,-30.1,113.13,2019
510,ETurner,EKanter,SCurry,RHood,ZCollins,POR,8,35,-24.6,89.23,2019
511,ICanaan,TWarren,DBooker,MBridges,DAyton,PHX,8,35,-1.6,103.26,2019
512,JDudley,DCarroll,EDavis,SNapier,SDinwiddie,BKN,11,35,3.0,99.21,2019
513,JGreen,JWall,BBeal,TSatoransky,TBryant,WAS,3,35,20.9,106.13,2019
514,JHoliday,NMirotic,EMoore,ADavis,JRandle,NOP,9,35,21.9,96.07,2019
515,JLin,KBazemore,ALen,DBembry,OSpellman,ATL,6,35,-14.9,103.59,2019
516,LWilliams,PBeverley,ABradley,MScott,MHarrell,LAC,19,35,-1.4,109.65,2019
517,MDellavedova,JClarkson,LNanceJr,MChriss,DNwaba,CLE,4,35,-4.2,100.69,2019
518,MLeonard,SLabissiere,JLayman,ASimons,GTrentJr,POR,1,35,-7.8,99.8,2019
519,MPlumlee,GHarris,TLyles,MBeasley,MMorris,DEN,16,35,32.0,105.32,2019
520,PMillsap,NJokic,MBeasley,JMurray,MMorris,DEN,10,35,21.8,94.49,2019
521,TThompson,ABurks,LNanceJr,COsman,CSexton,CLE,6,35,-63.4,93.64,2019
522,TThompson,BKnight,LNanceJr,COsman,CSexton,CLE,3,35,-45.1,100.02,2019
523,TYoung,DCollison,CJoseph,BBogdanovic,DSabonis,IND,13,35,11.8,100.55,2019
524,BGriffin,ISmith,ADrummond,LGalloway,SJohnson,DET,12,34,-14.1,107.44,2019
525,CMiles,SIbaka,DWright,FVanVleet,OAnunoby,TOR,4,34,-16.6,100.33,2019
526,CPayne,CFelicio,SHarrison,ABlakeney,CHutchison,CHI,8,34,-22.5,112.04,2019
527,DCarroll,EDavis,SNapier,SDinwiddie,RHollis-Jefferson,BKN,7,34,2.4,111.46,2019
528,DRose,AWiggins,DSaric,TJones,KTowns,MIN,18,34,-23.3,111.73,2019
529,DWade,KOlynyk,TJohnson,JWinslow,BAdebayo,MIA,10,34,-12.4,102.83,2019
530,GHayward,KIrving,ABaynes,TRozier,JBrown,BOS,15,34,7.3,111.36,2019
531,IClark,EPayton,JOkafor,CWood,KWilliams,NOP,4,34,13.8,114.29,2019
532,JButler,TMcConnell,BSimmons,JBolden,LShamet,PHI,7,34,26.0,105.66,2019
533,JCrawford,RHolmes,DBooker,JJackson,MBridges,PHX,10,34,2.6,108.26,2019
534,JCrowder,RGobert,DExum,RO'Neale,DMitchell,UTA,14,34,-10.4,109.8,2019
535,JDudley,SDinwiddie,DRussell,CLeVert,JAllen,BKN,8,34,-16.6,101.39,2019
536,KBazemore,DDedmon,DBembry,JCollins,TYoung,ATL,17,34,-7.7,112.55,2019
537,KLowry,SIbaka,DGreen,KLeonard,FVanVleet,TOR,13,34,55.0,102.29,2019
538,LAldridge,RGay,DBertans,BForbes,DWhite,SAS,11,34,8.5,101.24,2019
539,LAldridge,RGay,DDeRozan,PMills,DBertans,SAS,24,34,-16.5,101.56,2019
540,LJames,JMcGee,KCaldwell-Pope,LBall,KKuzma,LAL,9,34,5.4,103.61,2019
541,MWilliams,NBatum,KWalker,JLamb,WHernangomez,CHA,17,34,-3.7,104.41,2019
542,NBatum,BBiyombo,KWalker,DBacon,MBridges,CHA,6,34,5.7,91.75,2019
543,NBjelica,HBarnes,BHield,DFox,MBagleyIII,SAC,12,34,-10.2,120.48,2019
544,NVucevic,TRoss,JSimmons,JGrant,JIsaac,ORL,19,34,23.5,111.9,2019
545,PMillsap,MPlumlee,MBeasley,MMorris,TCraig,DEN,14,34,29.5,98.7,2019
546,PMillsap,WBarton,GHarris,NJokic,MMorris,DEN,9,34,5.5,104.22,2019
547,PMillsap,WBarton,NJokic,MBeasley,MMorris,DEN,5,34,9.4,95.11,2019
548,RGay,MBelinelli,PMills,JPoeltl,BForbes,SAS,13,34,-7.7,111.86,2019
549,RHood,LNanceJr,COsman,DNwaba,CSexton,CLE,4,34,-11.6,91.28,2019
550,RLopez,WSelden,TLuwawu-Cabarrot,RArcidiacono,SHarrison,CHI,12,34,-58.0,102.72,2019
551,TAriza,JGreen,BBeal,JParker,BPortis,WAS,10,34,8.0,103.74,2019
552,TSefolosha,RGobert,JIngles,RO'Neale,DMitchell,UTA,10,34,-7.1,102.7,2019
553,WBarton,MPlumlee,GHarris,TLyles,MMorris,DEN,3,34,5.9,102.11,2019
554,WEllington,KOlynyk,TJohnson,JRichardson,BAdebayo,MIA,6,34,24.7,104.04,2019
555,ZPachulia,ISmith,LGalloway,SJohnson,BBrown,DET,4,34,32.4,104.88,2019
556,ALen,DBembry,JCollins,KHuerter,TYoung,ATL,16,33,-7.7,118.03,2019
557,BLopez,GHill,EBledsoe,KMiddleton,GAntetokounmpo,MIL,19,33,35.5,108.83,2019
558,DGallinari,PBeverley,MHarrell,SGilgeous-Alexander,LShamet,LAC,16,33,30.1,109.24,2019
559,EIlyasova,GHill,TSnell,GAntetokounmpo,MBrogdon,MIL,13,33,-13.6,114.98,2019
560,JBarea,DPowell,DFinney-Smith,MKleber,JBrunson,DAL,9,33,-1.5,108.02,2019
561,JClarkson,LNanceJr,COsman,MChriss,CSexton,CLE,8,33,-15.5,100.55,2019
562,JHenson,TSnell,GAntetokounmpo,MBrogdon,DDiVincenzo,MIL,12,33,-3.7,117.02,2019
