lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
32,AMiller,GWallace,LAldridge,NBatum,WMatthews,POR,23,303,11.9,89.45,2011
33,ZRandolph,RGay,MConley,MGasol,SYoung,MEM,25,303,8.6,90.5,2011
34,LScola,KMartin,CHayes,KLowry,CBudinger,HOU,29,298,11.4,97.03,2011
35,KGarnett,RAllen,PPierce,NKrstic,RRondo,BOS,18,285,10.3,94.67,2011
36,AJohnson,JCalderon,ABargnani,SWeems,DDeRozan,TOR,28,272,-3.6,98.68,2011
37,KPerkins,TSefolosha,KDurant,RWestbrook,SIbaka,OKC,17,271,6.3,96.06,2011
38,EDampier,LJames,CBosh,DWade,MChalmers,MIA,28,269,13.5,93.54,2011
39,SO'Neal,KGarnett,RAllen,PPierce,RRondo,BOS,18,266,20.5,94.53,2011
40,TOutlaw,DHarris,KHumphries,BLopez,AMorrow,NJN,27,258,-13.4,89.33,2011
41,BDavis,RGomes,RFoye,DJordan,BGriffin,LAC,19,257,9.4,91.15,2011
42,CBillups,Nene,CAnthony,SWilliams,AAfflalo,DEN,20,257,-3.8,95.24,2011
43,JKidd,DNowitzki,DStevenson,TChandler,CButler,DAL,20,257,22.2,93.02,2011
44,RLewis,ABlatche,NYoung,JMcGee,JWall,WAS,19,255,6.0,97.05,2011
45,DGranger,JMcRoberts,BRush,RHibbert,DCollison,IND,32,246,-13.3,98.58,2011
46,TSefolosha,KDurant,JGreen,RWestbrook,SIbaka,OKC,35,246,3.1,97.08,2011
47,ZRandolph,RGay,MConley,MGasol,XHenry,MEM,23,235,-1.8,90.97,2011
48,EGordon,DJordan,BGriffin,AAminu,EBledsoe,LAC,34,234,-2.9,93.74,2011
49,AParker,AJamison,MWilliams,AVarejao,DGibson,CLE,14,233,0.7,93.49,2011
50,MBibby,JCrawford,JJohnson,JSmith,AHorford,ATL,35,233,9.5,95.12,2011
51,AMcDyess,TDuncan,MGinobili,RJefferson,TParker,SAS,46,229,13.4,97.08,2011
52,KBrown,BDiaw,DAugustin,GHenderson,DCunningham,CHA,15,229,0.3,88.41,2011
53,MCamby,AMiller,LAldridge,BRoy,NBatum,POR,17,229,0.2,85.74,2011
54,SJackson,KBrown,BDiaw,DAugustin,GHenderson,CHA,22,220,-10.5,95.86,2011
55,HTurkoglu,JRichardson,DHoward,JNelson,RAnderson,ORL,36,215,7.7,89.35,2011
56,MBibby,JJohnson,JCollins,JSmith,AHorford,ATL,18,214,8.2,87.58,2011
57,KBogans,LDeng,JNoah,DRose,TGibson,CHI,22,211,6.9,93.65,2011
58,LOdom,PGasol,MBarnes,SBlake,SBrown,LAL,45,209,15.5,93.11,2011
59,DWest,WGreen,EOkafor,TAriza,CPaul,NOH,40,207,-9.1,94.3,2011
60,SBattier,LScola,KMartin,KLowry,JHill,HOU,36,201,-6.9,96.42,2011
61,GHill,SNash,VCarter,CFrye,MGortat,PHX,32,197,13.7,96.23,2011
62,MCamby,AMiller,LAldridge,BRoy,WMatthews,POR,18,196,4.8,88.19,2011
63,JKidd,DNowitzki,SMarion,JTerry,TChandler,DAL,45,188,17.6,97.89,2011
64,AMiller,LAldridge,NBatum,DCunningham,WMatthews,POR,35,186,-4.7,91.27,2011
65,EBrand,AIguodala,TYoung,JHoliday,JMeeks,PHI,43,185,20.8,94.57,2011
66,ZRandolph,TAllen,RGay,MConley,MGasol,MEM,30,184,4.4,95.3,2011
67,JKidd,DNowitzki,JTerry,TChandler,CButler,DAL,21,182,18.5,93.89,2011
68,AStoudemire,RFelton,DGallinari,LFields,TMozgov,NYK,19,179,0.1,97.59,2011
69,KKorver,RBrewer,CWatson,OAsik,TGibson,CHI,53,178,-0.1,93.8,2011
70,CArroyo,LJames,CBosh,DWade,JAnthony,MIA,26,177,18.2,93.79,2011
71,SDalembert,BUdrih,FGarcia,MThornton,DCousins,SAC,14,177,-2.8,98.42,2011
72,ZIlgauskas,LJames,CBosh,DWade,MChalmers,MIA,23,174,12.8,95.4,2011
73,BWallace,RHamilton,TPrince,JMaxiell,RStuckey,DET,14,173,-9.3,85.4,2011
74,KGarnett,RAllen,PPierce,KPerkins,RRondo,BOS,12,170,15.3,92.39,2011
75,LDeng,RBrewer,CWatson,OAsik,TGibson,CHI,46,169,5.9,89.73,2011
76,CBoozer,KKorver,LDeng,JNoah,DRose,CHI,28,166,12.2,92.33,2011
77,AMiller,LAldridge,RFernandez,NBatum,WMatthews,POR,36,165,11.9,96.82,2011
78,EOkafor,TAriza,CPaul,MBelinelli,CLandry,NOH,10,162,-4.6,88.75,2011
79,NCollison,KDurant,RWestbrook,SIbaka,JHarden,OKC,52,160,13.7,98.5,2011
80,SO'Neal,RAllen,PPierce,RRondo,GDavis,BOS,15,160,12.9,90.82,2011
81,GHill,SNash,HTurkoglu,JRichardson,CFrye,PHX,17,158,7.3,98.85,2011
82,KDurant,JGreen,RWestbrook,SIbaka,JHarden,OKC,35,158,-8.2,96.89,2011
83,AParker,RSessions,JHickson,AGee,SSamuels,CLE,15,157,-19.1,96.37,2011
84,VRadmanovic,DWright,DLee,MEllis,SCurry,GSW,37,156,18.3,101.92,2011
85,AParker,AJamison,RSessions,JHickson,CEyenga,CLE,13,155,-2.2,96.05,2011
86,SDalembert,BUdrih,CLandry,TEvans,OCasspi,SAC,29,154,-5.0,95.04,2011
87,TOutlaw,DHarris,SGraham,BLopez,DFavors,NJN,25,153,-10.3,91.28,2011
88,VCarter,RLewis,QRichardson,DHoward,JNelson,ORL,13,153,3.4,93.4,2011
89,MDunleavy,DGranger,RHibbert,THansbrough,DCollison,IND,30,152,4.1,100.47,2011
90,ABiedrins,DWright,DLee,MEllis,RWilliams,GSW,21,151,-16.2,96.07,2011
91,JKidd,SMarion,JTerry,DStevenson,TChandler,DAL,25,151,-5.1,93.38,2011
92,AStoudemire,RFelton,RTuriaf,DGallinari,LFields,NYK,25,150,-13.6,100.69,2011
93,JJohnson,KHinrich,JSmith,MWilliams,AHorford,ATL,12,150,-8.5,86.21,2011
94,LOdom,MBarnes,SBlake,ABynum,SBrown,LAL,25,150,-0.9,91.34,2011
95,LJames,CBosh,DWade,JAnthony,MChalmers,MIA,35,149,12.6,96.64,2011
96,DFisher,KBryant,LOdom,MWorldPeace,ABynum,LAL,43,147,23.2,100.03,2011
97,DMilicic,LRidnour,CBrewer,MBeasley,KLove,MIN,24,146,-4.2,103.23,2011
98,LDeng,RBrewer,DRose,OAsik,TGibson,CHI,40,146,28.4,97.84,2011
99,AJohnson,JCalderon,ABargnani,DDeRozan,JJohnson,TOR,10,145,6.3,93.71,2011
100,BMiller,SBattier,LScola,KMartin,KLowry,HOU,19,145,8.6,99.45,2011
101,BUdrih,JThompson,TEvans,OCasspi,DCousins,SAC,22,143,6.2,97.97,2011
102,AMiller,JPrzybilla,LAldridge,NBatum,WMatthews,POR,17,140,-2.3,89.56,2011
103,REvans,JJack,LKleiza,ABargnani,DDeRozan,TOR,10,140,-7.7,93.43,2011
104,AParker,MWilliams,AVarejao,JGraham,JHickson,CLE,8,139,-7.6,95.67,2011
105,BUdrih,JThompson,DGreene,TEvans,DCousins,SAC,20,137,1.4,93.3,2011
106,TOutlaw,DHarris,KHumphries,SGraham,BLopez,NJN,19,135,-10.8,93.18,2011
107,DGranger,BRush,RHibbert,THansbrough,DCollison,IND,34,133,-10.3,97.72,2011
108,RGay,MConley,MGasol,OMayo,DArthur,MEM,26,133,15.6,99.2,2011
109,DGooden,JSalmons,ABogut,LMbahaMoute,BJennings,MIL,10,132,-2.5,87.96,2011
110,KHinrich,ABlatche,AThornton,JMcGee,JWall,WAS,17,132,-11.7,93.38,2011
111,MWilliams,RGomes,RFoye,DJordan,BGriffin,LAC,10,132,-18.6,94.96,2011
112,TDuncan,RJefferson,TParker,MBonner,GHill,SAS,43,132,5.4,94.76,2011
113,DWright,DLee,MEllis,LAmundson,SCurry,GSW,22,131,-4.5,97.95,2011
114,JKidd,DNowitzki,SMarion,TChandler,RBeaubois,DAL,13,130,8.0,95.16,2011
115,NCollison,JGreen,SIbaka,JHarden,EMaynor,OKC,25,130,7.1,89.53,2011
116,RBell,AJefferson,DWilliams,PMillsap,GHayward,UTA,20,130,5.0,95.01,2011
117,DMilicic,STelfair,MBeasley,KLove,WJohnson,MIN,13,129,-7.8,100.08,2011
118,NKrstic,TSefolosha,KDurant,RWestbrook,SIbaka,OKC,18,128,6.9,92.54,2011
119,KGarnett,RAllen,JO'Neal,PPierce,RRondo,BOS,9,127,5.4,91.4,2011
120,LOdom,PGasol,LWalton,SBlake,SBrown,LAL,22,127,8.6,92.13,2011
121,TMcGrady,CWilcox,TPrince,RStuckey,GMonroe,DET,10,126,6.8,84.66,2011
122,MGinobili,MBonner,GHill,DBlair,GNeal,SAS,30,123,7.8,99.78,2011
123,SJackson,GWallace,BDiaw,TThomas,DAugustin,CHA,21,121,11.2,99.18,2011
124,NMohammed,NCollison,DCook,JHarden,EMaynor,OKC,18,120,13.5,92.06,2011
125,TOutlaw,DHarris,BLopez,AMorrow,DFavors,NJN,30,120,-6.9,91.63,2011
126,BWallace,RHamilton,TPrince,RStuckey,ADaye,DET,9,118,-17.2,90.32,2011
127,GHill,SNash,HTurkoglu,JRichardson,RLopez,PHX,9,118,-0.3,96.84,2011
128,KHumphries,SVujacic,JFarmar,BLopez,AMorrow,NJN,18,118,-19.8,92.98,2011
129,EBrand,AIguodala,LWilliams,TYoung,JHoliday,PHI,39,117,13.2,98.04,2011
130,KGarnett,RAllen,PPierce,NRobinson,GDavis,BOS,20,117,14.9,95.41,2011
131,MEvans,ABlatche,JMcGee,JWall,JCrawford,WAS,10,117,11.5,96.12,2011
132,NCollison,KDurant,SIbaka,JHarden,EMaynor,OKC,41,117,10.9,98.48,2011
133,DGooden,JSalmons,CDelfino,ABogut,BJennings,MIL,10,116,6.3,92.4,2011
134,CWilcox,BGordon,CVillanueva,WBynum,ADaye,DET,14,115,-10.8,93.22,2011
135,EDampier,MBibby,LJames,CBosh,DWade,MIA,12,115,19.0,92.61,2011
136,LScola,KMartin,CHayes,KLowry,CLee,HOU,20,115,4.8,98.38,2011
137,RBell,AJefferson,DWilliams,CMiles,PMillsap,UTA,36,115,-12.8,96.29,2011
138,AKirilenko,AJefferson,DWilliams,CMiles,PMillsap,UTA,17,114,32.8,97.05,2011
139,DNowitzki,SMarion,JTerry,IMahinmi,JBarea,DAL,24,113,22.5,94.57,2011
140,AMiller,LAldridge,RFernandez,DCunningham,WMatthews,POR,30,112,-4.9,86.22,2011
141,AStoudemire,RFelton,WChandler,DGallinari,TDouglas,NYK,29,112,-9.5,103.67,2011
142,KThomas,CBoozer,KKorver,LDeng,DRose,CHI,27,112,-3.5,97.42,2011
143,RGomes,EGordon,DJordan,BGriffin,EBledsoe,LAC,32,112,3.1,95.26,2011
144,TMcGrady,BGordon,CVillanueva,WBynum,GMonroe,DET,14,112,1.4,90.03,2011
145,AParker,MWilliams,AVarejao,JMoon,JHickson,CLE,10,111,-25.5,96.47,2011
146,EBrand,AIguodala,SHawes,JHoliday,ETurner,PHI,25,111,-10.1,93.87,2011
147,KBryant,LOdom,PGasol,SBlake,SBrown,LAL,36,110,12.5,96.85,2011
148,LKleiza,AJohnson,JCalderon,ABargnani,DDeRozan,TOR,16,110,-3.1,98.02,2011
149,SO'Neal,KGarnett,RAllen,PPierce,NRobinson,BOS,13,110,20.9,91.77,2011
150,AMcDyess,MGinobili,MBonner,GHill,GNeal,SAS,27,108,34.3,99.84,2011
151,DMilicic,LRidnour,CBrewer,KLove,WJohnson,MIN,17,108,7.3,97.46,2011
152,EBrand,AIguodala,LWilliams,TYoung,ETurner,PHI,36,108,18.4,91.59,2011
153,TOutlaw,KHumphries,JFarmar,BLopez,AMorrow,NJN,24,106,5.9,90.06,2011
154,AKirilenko,RBell,EWatson,AJefferson,PMillsap,UTA,17,105,14.4,95.0,2011
155,BUdrih,FGarcia,JThompson,TEvans,DCousins,SAC,16,105,2.4,94.26,2011
156,JChildress,CFrye,HWarrick,JDudley,GDragic,PHX,15,105,-7.4,93.55,2011
157,BWallace,TMcGrady,TPrince,BGordon,GMonroe,DET,13,103,1.1,86.0,2011
158,KThomas,LDeng,RBrewer,DRose,TGibson,CHI,36,103,28.0,99.1,2011
159,CBillups,AHarrington,Nene,CAnthony,AAfflalo,DEN,27,101,0.4,100.65,2011
160,KThomas,CBoozer,LDeng,RBrewer,DRose,CHI,27,101,-0.1,97.66,2011
161,JFoster,DJones,THansbrough,APrice,PGeorge,IND,16,100,12.2,93.76,2011
162,JCrawford,JJohnson,JSmith,MWilliams,AHorford,ATL,32,99,-25.6,96.8,2011
163,KMartin,Nene,WChandler,DGallinari,TLawson,DEN,9,99,-4.2,99.54,2011
164,NMohammed,TSefolosha,KDurant,RWestbrook,SIbaka,OKC,12,99,1.6,90.95,2011
165,CMaggette,JSalmons,ABogut,EIlyasova,BJennings,MIL,16,98,5.2,94.1,2011
166,HTurkoglu,GArenas,DHoward,JRedick,RAnderson,ORL,26,98,18.2,100.01,2011
167,KMartin,Nene,WChandler,AAfflalo,TLawson,DEN,7,98,5.8,91.92,2011
168,EBrand,LWilliams,TYoung,JHoliday,ETurner,PHI,37,96,11.5,94.35,2011
169,GHill,SNash,JRichardson,EBarron,CFrye,PHX,7,96,3.8,94.23,2011
170,KDooling,JSalmons,ABogut,EIlyasova,LMbahaMoute,MIL,11,96,-22.8,87.84,2011
171,AKirilenko,RBell,DHarris,AJefferson,PMillsap,UTA,6,95,-8.4,94.4,2011
172,BWallace,TMcGrady,TPrince,RStuckey,GMonroe,DET,11,95,-3.0,83.51,2011
173,LOdom,LWalton,SBlake,ABynum,SBrown,LAL,17,95,11.6,91.96,2011
174,BUdrih,CLandry,TEvans,OCasspi,DCousins,SAC,24,94,-18.8,93.25,2011
175,BWallace,TPrince,BGordon,CVillanueva,RStuckey,DET,16,94,11.9,93.27,2011
176,CBillups,AStoudemire,CAnthony,RTuriaf,LFields,NYK,10,94,-0.9,98.74,2011
177,GHill,SNash,JRichardson,CFrye,HWarrick,PHX,15,94,4.9,102.52,2011
178,AJohnson,JCalderon,ABargnani,JWright,DDeRozan,TOR,14,93,8.8,97.28,2011
179,NCollison,TSefolosha,KDurant,RWestbrook,SIbaka,OKC,35,92,0.5,96.59,2011
180,JKidd,SMarion,JTerry,TChandler,CButler,DAL,22,91,4.9,97.49,2011
181,AParker,BDavis,RHollins,JHickson,AGee,CLE,8,90,5.3,92.6,2011
182,CMaggette,KDooling,ABogut,EIlyasova,CDouglas-Roberts,MIL,13,90,14.5,91.6,2011
183,DFisher,KBryant,LOdom,PGasol,MBarnes,LAL,39,90,-22.1,97.93,2011
184,KPerkins,KDurant,RWestbrook,SIbaka,JHarden,OKC,15,90,9.0,95.44,2011
185,MBibby,JJohnson,MEvans,JSmith,AHorford,ATL,16,90,15.2,91.47,2011
186,TMcGrady,CWilcox,TPrince,BGordon,GMonroe,DET,12,90,-9.1,88.64,2011
187,AMcDyess,TDuncan,RJefferson,TParker,GHill,SAS,33,89,-8.6,92.52,2011
188,CBosh,DWade,JJones,JAnthony,MChalmers,MIA,24,89,6.3,93.43,2011
189,JCrawford,JJohnson,KHinrich,JSmith,AHorford,ATL,15,89,-13.3,94.86,2011
190,HTurkoglu,JChildress,HWarrick,JDudley,GDragic,PHX,13,88,-7.7,92.83,2011
191,JRichardson,GArenas,DHoward,JRedick,RAnderson,ORL,26,88,27.5,99.3,2011
192,KBryant,LOdom,PGasol,MBarnes,SBlake,LAL,41,88,4.5,95.42,2011
193,NKrstic,KDurant,JGreen,RWestbrook,JHarden,OKC,25,88,-0.9,101.77,2011
194,RGomes,RFoye,DJordan,BGriffin,EBledsoe,LAC,20,88,-8.7,93.94,2011
195,EBrand,AIguodala,TYoung,JHoliday,ETurner,PHI,30,87,5.1,104.14,2011
196,HTurkoglu,GArenas,BBass,JRedick,RAnderson,ORL,19,87,-0.2,95.58,2011
197,AStoudemire,JJeffries,CAnthony,TDouglas,LFields,NYK,10,86,22.8,96.88,2011
198,LDeng,RBrewer,JNoah,DRose,TGibson,CHI,28,86,0.4,97.87,2011
199,MEvans,JYi,JMcGee,JWall,JCrawford,WAS,11,85,-13.2,94.46,2011
200,CBoozer,KKorver,LDeng,DRose,TGibson,CHI,22,84,16.5,97.39,2011
201,CKaman,RGomes,EGordon,BGriffin,EBledsoe,LAC,8,84,3.1,92.52,2011
202,DMilicic,LRidnour,MBeasley,KLove,WEllington,MIN,17,84,-13.3,102.75,2011
203,JPosey,MDunleavy,TFord,SJones,BRush,IND,21,84,2.5,96.47,2011
204,TDuncan,MGinobili,RJefferson,TParker,MBonner,SAS,36,84,23.6,99.06,2011
205,HTurkoglu,JRichardson,DHoward,JNelson,JRedick,ORL,15,83,18.5,106.26,2011
206,NCollison,KDurant,JGreen,RWestbrook,JHarden,OKC,27,83,7.5,101.8,2011
207,VRadmanovic,DWright,DLee,MEllis,RWilliams,GSW,18,83,17.3,97.26,2011
208,BMiller,ABrooks,CLee,CBudinger,PPatterson,HOU,7,82,8.4,94.02,2011
209,JRichardson,DHoward,JNelson,JRedick,RAnderson,ORL,25,82,20.0,98.34,2011
210,KThomas,KBogans,LDeng,DRose,TGibson,CHI,19,82,17.6,87.08,2011
211,RBell,EWatson,AJefferson,CMiles,PMillsap,UTA,17,82,-1.3,90.76,2011
212,SDalembert,FGarcia,TEvans,MThornton,DCousins,SAC,8,82,-7.5,92.42,2011
213,EBrand,ANocioni,SHawes,JHoliday,JMeeks,PHI,9,80,-24.5,95.13,2011
214,TDuncan,RJefferson,TParker,GHill,DBlair,SAS,38,80,9.7,98.78,2011
215,KGarnett,RAllen,PPierce,RRondo,SErden,BOS,12,79,9.0,96.75,2011
216,SJackson,BDiaw,TThomas,DAugustin,GHenderson,CHA,13,79,-13.0,94.72,2011
217,ZRandolph,TAllen,MConley,MGasol,OMayo,MEM,26,79,-7.3,91.4,2011
218,DWest,EOkafor,TAriza,CPaul,MThornton,NOH,19,78,24.9,88.64,2011
219,DWest,WGreen,TAriza,CPaul,JSmith,NOH,26,78,15.2,93.06,2011
220,GHill,SNash,CFrye,JDudley,RLopez,PHX,15,78,9.9,99.71,2011
221,MPietrus,HWarrick,MGortat,JDudley,ZDowdell,PHX,8,78,-6.7,92.84,2011
222,BWallace,TMcGrady,TPrince,BGordon,CVillanueva,DET,9,77,-13.6,85.7,2011
223,DGooden,JSalmons,CDelfino,LMbahaMoute,BJennings,MIL,8,77,1.4,93.3,2011
224,KHinrich,ABlatche,AThornton,NYoung,JMcGee,WAS,14,77,14.4,95.04,2011
225,TSefolosha,KDurant,RWestbrook,SIbaka,JHarden,OKC,30,77,5.4,106.39,2011
226,AParker,AVarejao,JMoon,RSessions,JHickson,CLE,7,76,4.0,94.61,2011
227,JYi,JMcGee,JWall,TBooker,JCrawford,WAS,8,76,-25.9,89.4,2011
228,LAldridge,RFernandez,DCunningham,PMills,WMatthews,POR,23,76,2.0,93.12,2011
229,AJamison,RSessions,JHickson,CEyenga,MHarris,CLE,12,75,0.7,102.21,2011
230,LWilliams,TYoung,MSpeights,JHoliday,ETurner,PHI,28,75,-6.7,96.61,2011
231,AHarrington,Nene,JSmith,AAfflalo,TLawson,DEN,23,74,3.0,103.2,2011
232,AJamison,JMoon,DGibson,RHollins,RSessions,CLE,13,74,-18.9,98.71,2011
233,AParker,RHollins,RSessions,JHickson,AGee,CLE,10,74,-18.2,97.26,2011
234,RHamilton,CWilcox,TPrince,RStuckey,GMonroe,DET,11,74,8.2,93.14,2011
235,GArenas,KHinrich,ABlatche,AThornton,JMcGee,WAS,7,73,12.5,94.82,2011
236,JKidd,DNowitzki,DStevenson,TChandler,SPavlovic,DAL,6,73,-12.6,89.03,2011
237,KDooling,JSalmons,ABogut,EIlyasova,CDouglas-Roberts,MIL,10,73,0.0,88.46,2011
238,LBarbosa,AJohnson,JCalderon,ABargnani,DDeRozan,TOR,23,73,-11.5,95.41,2011
239,AJamison,DGibson,RSessions,JHickson,CEyenga,CLE,12,72,-28.7,99.18,2011
240,AStoudemire,RFelton,WChandler,TDouglas,LFields,NYK,20,72,12.3,101.81,2011
241,BMiller,CLee,JHill,CBudinger,ISmith,HOU,8,72,2.7,92.44,2011
242,MPietrus,HWarrick,MGortat,JDudley,ABrooks,PHX,10,72,8.3,97.33,2011
243,AKirilenko,AJefferson,DWilliams,PMillsap,GHayward,UTA,14,71,-12.7,99.38,2011
244,AStoudemire,RFelton,RTuriaf,WChandler,LFields,NYK,11,71,8.5,96.96,2011
245,CBillups,AStoudemire,JJeffries,CAnthony,LFields,NYK,11,71,12.9,91.89,2011
246,IDiogu,RFoye,BGriffin,AAminu,EBledsoe,LAC,24,71,-11.1,97.11,2011
247,TPrince,BGordon,CVillanueva,RStuckey,GMonroe,DET,23,71,-16.6,88.91,2011
248,VCarter,RLewis,DHoward,JNelson,BBass,ORL,11,71,23.3,90.77,2011
249,ZRandolph,RGay,MConley,OMayo,DArthur,MEM,25,71,-8.4,98.9,2011
250,ZRandolph,RGay,OMayo,DArthur,GVasquez,MEM,23,71,14.1,96.1,2011
251,BGordon,CVillanueva,JMaxiell,RStuckey,ADaye,DET,7,69,7.7,96.3,2011
252,DWest,EOkafor,TAriza,CPaul,JJack,NOH,18,69,20.2,89.55,2011
253,DWright,DLee,MEllis,SCurry,RWilliams,GSW,32,69,0.0,115.3,2011
254,KMartin,CHayes,KLowry,CLee,PPatterson,HOU,14,69,3.9,93.34,2011
255,MWilliams,JMoon,EGordon,DJordan,BGriffin,LAC,7,69,-3.0,93.87,2011
256,EBrand,AIguodala,LWilliams,SHawes,JHoliday,PHI,27,68,15.9,93.91,2011
257,EDampier,CBosh,DWade,JJones,MChalmers,MIA,14,68,22.4,91.23,2011
258,KBryant,LOdom,MWorldPeace,PGasol,SBlake,LAL,40,68,-6.2,88.65,2011
259,LWilliams,TYoung,MSpeights,JMeeks,ETurner,PHI,21,68,-4.4,97.92,2011
260,CBillups,AStoudemire,CAnthony,SWilliams,LFields,NYK,12,67,-20.2,99.27,2011
261,TDuncan,MGinobili,RJefferson,TParker,GHill,SAS,28,67,8.1,101.24,2011
262,AMcDyess,MGinobili,GHill,DBlair,GNeal,SAS,23,66,6.9,95.3,2011
263,CBillups,Nene,CAnthony,AAfflalo,TLawson,DEN,19,66,22.1,96.65,2011
264,Nene,CAnthony,SWilliams,AAfflalo,TLawson,DEN,5,66,22.4,94.81,2011
265,SDalembert,BUdrih,TEvans,OCasspi,DCousins,SAC,16,66,19.0,95.84,2011
266,TMcGrady,RHamilton,CWilcox,TPrince,GMonroe,DET,11,66,3.2,87.97,2011
267,AJamison,JWilliams,DGibson,RHollins,RSessions,CLE,13,65,16.3,94.67,2011
268,CBoozer,KKorver,RBrewer,CWatson,TGibson,CHI,25,65,6.9,89.23,2011
269,JPosey,MDunleavy,DGranger,RHibbert,DCollison,IND,20,65,8.6,102.87,2011
270,REvans,JJack,ABargnani,SWeems,DDeRozan,TOR,9,65,-25.6,98.98,2011
271,CKaman,MWilliams,RGomes,EGordon,BGriffin,LAC,7,64,13.7,93.62,2011
272,DWest,TAriza,CPaul,MBelinelli,JSmith,NOH,27,64,11.7,96.88,2011
273,JKidd,DNowitzki,JTerry,TChandler,JBarea,DAL,22,64,11.6,97.85,2011
274,REvans,JCalderon,ABargnani,SWeems,DDeRozan,TOR,12,64,-35.5,100.13,2011
275,GHill,CFrye,MGortat,JDudley,ABrooks,PHX,9,63,6.3,96.91,2011
276,GHill,SNash,VCarter,MGortat,JDudley,PHX,13,63,-2.4,94.02,2011
277,KBryant,LOdom,SBlake,ABynum,SBrown,LAL,23,63,-13.1,87.92,2011
278,MWorldPeace,PGasol,MBarnes,SBlake,SBrown,LAL,16,63,-15.0,100.09,2011
279,RHamilton,CWilcox,TPrince,WBynum,GMonroe,DET,4,63,-15.4,88.02,2011
280,TDuncan,MGinobili,TParker,MBonner,GHill,SAS,27,63,34.5,101.04,2011
281,TOutlaw,DHarris,KHumphries,SVujacic,BLopez,NJN,22,63,0.7,96.01,2011
282,AIguodala,LWilliams,TYoung,MSpeights,ETurner,PHI,23,62,30.8,95.45,2011
283,CBillups,KMartin,Nene,JSmith,AAfflalo,DEN,5,62,18.4,88.47,2011
284,EBrand,ANocioni,SHawes,JHoliday,ETurner,PHI,10,62,-3.9,98.6,2011
285,JHoward,ABlatche,NYoung,JMcGee,JWall,WAS,7,62,-4.3,98.31,2011
286,KHumphries,SVujacic,DWilliams,BLopez,DJames,NJN,7,62,0.3,98.67,2011
287,LOdom,MWorldPeace,PGasol,SBlake,SBrown,LAL,35,61,8.0,98.78,2011
288,VRadmanovic,ABiedrins,DWright,MEllis,SCurry,GSW,18,61,-19.5,96.97,2011
