lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
40,JKidd,DNowitzki,SMarion,BHaywood,DWest,DAL,21,191,-1.9,94.81,2012
41,TDuncan,RJefferson,TParker,DBlair,KLeonard,SAS,19,190,4.0,93.67,2012
42,DGooden,CDelfino,SLivingston,LMbahaMoute,BJennings,MIL,16,181,-9.6,93.5,2012
43,TPrince,BGordon,JMaxiell,GMonroe,BKnight,DET,28,180,-6.9,93.15,2012
44,SDalembert,LScola,CLee,GDragic,CParsons,HOU,23,179,16.0,91.89,2012
45,JSalmons,JThompson,TEvans,MThornton,DCousins,SAC,20,178,-7.8,96.03,2012
46,KGarnett,RAllen,JO'Neal,PPierce,RRondo,BOS,12,178,8.1,90.01,2012
47,JJohnson,JSmith,MWilliams,AHorford,JTeague,ATL,9,177,4.5,89.82,2012
48,RGay,MConley,MGasol,OMayo,DCunningham,MEM,43,171,3.8,95.27,2012
49,BDavis,TChandler,CAnthony,LFields,IShumpert,NYK,12,168,14.4,95.0,2012
50,JKidd,VCarter,DNowitzki,SMarion,BHaywood,DAL,18,167,20.3,94.71,2012
51,TPrince,BGordon,JJerebko,GMonroe,BKnight,DET,37,167,-25.0,94.75,2012
52,JPrzybilla,RFelton,LAldridge,NBatum,WMatthews,POR,14,165,-2.6,91.93,2012
53,KBryant,MWorldPeace,PGasol,ABynum,RSessions,LAL,10,164,6.5,94.37,2012
54,CBoozer,KKorver,RBrewer,JNoah,DRose,CHI,28,162,7.3,93.36,2012
55,CMaggette,TThomas,DAugustin,GHenderson,BBiyombo,CHA,11,162,-14.1,94.77,2012
56,DGooden,CDelfino,EIlyasova,MEllis,BJennings,MIL,11,158,-5.4,98.13,2012
57,EBrand,AIguodala,JHoliday,JMeeks,LAllen,PHI,18,158,11.6,89.26,2012
58,KKorver,LDeng,JLucasIII,OAsik,TGibson,CHI,27,158,34.4,86.6,2012
59,CKaman,TAriza,JJack,MBelinelli,GAyon,NOH,17,157,2.0,92.79,2012
60,DStevenson,KHumphries,DWilliams,SWilliams,MBrooks,NJN,17,157,0.7,90.01,2012
61,GHenderson,BMullens,DBrown,BBiyombo,KWalker,CHA,14,156,-14.8,93.35,2012
62,ZRandolph,TAllen,RGay,MConley,MGasol,MEM,17,155,16.0,90.88,2012
63,DHarris,AJefferson,PMillsap,DCarroll,GHayward,UTA,11,150,-2.9,90.65,2012
64,RButler,AJohnson,JCalderon,ABargnani,DDeRozan,TOR,11,150,-1.8,88.91,2012
65,MRedd,JChildress,STelfair,RLopez,MMorris,PHX,19,148,11.7,90.81,2012
66,AJohnson,JCalderon,AGray,DDeRozan,JJohnson,TOR,14,147,1.0,94.22,2012
67,TDuncan,TParker,DBlair,DGreen,KLeonard,SAS,28,147,0.7,96.88,2012
68,EBrand,AIguodala,JHoliday,JMeeks,NVucevic,PHI,18,145,4.8,88.58,2012
69,EBrand,AIguodala,SHawes,JHoliday,ETurner,PHI,19,145,-23.5,91.61,2012
70,JHoward,DHarris,AJefferson,PMillsap,GHayward,UTA,18,145,-5.7,92.76,2012
71,EBrand,AIguodala,LWilliams,TYoung,JHoliday,PHI,37,144,-3.7,89.17,2012
72,SBattier,CBosh,DWade,UHaslem,NCole,MIA,26,142,-13.4,90.72,2012
73,TAllen,RGay,MConley,MGasol,OMayo,MEM,33,142,12.5,97.49,2012
74,CKaman,TAriza,MBelinelli,GVasquez,GAyon,NOH,12,140,2.7,89.19,2012
75,DWright,DLee,KThompson,JTyler,CJenkins,GSW,13,140,-1.8,95.31,2012
76,TAllen,RGay,MConley,MGasol,DCunningham,MEM,41,140,13.7,92.16,2012
77,TPrince,BGordon,RStuckey,JJerebko,GMonroe,DET,24,140,8.7,90.0,2012
78,DMilicic,LRidnour,KLove,RRubio,WJohnson,MIN,10,136,-2.6,93.85,2012
79,KBryant,MWorldPeace,PGasol,SBlake,ABynum,LAL,26,136,-9.3,91.93,2012
80,Nene,AAfflalo,DGallinari,TLawson,TMozgov,DEN,13,136,-4.0,97.22,2012
81,AAfflalo,DGallinari,KKoufos,TLawson,KFaried,DEN,11,134,15.0,93.04,2012
82,NMohammed,NCollison,DCook,JHarden,RJackson,OKC,22,134,13.5,90.84,2012
83,EBrand,AIguodala,TYoung,JHoliday,ETurner,PHI,33,133,17.3,92.64,2012
84,EWatson,JHoward,CMiles,DFavors,EKanter,UTA,23,132,-2.1,95.55,2012
85,LJames,CBosh,DWade,UHaslem,MChalmers,MIA,31,132,9.7,96.7,2012
86,LRidnour,MWebster,KLove,WJohnson,DWilliams,MIN,13,127,-0.8,94.77,2012
87,TDuncan,RJefferson,TParker,DBlair,DGreen,SAS,19,126,4.8,96.33,2012
88,JKidd,DNowitzki,SMarion,JTerry,BHaywood,DAL,22,125,5.2,94.48,2012
89,VCarter,DNowitzki,SMarion,BHaywood,DWest,DAL,13,125,26.3,93.19,2012
90,TMurphy,MBarnes,SBlake,ABynum,AGoudelock,LAL,17,124,2.2,88.84,2012
91,HTurkoglu,JRichardson,DHoward,CDuhon,RAnderson,ORL,15,123,23.6,93.93,2012
92,GWallace,KHumphries,DWilliams,SWilliams,MBrooks,NJN,9,121,1.7,93.89,2012
93,MCamby,GWallace,RFelton,LAldridge,NBatum,POR,18,121,-7.2,93.84,2012
94,EOkafor,TAriza,JJack,MBelinelli,JSmith,NOH,10,120,-19.7,91.39,2012
95,RGay,MConley,MGasol,MSpeights,QPondexter,MEM,14,119,8.3,87.96,2012
96,MMiller,SBattier,CBosh,UHaslem,NCole,MIA,22,118,4.2,86.98,2012
97,MWorldPeace,PGasol,ABynum,RSessions,DEbanks,LAL,7,116,16.0,95.44,2012
98,AParker,AJamison,AGee,DSloan,TThompson,CLE,10,114,-16.7,93.64,2012
99,DGranger,RHibbert,GHill,THansbrough,DCollison,IND,36,112,-18.6,95.76,2012
100,RHamilton,CBoozer,LDeng,JNoah,CWatson,CHI,11,112,5.9,92.27,2012
101,JRichardson,JNelson,JRedick,GDavis,RAnderson,ORL,12,111,4.2,91.35,2012
102,NCollison,KDurant,RWestbrook,SIbaka,JHarden,OKC,39,110,21.2,100.02,2012
103,RBell,JHoward,DHarris,AJefferson,PMillsap,UTA,12,110,-0.4,91.76,2012
104,RLewis,ABlatche,NYoung,JMcGee,JWall,WAS,11,110,-10.9,94.93,2012
105,AParker,AJamison,RHollins,AGee,KIrving,CLE,7,109,1.3,97.74,2012
106,JMcGee,JWall,TBooker,JCrawford,CSingleton,WAS,15,109,-17.0,95.74,2012
107,DGibson,RSessions,AGee,SSamuels,TThompson,CLE,15,108,0.7,94.0,2012
108,MRedd,STelfair,SBrown,RLopez,MMorris,PHX,22,108,-17.6,93.18,2012
109,NRobinson,DMcGuire,BRush,EUdoh,KThompson,GSW,21,108,9.3,90.6,2012
110,DGreene,TEvans,MThornton,DCousins,IThomas,SAC,11,107,-4.5,100.0,2012
111,DJones,LBarbosa,LAmundson,GHill,THansbrough,IND,16,107,9.2,91.78,2012
112,JWall,KSeraphin,TBooker,JCrawford,CSingleton,WAS,12,107,-4.9,92.11,2012
113,NCollison,KPerkins,KDurant,RWestbrook,JHarden,OKC,49,106,-2.4,98.86,2012
114,TBattie,EBrand,AIguodala,JHoliday,JMeeks,PHI,10,106,13.1,88.54,2012
115,DMilicic,LRidnour,MBeasley,KLove,WJohnson,MIN,7,105,-5.4,92.66,2012
116,JCrawford,GWallace,RFelton,LAldridge,NBatum,POR,23,104,9.8,93.59,2012
117,LWilliams,TYoung,JHoliday,ETurner,NVucevic,PHI,26,104,8.7,95.58,2012
118,TDuncan,RJefferson,TParker,DBlair,GNeal,SAS,18,101,21.4,93.0,2012
119,DWright,DLee,MEllis,SCurry,EUdoh,GSW,18,100,30.9,100.66,2012
120,KHinrich,ZPachulia,JSmith,MWilliams,JTeague,ATL,8,100,-7.5,95.93,2012
121,MWorldPeace,PGasol,MBarnes,SBlake,JMcRoberts,LAL,16,100,4.5,86.67,2012
122,EWatson,CMiles,DFavors,EKanter,ABurks,UTA,17,99,-9.9,95.87,2012
123,QRichardson,DHoward,CDuhon,JRedick,GDavis,ORL,23,98,-22.3,91.18,2012
124,RGay,MConley,MGasol,OMayo,MSpeights,MEM,35,98,-14.3,96.22,2012
125,JJohnson,JCollins,KHinrich,JSmith,JTeague,ATL,9,97,18.1,87.13,2012
126,RAllen,PPierce,BBass,RRondo,GStiemsma,BOS,20,96,7.7,96.32,2012
127,DWest,DGranger,RHibbert,GHill,DCollison,IND,30,95,17.0,95.15,2012
128,LRidnour,MWebster,KLove,NPekovic,WJohnson,MIN,8,95,-5.4,92.92,2012
129,TPrince,RStuckey,JJerebko,GMonroe,BKnight,DET,33,94,17.6,99.25,2012
130,AJohnson,JCalderon,ABargnani,DDeRozan,JJohnson,TOR,16,93,7.4,89.71,2012
131,Nene,JWall,TBooker,JCrawford,CSingleton,WAS,5,93,10.8,91.27,2012
132,BWallace,TPrince,RStuckey,GMonroe,BKnight,DET,8,92,-14.0,86.0,2012
133,SBattier,LJames,UHaslem,JAnthony,MChalmers,MIA,37,92,13.8,94.3,2012
134,TChandler,AStoudemire,CAnthony,TDouglas,LFields,NYK,12,92,0.5,95.91,2012
135,EOkafor,TAriza,JJack,MBelinelli,CLandry,NOH,13,91,4.8,88.17,2012
136,LJames,CBosh,JJones,JAnthony,MChalmers,MIA,10,91,23.1,94.67,2012
137,CMaggette,BDiaw,DAugustin,DWhite,GHenderson,CHA,6,90,-13.6,102.04,2012
138,DWest,DJones,RHibbert,DCollison,PGeorge,IND,36,90,-6.9,94.62,2012
139,DWhite,BMullens,DBrown,RWilliams,KWalker,CHA,21,90,-10.4,91.75,2012
140,GHill,SNash,MGortat,JDudley,MMorris,PHX,31,90,3.1,99.75,2012
141,JCalderon,ABargnani,AGray,DDeRozan,JJohnson,TOR,8,90,-5.0,92.96,2012
142,LWilliams,TYoung,JMeeks,ETurner,NVucevic,PHI,22,90,17.0,94.92,2012
143,CLee,GDragic,JHill,CBudinger,PPatterson,HOU,16,87,21.6,89.65,2012
144,SNash,MGortat,SBrown,JDudley,MMorris,PHX,26,86,22.8,98.3,2012
145,EBrand,LWilliams,TYoung,JHoliday,ETurner,PHI,33,85,13.8,94.71,2012
146,JKidd,VCarter,DNowitzki,SMarion,IMahinmi,DAL,10,85,-5.4,96.48,2012
147,AHarrington,AMiller,CBrewer,AAfflalo,JMcGee,DEN,14,84,10.6,97.12,2012
148,DGooden,EIlyasova,MEllis,LMbahaMoute,BJennings,MIL,8,84,20.1,97.82,2012
149,HTurkoglu,JRichardson,DHoward,JNelson,GDavis,ORL,26,84,5.0,96.28,2012
150,ZRandolph,RGay,MConley,MGasol,OMayo,MEM,17,84,14.8,99.65,2012
151,KPerkins,TSefolosha,KDurant,RWestbrook,JHarden,OKC,25,83,-5.9,108.58,2012
152,JSalmons,JThompson,MThornton,DCousins,IThomas,SAC,7,82,25.2,101.26,2012
153,KBryant,PGasol,TMurphy,MBarnes,SBlake,LAL,24,82,12.3,100.36,2012
154,TOutlaw,JThompson,TEvans,DCousins,IThomas,SAC,6,82,24.3,95.17,2012
155,EBrand,AIguodala,TYoung,JHoliday,JMeeks,PHI,31,81,12.7,97.48,2012
156,LScola,KMartin,KLowry,JHill,CBudinger,HOU,9,81,9.8,96.61,2012
157,DGooden,CDelfino,SLivingston,EIlyasova,BJennings,MIL,16,80,-11.3,96.36,2012
158,MDunleavy,DGooden,CDelfino,EIlyasova,BJennings,MIL,14,79,-6.1,98.16,2012
159,MWebster,JBarea,ARandolph,NPekovic,WJohnson,MIN,6,79,-0.4,91.29,2012
160,JJohnson,JSmith,MWilliams,IJohnson,JTeague,ATL,25,78,21.0,91.33,2012
161,LDeng,RBrewer,CWatson,OAsik,TGibson,CHI,28,78,7.0,97.41,2012
162,MMiller,SBattier,LJames,UHaslem,NCole,MIA,18,78,30.0,95.41,2012
163,NYoung,JMcGee,JWall,TBooker,JCrawford,WAS,18,78,-5.9,94.74,2012
164,DAugustin,GHenderson,BMullens,DBrown,BBiyombo,CHA,6,75,-7.5,94.8,2012
165,LScola,CLee,GDragic,CBudinger,PPatterson,HOU,23,75,3.9,99.45,2012
166,TThomas,DAugustin,GHenderson,BMullens,KWalker,CHA,7,75,-10.4,98.23,2012
167,JCrawford,RFelton,LAldridge,NBatum,WMatthews,POR,21,74,-2.3,100.82,2012
168,AIguodala,LWilliams,SHawes,TYoung,ETurner,PHI,20,73,22.1,94.39,2012
169,CBillups,CButler,RFoye,DJordan,BGriffin,LAC,6,73,20.6,89.98,2012
170,KMartin,CButler,MWilliams,CPaul,BGriffin,LAC,20,73,13.6,97.32,2012
171,SBattier,LJames,CBosh,JAnthony,MChalmers,MIA,23,73,2.8,92.48,2012
172,AIguodala,LWilliams,SHawes,TYoung,JHoliday,PHI,25,72,21.0,98.7,2012
173,AIguodala,LWilliams,TYoung,ETurner,NVucevic,PHI,23,72,13.1,95.92,2012
174,PPierce,BBass,RRondo,GStiemsma,ABradley,BOS,15,72,4.3,98.47,2012
175,SBattier,LJames,DWade,JAnthony,MChalmers,MIA,22,72,3.6,91.09,2012
176,SJackson,CDelfino,ABogut,BJennings,JLeuer,MIL,4,72,-3.0,91.59,2012
177,CBoozer,KKorver,LDeng,JNoah,DRose,CHI,18,71,5.2,97.7,2012
178,GWallace,RFelton,LAldridge,NBatum,WMatthews,POR,21,71,-2.6,99.28,2012
179,JCrawford,GWallace,LAldridge,NBatum,WMatthews,POR,20,71,1.2,104.48,2012
180,QRichardson,CDuhon,JRedick,GDavis,RAnderson,ORL,17,71,-5.9,90.59,2012
181,SDalembert,LScola,KMartin,KLowry,CBudinger,HOU,14,71,11.5,93.84,2012
182,HTurkoglu,DHoward,CDuhon,JRedick,RAnderson,ORL,24,70,7.2,94.43,2012
183,JSalmons,JHickson,TEvans,MThornton,DCousins,SAC,9,70,-9.7,91.55,2012
184,KBryant,MWorldPeace,PGasol,TMurphy,SBlake,LAL,28,69,-7.9,97.05,2012
185,KMartin,CButler,CPaul,RFoye,BGriffin,LAC,25,69,9.2,93.42,2012
186,SJackson,MGinobili,MBonner,TSplitter,GNeal,SAS,12,69,15.9,95.78,2012
187,CMaggette,BDiaw,RWilliams,BBiyombo,KWalker,CHA,6,68,-25.6,89.09,2012
188,DGooden,CDelfino,EIlyasova,BJennings,THarris,MIL,8,68,-7.1,97.61,2012
189,HTurkoglu,DHoward,CDuhon,JRedick,GDavis,ORL,30,68,2.3,92.5,2012
190,RFelton,LAldridge,JHickson,NBatum,WMatthews,POR,7,68,34.1,93.29,2012
191,TMcGrady,JJohnson,ZPachulia,JSmith,JTeague,ATL,23,68,13.5,95.9,2012
192,ABiedrins,DWright,NRobinson,DLee,KThompson,GSW,7,67,-2.2,93.18,2012
193,DNowitzki,LOdom,JTerry,BWright,RBeaubois,DAL,11,67,8.7,95.29,2012
194,JPrzybilla,RFelton,JHickson,NBatum,WMatthews,POR,5,67,-4.6,94.1,2012
195,LWilliams,SHawes,TYoung,JHoliday,ETurner,PHI,19,67,-0.7,97.82,2012
196,MCamby,JCrawford,GWallace,LAldridge,NBatum,POR,11,67,-1.3,92.2,2012
197,SJackson,DGooden,CDelfino,EIlyasova,BJennings,MIL,6,67,-26.1,95.72,2012
198,DStevenson,KHumphries,DWilliams,SWilliams,AMorrow,NJN,15,66,7.0,92.55,2012
199,DStevenson,MOkur,KHumphries,DWilliams,MBrooks,NJN,7,66,-2.5,86.7,2012
200,KKorver,JLucasIII,OAsik,TGibson,JButler,CHI,14,66,14.6,83.96,2012
201,DHarris,AJefferson,PMillsap,DFavors,GHayward,UTA,8,65,36.8,92.48,2012
202,DLee,MEllis,BRush,SCurry,EUdoh,GSW,16,65,42.4,90.12,2012
203,GHill,SNash,MGortat,RPrice,MMorris,PHX,6,65,-15.6,94.5,2012
204,NMohammed,NCollison,KDurant,RWestbrook,JHarden,OKC,41,65,17.5,102.72,2012
205,DHarris,AJefferson,PMillsap,GHayward,ABurks,UTA,21,64,15.4,97.74,2012
206,KBryant,PGasol,MBarnes,SBlake,ABynum,LAL,30,64,9.8,97.81,2012
207,TMcGrady,VRadmanovic,JPargo,WGreen,ZPachulia,ATL,12,64,8.4,89.11,2012
208,BDavis,TChandler,CAnthony,JSmith,IShumpert,NYK,13,63,-12.5,92.32,2012
209,JSalmons,CHayes,JHickson,TEvans,MThornton,SAC,13,63,6.5,97.42,2012
210,JSalmons,CHayes,TEvans,MThornton,DCousins,SAC,8,63,-9.0,93.14,2012
211,NMohammed,NCollison,RIvey,JHarden,RJackson,OKC,10,63,-17.1,93.16,2012
212,RLewis,NYoung,JMcGee,JWall,JVesely,WAS,11,63,-8.9,93.53,2012
213,SBattier,LJames,CBosh,DWade,MChalmers,MIA,23,63,17.5,105.26,2012
214,TDuncan,MGinobili,RJefferson,TParker,DBlair,SAS,9,63,4.5,92.23,2012
215,ABiedrins,DWright,DLee,MEllis,CJenkins,GSW,6,62,-11.8,97.46,2012
216,CBoozer,KKorver,LDeng,JNoah,CWatson,CHI,17,62,-44.1,97.7,2012
217,LRidnour,NPekovic,RRubio,WJohnson,DWilliams,MIN,6,62,-10.0,98.31,2012
218,NMohammed,NCollison,DCook,JHarden,EMaynor,OKC,8,62,19.5,92.11,2012
219,RHamilton,CBoozer,RBrewer,JNoah,DRose,CHI,4,62,9.2,93.03,2012
220,ABlatche,NYoung,JMcGee,JWall,CSingleton,WAS,10,61,-17.0,97.78,2012
221,AJohnson,AAnderson,AGray,DDeRozan,BUzoh,TOR,5,61,-2.7,84.03,2012
222,EBrand,AIguodala,LWilliams,TYoung,ETurner,PHI,30,61,7.2,97.62,2012
223,SDalembert,CLee,GDragic,CBudinger,PPatterson,HOU,19,61,17.9,86.98,2012
224,TPrince,JMaxiell,ADaye,GMonroe,BKnight,DET,7,61,8.8,89.66,2012
225,BWallace,BGordon,DWilkins,RStuckey,JJerebko,DET,17,60,5.1,94.1,2012
226,KKorver,LDeng,CWatson,OAsik,TGibson,CHI,18,60,-13.8,92.17,2012
227,KThomas,JCrawford,LAldridge,NBatum,WMatthews,POR,22,60,27.1,101.03,2012
228,AJohnson,JCalderon,JBayless,DDeRozan,JJohnson,TOR,6,59,12.1,89.61,2012
229,DGranger,RHibbert,THansbrough,DCollison,PGeorge,IND,44,59,5.9,96.3,2012
230,KGarnett,PPierce,MPietrus,BBass,ABradley,BOS,12,59,14.7,94.18,2012
231,KThomas,GWallace,RFelton,LAldridge,WMatthews,POR,14,59,20.7,93.06,2012
232,MCamby,JCrawford,GWallace,LAldridge,WMatthews,POR,18,59,16.6,97.54,2012
233,MConley,MGasol,OMayo,DCunningham,QPondexter,MEM,25,59,2.2,98.77,2012
234,MDunleavy,DGooden,BUdrih,EIlyasova,BJennings,MIL,9,59,16.8,93.45,2012
235,SDalembert,LScola,KMartin,GDragic,CParsons,HOU,9,59,7.0,92.02,2012
236,TMcGrady,JPargo,WGreen,MWilliams,IJohnson,ATL,6,59,22.9,86.11,2012
237,CBrewer,AAfflalo,TLawson,TMozgov,KFaried,DEN,6,58,-10.6,94.18,2012
238,DFisher,NCollison,KDurant,RWestbrook,JHarden,OKC,13,58,28.1,95.73,2012
239,DJones,LAmundson,GHill,THansbrough,APrice,IND,9,58,-1.0,90.9,2012
240,JKidd,DNowitzki,SMarion,JTerry,IMahinmi,DAL,18,58,14.1,93.25,2012
241,LWilliams,SHawes,TYoung,JMeeks,ETurner,PHI,23,58,-11.0,90.81,2012
242,MOkur,KHumphries,DWilliams,AMorrow,MBrooks,NJN,8,58,-11.0,91.01,2012
243,NRobinson,DLee,BRush,EUdoh,KThompson,GSW,20,58,17.1,91.33,2012
244,BWallace,BGordon,DWilkins,WBynum,JJerebko,DET,13,57,2.7,92.85,2012
245,DGibson,RSessions,SErden,AGee,TThompson,CLE,6,57,-18.0,93.69,2012
246,DStevenson,KHumphries,SWilliams,JFarmar,MBrooks,NJN,6,57,-12.1,84.88,2012
247,EBrand,AIguodala,LWilliams,TYoung,JMeeks,PHI,21,57,14.7,95.9,2012
248,JJohnson,KHinrich,JSmith,MWilliams,JTeague,ATL,10,57,18.5,99.77,2012
249,JJohnson,VRadmanovic,JSmith,AHorford,JTeague,ATL,4,57,34.2,91.96,2012
250,NCollison,KDurant,DCook,RWestbrook,JHarden,OKC,21,57,14.0,97.22,2012
251,NRobinson,DLee,MEllis,BRush,EUdoh,GSW,23,57,-2.5,93.93,2012
252,RAllen,PPierce,CWilcox,BBass,RRondo,BOS,11,57,-7.1,97.71,2012
253,EBrand,AIguodala,JHoliday,ETurner,NVucevic,PHI,11,56,-5.9,98.4,2012
254,KDurant,DCook,RWestbrook,SIbaka,JHarden,OKC,14,56,21.9,98.78,2012
255,RJefferson,ABiedrins,NRobinson,DMcGuire,BRush,GSW,8,56,-14.7,94.17,2012
256,SDalembert,LScola,CLee,GDragic,CBudinger,HOU,18,56,-7.6,90.14,2012
257,AParker,AJamison,MHarris,KIrving,TThompson,CLE,5,55,5.2,97.23,2012
258,CButler,CPaul,NYoung,DJordan,BGriffin,LAC,10,55,10.2,88.86,2012
259,DJones,LBarbosa,LAmundson,THansbrough,APrice,IND,7,55,-1.6,101.01,2012
260,DWright,DLee,MEllis,DMcGuire,EUdoh,GSW,8,55,-8.3,93.99,2012
261,JCalderon,AGray,DDeRozan,JJohnson,EDavis,TOR,10,55,-35.2,90.23,2012
262,KKorver,RBrewer,CWatson,OAsik,TGibson,CHI,19,55,5.9,86.43,2012
263,MWebster,JBarea,KLove,NPekovic,WJohnson,MIN,4,55,-18.3,95.63,2012
264,NRobinson,DLee,DMcGuire,BRush,KThompson,GSW,25,55,7.7,94.52,2012
265,TChandler,CAnthony,JSmith,SNovak,IShumpert,NYK,16,55,0.9,96.26,2012
266,CKaman,EOkafor,JJack,MBelinelli,AAminu,NOH,9,54,-9.8,90.28,2012
267,DGibson,RSessions,OCasspi,SSamuels,TThompson,CLE,9,54,4.8,90.56,2012
268,HTurkoglu,DHoward,JNelson,JRedick,GDavis,ORL,27,54,10.2,92.94,2012
269,JRichardson,CDuhon,JRedick,GDavis,RAnderson,ORL,12,54,-4.5,89.65,2012
270,JSalmons,JThompson,TEvans,DCousins,JFredette,SAC,6,54,-21.7,93.52,2012
271,RHamilton,CBoozer,RBrewer,JNoah,CWatson,CHI,4,54,24.2,87.57,2012
272,WChandler,AAfflalo,JMcGee,TLawson,KFaried,DEN,5,54,-1.7,97.99,2012
273,AJohnson,JCalderon,DDeRozan,JJohnson,EDavis,TOR,17,53,-10.6,94.66,2012
274,BDiaw,TThomas,RWilliams,BBiyombo,KWalker,CHA,3,53,-14.9,91.57,2012
275,CDelfino,SLivingston,EIlyasova,BJennings,JLeuer,MIL,8,53,10.5,88.98,2012
276,CMaggette,DDiop,BDiaw,DAugustin,GHenderson,CHA,6,53,0.0,93.41,2012
277,JSalmons,CHayes,JThompson,TEvans,MThornton,SAC,15,53,-25.1,97.78,2012
278,JSalmons,JHickson,TEvans,DCousins,JFredette,SAC,7,53,-19.8,95.86,2012
279,KKorver,JLucasIII,RBrewer,OAsik,TGibson,CHI,20,53,-2.6,92.34,2012
280,KThomas,JCrawford,CSmith,NBatum,WMatthews,POR,22,53,-5.7,96.83,2012
281,KThomas,JCrawford,GWallace,NBatum,WMatthews,POR,20,53,-4.1,104.79,2012
282,LWalton,OCasspi,LHudson,SSamuels,MHarris,CLE,9,53,23.5,96.54,2012
283,SDalembert,LScola,KMartin,KLowry,CLee,HOU,16,53,21.4,96.66,2012
284,AHarrington,AMiller,CAndersen,CBrewer,RFernandez,DEN,12,52,10.4,105.22,2012
285,AJamison,AVarejao,OCasspi,KIrving,MThompson,CLE,4,52,-5.9,90.41,2012
286,CMaggette,DAugustin,DWhite,GHenderson,BBiyombo,CHA,12,52,-36.5,92.38,2012
287,DWright,NRobinson,DLee,MEllis,EUdoh,GSW,18,52,-11.5,95.95,2012
288,KBryant,TMurphy,MBarnes,SBlake,ABynum,LAL,20,52,12.1,99.18,2012
