lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
45,LScola,KLowry,DDeRozan,DCarroll,JValanciunas,TOR,15,229,-2.3,96.06,2016
46,KBryant,LWilliams,RHibbert,JClarkson,LNanceJr,LAL,18,221,-19.8,97.57,2016
47,JJohnson,JJack,TYoung,BLopez,RHollis-Jefferson,BKN,16,220,2.1,100.88,2016
48,PGasol,DRose,TGibson,JButler,TSnell,CHI,22,220,1.1,95.24,2016
49,NVucevic,EFournier,VOladipo,EPayton,AGordon,ORL,25,219,-4.7,103.16,2016
50,DDeRozan,PPatterson,BBiyombo,CJoseph,TRoss,TOR,55,218,12.7,99.22,2016
51,PGasol,DRose,NMirotic,JButler,TSnell,CHI,27,203,-1.0,99.4,2016
52,DHoward,TAriza,CBrewer,JHarden,PBeverley,HOU,42,201,-9.0,101.63,2016
53,TChandler,RPrice,PTucker,ALen,DBooker,PHX,14,200,-2.2,97.69,2016
54,LJames,JSmith,KLove,TThompson,MDellavedova,CLE,46,199,25.3,95.38,2016
55,MBarnes,MConley,JGreen,MGasol,CLee,MEM,27,199,-4.5,94.65,2016
56,KBryant,LWilliams,RHibbert,JClarkson,JRandle,LAL,34,198,-24.3,99.93,2016
57,DHoward,TAriza,JHarden,PBeverley,CCapela,HOU,24,197,8.2,94.49,2016
58,JJohnson,AStoudemire,DWade,LDeng,GDragic,MIA,16,197,9.1,94.01,2016
59,MGortat,JWall,MMorris,BBeal,OPorterJr,WAS,18,197,8.7,101.26,2016
60,GHenderson,EDavis,MLeonard,ACrabbe,CMcCollum,POR,35,194,2.9,98.1,2016
61,KFaried,GHarris,JSampson,NJokic,EMudiay,DEN,15,193,11.6,95.58,2016
62,LDeng,GDragic,HWhiteside,JWinslow,JRichardson,MIA,23,190,4.4,99.87,2016
63,JCrawford,WJohnson,CAldrich,ARivers,PPrigioni,LAC,24,187,-19.4,99.13,2016
64,TParker,DWest,LAldridge,DGreen,KLeonard,SAS,28,185,5.2,95.56,2016
65,RGay,RRondo,OCasspi,DCousins,BMcLemore,SAC,23,178,4.9,104.58,2016
66,TSefolosha,AHorford,MScott,DSchroder,THardawayJr,ATL,40,178,17.6,98.98,2016
67,TChandler,PTucker,EBledsoe,BKnight,MMorris,PHX,13,177,6.2,100.85,2016
68,AAminu,DLillard,MLeonard,CMcCollum,MPlumlee,POR,28,175,3.7,97.97,2016
69,AIguodala,SCurry,KThompson,HBarnes,DGreen,GSW,37,172,40.2,110.31,2016
70,ATolliver,MMorris,RJackson,ADrummond,KCaldwell-Pope,DET,53,169,10.2,100.04,2016
71,ZRandolph,TAllen,MConley,JGreen,MGasol,MEM,18,167,-13.9,91.23,2016
72,NVucevic,THarris,EFournier,VOladipo,EPayton,ORL,21,165,-12.6,98.76,2016
73,LJames,JSmith,KLove,TMozgov,MDellavedova,CLE,36,163,-1.4,96.25,2016
74,AJefferson,MWilliams,NBatum,KWalker,PHairston,CHA,14,162,10.8,96.63,2016
75,SBlake,ATolliver,MMorris,ABaynes,SJohnson,DET,27,160,14.8,94.96,2016
76,CPaul,JRedick,DJordan,LMbahaMoute,WJohnson,LAC,31,158,15.6,100.2,2016
77,AIguodala,ABogut,SCurry,KThompson,DGreen,GSW,48,156,33.3,102.73,2016
78,MEllis,GHill,JHill,PGeorge,MTurner,IND,26,156,-4.9,99.87,2016
79,CPaul,JRedick,DJordan,BGriffin,LStephenson,LAC,19,155,18.2,100.26,2016
80,TYoung,BLopez,WEllington,DSloan,BBogdanovic,BKN,21,155,-7.3,97.23,2016
81,DWade,LDeng,GDragic,HWhiteside,JWinslow,MIA,33,154,8.1,102.54,2016
82,LJames,MWilliams,JSmith,KLove,TMozgov,CLE,15,154,1.3,95.94,2016
83,LScola,KLowry,DDeRozan,JValanciunas,NPowell,TOR,15,150,-7.0,91.14,2016
84,PGasol,DRose,TGibson,NMirotic,JButler,CHI,15,146,-1.0,97.34,2016
85,KMartin,NBjelica,GDieng,SMuhammad,ZLaVine,MIN,19,144,-0.3,103.31,2016
86,RGay,RRondo,DCousins,QAcy,BMcLemore,SAC,13,143,2.9,103.27,2016
87,KLowry,DDeRozan,PPatterson,BBiyombo,CJoseph,TOR,47,142,10.5,97.16,2016
88,SCurry,KThompson,HBarnes,FEzeli,DGreen,GSW,16,142,7.4,101.06,2016
89,NVucevic,THarris,VOladipo,EPayton,AGordon,ORL,14,141,-7.7,99.1,2016
90,KHumphries,MGortat,JWall,BBeal,OPorterJr,WAS,11,139,-8.8,102.41,2016
91,OMayo,GMonroe,KMiddleton,GAntetokounmpo,JParker,MIL,19,135,12.8,103.32,2016
92,JJerebko,ETurner,ABradley,KOlynyk,MSmart,BOS,21,133,23.4,98.27,2016
93,OMayo,MPlumlee,KMiddleton,GAntetokounmpo,JParker,MIL,12,133,-0.7,97.81,2016
94,RGay,RRondo,DCollison,OCasspi,DCousins,SAC,31,133,13.1,102.22,2016
95,GHenderson,EDavis,MHarkless,ACrabbe,CMcCollum,POR,28,132,0.0,98.27,2016
96,AAminu,DLillard,ACrabbe,CMcCollum,MPlumlee,POR,42,131,8.4,103.31,2016
97,EGordon,OAsik,TEvans,AGee,ADavis,NOP,16,131,-5.1,94.05,2016
98,JCrawford,CPaul,JRedick,DJordan,WJohnson,LAC,39,130,20.7,104.12,2016
99,LScola,KLowry,DDeRozan,DCarroll,BBiyombo,TOR,18,130,-7.0,93.99,2016
100,GHenderson,EDavis,DLillard,MLeonard,ACrabbe,POR,30,129,16.2,100.74,2016
101,KDurant,RWestbrook,SIbaka,EKanter,DWaiters,OKC,39,129,16.4,99.6,2016
102,MWilliams,NBatum,JLin,KWalker,CZeller,CHA,33,129,6.9,103.54,2016
103,PGasol,DRose,NMirotic,JButler,DMcDermott,CHI,34,129,7.0,109.14,2016
104,PTucker,EBledsoe,BKnight,JLeuer,ALen,PHX,14,128,1.9,97.79,2016
105,AJohnson,ETurner,ABradley,IThomas,JSullinger,BOS,27,127,12.8,100.29,2016
106,AIguodala,SCurry,KThompson,FEzeli,DGreen,GSW,35,126,24.1,110.21,2016
107,TChandler,PTucker,BKnight,ALen,DBooker,PHX,12,126,-16.9,101.14,2016
108,KGarnett,KMartin,RRubio,AWiggins,KTowns,MIN,13,122,-6.0,98.0,2016
109,MGortat,GTemple,JWall,MMorris,OPorterJr,WAS,20,122,-0.1,100.54,2016
110,DGallinari,JHickson,KFaried,GHarris,EMudiay,DEN,9,121,-5.0,95.89,2016
111,TDuncan,MGinobili,TParker,LAldridge,KLeonard,SAS,34,121,18.5,98.06,2016
112,MGortat,JDudley,GTemple,JWall,KOubreJr,WAS,17,115,0.1,101.48,2016
113,LThomas,DWilliams,KO'Quinn,LGalloway,JGrant,NYK,28,114,-6.3,99.24,2016
114,MGinobili,BDiaw,LAldridge,PMills,KLeonard,SAS,42,114,13.9,100.12,2016
115,DFavors,GHayward,RNeto,RHood,TLyles,UTA,22,113,10.9,93.18,2016
116,RGay,RRondo,DCousins,BMcLemore,WCauley-Stein,SAC,15,113,15.2,101.7,2016
117,PGasol,MDunleavy,DRose,TGibson,EMoore,CHI,9,112,1.4,98.9,2016
118,DHoward,JSmith,TAriza,JHarden,PBeverley,HOU,18,110,5.1,102.33,2016
119,LWilliams,RHibbert,JClarkson,ABrown,LNanceJr,LAL,7,110,-0.4,97.7,2016
120,GHayward,RGobert,RNeto,RHood,TLyles,UTA,22,109,9.7,87.61,2016
121,RGay,RRondo,MBelinelli,DCollison,DCousins,SAC,29,108,5.1,107.49,2016
122,ISmith,NNoel,RCovington,NStauskas,JOkafor,PHI,12,106,-13.0,104.0,2016
123,TSefolosha,PMillsap,AHorford,JTeague,KBazemore,ATL,46,106,-15.6,108.92,2016
124,CBosh,DWade,GGreen,GDragic,HWhiteside,MIA,15,105,7.9,93.43,2016
125,IMahinmi,MEllis,GHill,PGeorge,SHill,IND,21,105,19.5,103.11,2016
126,ISmith,NNoel,RCovington,NStauskas,JGrant,PHI,17,105,3.5,104.01,2016
127,CAnthony,JCalderon,AAfflalo,RLopez,LThomas,NYK,31,103,7.3,101.42,2016
128,JJohnson,TYoung,BLopez,BBogdanovic,SLarkin,BKN,28,103,7.0,95.63,2016
129,LScola,KLowry,DDeRozan,BBiyombo,TRoss,TOR,23,103,-4.4,96.62,2016
130,ZPachulia,RFelton,DWilliams,WMatthews,CParsons,DAL,24,103,1.6,98.51,2016
131,DNowitzki,ZPachulia,JBarea,WMatthews,CParsons,DAL,10,102,13.5,92.42,2016
132,EIlyasova,MMorris,RJackson,ADrummond,SJohnson,DET,25,102,-3.8,100.12,2016
133,KLowry,DDeRozan,PPatterson,BBiyombo,TRoss,TOR,41,102,-13.7,99.47,2016
134,JJerebko,ETurner,ABradley,TZeller,MSmart,BOS,19,101,1.5,96.72,2016
135,CPaul,JRedick,DJordan,BGriffin,WJohnson,LAC,17,100,7.7,99.54,2016
136,MWorldPeace,RHibbert,JClarkson,JRandle,DRussell,LAL,19,99,-15.9,100.44,2016
137,CFrye,NVucevic,THarris,EFournier,VOladipo,ORL,14,98,-0.5,93.49,2016
138,ZRandolph,MConley,JGreen,MGasol,CLee,MEM,29,98,-15.6,95.77,2016
139,ABradley,IThomas,JSullinger,JCrowder,KOlynyk,BOS,26,97,23.3,105.94,2016
140,DGallinari,DArthur,GHarris,NJokic,EMudiay,DEN,14,97,15.5,95.92,2016
141,KLowry,DDeRozan,PPatterson,JValanciunas,CJoseph,TOR,31,97,13.1,93.8,2016
142,EDavis,MLeonard,MHarkless,ACrabbe,CMcCollum,POR,23,96,13.2,94.82,2016
143,TChandler,PTucker,MMorris,AGoodwin,DBooker,PHX,6,96,-10.9,96.14,2016
144,CPaul,JRedick,JGreen,DJordan,LMbahaMoute,LAC,10,95,12.0,93.58,2016
145,JJohnson,DWade,HWhiteside,JWinslow,JRichardson,MIA,18,95,7.7,97.59,2016
146,EIlyasova,RJackson,ADrummond,KCaldwell-Pope,SJohnson,DET,33,94,-12.6,101.08,2016
147,MWilliams,SHawes,JLin,JLamb,FKaminsky,CHA,19,93,25.2,93.9,2016
148,PGasol,MDunleavy,DRose,TGibson,JButler,CHI,6,93,-0.1,98.54,2016
149,DHoward,TAriza,JHarden,PBeverley,TJones,HOU,25,92,-24.1,99.19,2016
150,RStuckey,GHill,JHill,CBudinger,LAllen,IND,16,92,18.5,94.53,2016
151,AJefferson,MWilliams,NBatum,JLin,KWalker,CHA,27,90,32.4,100.94,2016
152,DArthur,GHarris,JSampson,NJokic,EMudiay,DEN,11,90,-25.4,97.9,2016
153,RRubio,SMuhammad,ZLaVine,AWiggins,KTowns,MIN,22,90,4.1,107.37,2016
154,GHayward,JWithey,RNeto,RHood,TLyles,UTA,14,89,-11.0,89.48,2016
155,GHenderson,EDavis,DLillard,MHarkless,ACrabbe,POR,29,89,-7.8,99.55,2016
156,JBayless,GMonroe,KMiddleton,MCarter-Williams,GAntetokounmpo,MIL,20,89,7.4,103.86,2016
157,KSeraphin,LThomas,DWilliams,LGalloway,JGrant,NYK,20,89,-7.0,103.78,2016
158,RAnderson,JHoliday,DCunningham,NCole,ADavis,NOP,21,89,0.5,103.34,2016
159,EDavis,DLillard,MLeonard,MHarkless,ACrabbe,POR,27,88,-14.2,100.12,2016
160,LBarbosa,SLivingston,AIguodala,MSpeights,HBarnes,GSW,25,88,-4.9,102.09,2016
161,MBelinelli,KKoufos,DCollison,OCasspi,WCauley-Stein,SAC,23,88,-12.1,103.61,2016
162,TChandler,PTucker,EBledsoe,BKnight,JLeuer,PHX,11,88,-24.1,101.21,2016
163,CAnthony,AAfflalo,RLopez,KPorzingis,LGalloway,NYK,19,87,9.7,97.22,2016
164,DGallinari,KFaried,WBarton,GHarris,EMudiay,DEN,22,87,0.8,105.87,2016
165,ISmith,HThompson,NNoel,ICanaan,JGrant,PHI,17,87,-12.9,102.74,2016
166,SLivingston,SCurry,KThompson,HBarnes,DGreen,GSW,29,87,18.5,105.45,2016
167,AAminu,ACrabbe,CMcCollum,MPlumlee,NVonleh,POR,10,86,0.0,96.46,2016
168,MEllis,GHill,JHill,PGeorge,LAllen,IND,32,86,19.3,94.67,2016
169,NNoel,NStauskas,JGrant,TMcConnell,JOkafor,PHI,10,86,-22.7,95.89,2016
170,AStoudemire,CBosh,DWade,LDeng,GDragic,MIA,13,85,10.7,95.96,2016
171,KBryant,BBass,JClarkson,JRandle,DRussell,LAL,31,85,13.7,101.55,2016
172,KLowry,DDeRozan,PPatterson,JValanciunas,TRoss,TOR,34,85,35.1,99.05,2016
173,DWade,LDeng,GGreen,GDragic,HWhiteside,MIA,22,84,-7.9,92.91,2016
174,JCrawford,CPaul,JRedick,DJordan,BGriffin,LAC,23,84,18.1,106.89,2016
175,PPierce,JCrawford,CPaul,JRedick,DJordan,LAC,28,83,17.9,105.51,2016
176,SBlake,ATolliver,ABaynes,KCaldwell-Pope,SJohnson,DET,19,83,-3.7,94.44,2016
177,ZRandolph,TAllen,MGasol,CLee,MChalmers,MEM,18,83,-11.6,90.07,2016
178,EFournier,DDedmon,VOladipo,EPayton,AGordon,ORL,15,82,-4.5,98.91,2016
179,JJohnson,DWade,LDeng,GDragic,HWhiteside,MIA,16,82,15.2,97.42,2016
180,RFoye,KDurant,EKanter,KSingler,DWaiters,OKC,13,82,-19.9,98.97,2016
181,AJefferson,MWilliams,CLee,NBatum,KWalker,CHA,21,81,16.7,94.87,2016
182,DAugustin,WBarton,JLauvergne,JNurkic,AToupane,DEN,7,81,22.3,91.62,2016
183,TDuncan,TParker,DWest,DGreen,KLeonard,SAS,21,81,18.8,94.05,2016
184,DHoward,TAriza,JHarden,TLawson,MThornton,HOU,10,80,8.1,95.99,2016
185,JNelson,RFoye,DArthur,WBarton,NJokic,DEN,14,80,-4.4,94.62,2016
186,JTerry,DHoward,TAriza,JHarden,TJones,HOU,17,80,-19.1,102.92,2016
187,MMorris,RJackson,ADrummond,KCaldwell-Pope,SJohnson,DET,29,80,12.8,108.86,2016
188,PPierce,JCrawford,JSmith,LStephenson,ARivers,LAC,12,80,-7.6,100.0,2016
189,PGasol,DRose,TGibson,JButler,EMoore,CHI,13,79,1.9,97.59,2016
190,AJefferson,JLin,KWalker,JLamb,FKaminsky,CHA,19,78,13.1,101.93,2016
191,AJohnson,IThomas,JSullinger,JCrowder,MSmart,BOS,21,78,8.7,99.33,2016
192,GHayward,SMack,RGobert,RHood,TLyles,UTA,17,78,18.1,91.06,2016
193,MWilliams,JLin,KWalker,CZeller,PHairston,CHA,9,78,-24.5,96.68,2016
194,TAriza,JHarden,PBeverley,TJones,CCapela,HOU,26,78,-0.4,98.13,2016
195,NCollison,DAugustin,AMorrow,EKanter,DWaiters,OKC,16,77,-17.5,92.7,2016
196,OMayo,GMonroe,KMiddleton,MCarter-Williams,JParker,MIL,21,77,-3.3,102.99,2016
197,KDurant,RWestbrook,SIbaka,EKanter,ARoberson,OKC,31,76,4.7,104.96,2016
198,SLivingston,AIguodala,SCurry,FEzeli,DGreen,GSW,20,76,43.0,109.3,2016
199,ATolliver,BJennings,MMorris,ABaynes,SJohnson,DET,14,75,-8.1,96.19,2016
200,NVucevic,VOladipo,EPayton,AGordon,MHezonja,ORL,12,75,24.2,101.13,2016
201,TAriza,CBrewer,JHarden,PBeverley,CCapela,HOU,22,75,30.0,105.52,2016
202,MEllis,RStuckey,JHill,PGeorge,LAllen,IND,28,74,8.9,101.18,2016
203,OMayo,JBayless,GMonroe,KMiddleton,GAntetokounmpo,MIL,10,74,-10.2,96.2,2016
204,SHawes,JLin,KWalker,JLamb,FKaminsky,CHA,25,74,10.9,101.38,2016
205,TPrince,NBjelica,GDieng,SMuhammad,ZLaVine,MIN,12,74,-12.3,96.08,2016
206,GHenderson,AAminu,DLillard,CMcCollum,MPlumlee,POR,26,73,-6.0,101.35,2016
207,KKorver,PMillsap,AHorford,KBazemore,DSchroder,ATL,20,73,16.0,96.94,2016
208,LJames,KLove,TThompson,IShumpert,MDellavedova,CLE,26,73,7.3,100.12,2016
209,PPierce,JCrawford,JSmith,WJohnson,ARivers,LAC,14,73,-34.3,100.86,2016
210,TChandler,PTucker,ALen,AGoodwin,DBooker,PHX,9,73,-21.4,98.4,2016
211,ATolliver,RJackson,ADrummond,KCaldwell-Pope,SJohnson,DET,31,72,-5.1,104.14,2016
212,KKorver,AHorford,MScott,DSchroder,THardawayJr,ATL,28,72,8.7,101.02,2016
213,RGay,RRondo,MBelinelli,KKoufos,DCollison,SAC,22,72,-30.1,104.12,2016
214,ZRandolph,MBarnes,MConley,MGasol,CLee,MEM,20,72,-7.0,97.64,2016
215,AJohnson,ETurner,IThomas,JCrowder,KOlynyk,BOS,9,71,-4.2,96.11,2016
216,BBass,NYoung,JClarkson,JRandle,DRussell,LAL,20,71,-20.9,97.01,2016
217,BJennings,EFournier,DDedmon,VOladipo,AGordon,ORL,8,71,1.6,98.01,2016
218,DHoward,TAriza,JHarden,TLawson,TJones,HOU,20,71,-7.1,104.56,2016
219,KLowry,JThompson,DDeRozan,JValanciunas,NPowell,TOR,6,71,22.5,90.84,2016
220,MGinobili,DWest,BDiaw,PMills,KAnderson,SAS,21,71,-5.3,99.3,2016
221,MWilliams,NBatum,KWalker,MKidd-Gilchrist,CZeller,CHA,4,71,24.6,96.1,2016
222,PPierce,CPaul,JRedick,JGreen,DJordan,LAC,9,71,-7.0,97.36,2016
223,RGay,MBelinelli,KKoufos,DCollison,OCasspi,SAC,27,71,-2.8,97.89,2016
224,RGay,RRondo,DCollison,DCousins,WCauley-Stein,SAC,13,71,22.4,105.9,2016
225,DGallinari,KFaried,JLauvergne,GHarris,EMudiay,DEN,12,70,-9.7,99.04,2016
226,DHoward,TAriza,MBeasley,JHarden,PBeverley,HOU,15,70,-18.1,100.84,2016
227,GHayward,TBooker,RGobert,RNeto,RHood,UTA,27,70,-4.3,95.18,2016
228,JCalderon,AAfflalo,RLopez,LThomas,KPorzingis,NYK,9,70,-18.7,91.41,2016
229,JJohnson,TYoung,BLopez,DSloan,BBogdanovic,BKN,19,70,8.2,101.17,2016
230,MGortat,JDudley,GTemple,JWall,BBeal,WAS,24,70,17.8,100.09,2016
231,CAnthony,JCalderon,AAfflalo,RLopez,DWilliams,NYK,24,69,-23.1,96.32,2016
232,CAnthony,SVujacic,RLopez,DWilliams,JGrant,NYK,5,69,4.6,92.43,2016
233,JJohnson,TYoung,BLopez,WEllington,SLarkin,BKN,25,69,-0.5,97.53,2016
234,LScola,KLowry,DDeRozan,BBiyombo,NPowell,TOR,12,69,17.8,93.6,2016
235,NBatum,JLin,KWalker,CZeller,FKaminsky,CHA,20,69,11.5,101.58,2016
236,OAsik,DCunningham,NCole,ADavis,BDejean-Jones,NOP,7,69,1.4,94.19,2016
237,PGasol,DRose,TGibson,JButler,DMcDermott,CHI,28,69,7.7,98.58,2016
238,RAnderson,JHoliday,TDouglas,AGee,ADavis,NOP,20,69,15.0,107.11,2016
239,RRubio,GDieng,SMuhammad,AWiggins,KTowns,MIN,24,69,25.6,102.98,2016
240,MWilliams,SHawes,JLin,KWalker,PHairston,CHA,7,68,7.8,100.39,2016
241,RGay,RRondo,DCollison,DCousins,QAcy,SAC,12,68,5.0,100.91,2016
242,AJefferson,MWilliams,NBatum,KWalker,JLamb,CHA,12,67,2.9,99.06,2016
243,CAnthony,AAfflalo,RLopez,LThomas,LGalloway,NYK,23,67,14.5,97.54,2016
244,ETurner,ABradley,IThomas,JSullinger,JCrowder,BOS,33,67,24.9,110.1,2016
245,KLowry,PPatterson,JValanciunas,CJoseph,TRoss,TOR,18,67,24.4,86.78,2016
246,THarris,EFournier,DDedmon,VOladipo,EPayton,ORL,8,67,-8.0,97.8,2016
247,TPrince,RRubio,NBjelica,AWiggins,KTowns,MIN,21,67,17.3,97.9,2016
248,ZRandolph,CAndersen,MBarnes,TAllen,JFarmar,MEM,5,67,-33.2,88.19,2016
249,ABradley,IThomas,JSullinger,JCrowder,MSmart,BOS,23,66,3.1,107.81,2016
250,JJohnson,JJack,TYoung,BLopez,MBrown,BKN,9,66,-3.5,94.68,2016
251,JNelson,DGallinari,KFaried,WBarton,GHarris,DEN,12,66,9.7,95.92,2016
252,AJohnson,ABradley,IThomas,JSullinger,MSmart,BOS,18,65,-0.9,96.74,2016
253,DAugustin,DArthur,WBarton,JLauvergne,AToupane,DEN,9,65,9.8,95.75,2016
254,DHoward,TAriza,JHarden,PBeverley,MThornton,HOU,18,65,24.8,100.16,2016
255,EGordon,RAnderson,AGee,ISmith,ADavis,NOP,12,65,0.0,111.56,2016
256,JNelson,DGallinari,KFaried,JLauvergne,GHarris,DEN,6,65,-15.4,90.05,2016
257,JSmith,EFournier,VOladipo,EPayton,AGordon,ORL,14,65,-11.5,103.65,2016
258,JBayless,MPlumlee,KMiddleton,GAntetokounmpo,JParker,MIL,13,64,11.1,101.31,2016
259,JNelson,KFaried,KPapanikolaou,JLauvergne,GHarris,DEN,5,63,-34.4,94.91,2016
260,KBryant,BBass,LWilliams,JRandle,DRussell,LAL,23,63,-8.7,106.21,2016
261,TAriza,JHarden,TLawson,MThornton,CCapela,HOU,13,63,17.2,97.19,2016
262,TParker,BDiaw,LAldridge,DGreen,KLeonard,SAS,25,63,21.4,100.2,2016
263,AStoudemire,DWade,LDeng,GDragic,JWinslow,MIA,14,62,4.8,103.01,2016
264,CMiles,MEllis,RStuckey,JHill,PGeorge,IND,19,62,7.6,104.85,2016
265,JCrawford,CPaul,DJordan,WJohnson,ARivers,LAC,25,62,9.1,102.51,2016
266,JTerry,DHoward,TAriza,JHarden,PBeverley,HOU,19,62,10.1,98.17,2016
267,OMayo,GMonroe,KMiddleton,MCarter-Williams,GAntetokounmpo,MIL,19,62,-4.5,102.55,2016
268,PTucker,BKnight,JLeuer,ALen,DBooker,PHX,9,62,1.8,99.97,2016
269,TChandler,RPrice,PTucker,MTeletovic,DBooker,PHX,11,62,-3.1,101.56,2016
270,BRush,SCurry,KThompson,HBarnes,DGreen,GSW,19,61,23.7,102.51,2016
271,CBosh,DWade,LDeng,GGreen,GDragic,MIA,21,61,-10.5,108.57,2016
272,DNowitzki,RFelton,DWilliams,WMatthews,CParsons,DAL,10,61,35.2,102.12,2016
273,GMonroe,KMiddleton,GAntetokounmpo,JParker,RVaughn,MIL,7,61,10.0,100.92,2016
274,JHenson,KMiddleton,MCarter-Williams,GAntetokounmpo,JParker,MIL,17,61,28.8,101.59,2016
275,JJohnson,JJack,TYoung,BLopez,WEllington,BKN,15,61,-20.2,98.14,2016
276,LJames,JSmith,TThompson,IShumpert,MDellavedova,CLE,23,61,2.0,104.82,2016
277,LScola,KLowry,DDeRozan,JJohnson,BBiyombo,TOR,18,61,-9.3,92.31,2016
278,MMorris,THarris,RJackson,ABaynes,KCaldwell-Pope,DET,18,61,7.0,108.96,2016
279,ATolliver,BJennings,ABaynes,KCaldwell-Pope,SJohnson,DET,12,60,25.3,95.46,2016
280,EGordon,OAsik,JHoliday,AGee,ADavis,NOP,8,60,-26.0,99.64,2016
281,KBryant,BBass,LWilliams,JClarkson,JRandle,LAL,25,60,-18.0,104.24,2016
282,RAnderson,JHoliday,TDouglas,DCunningham,ADavis,NOP,14,60,-15.2,99.45,2016
283,RRondo,OCasspi,DCousins,BMcLemore,WCauley-Stein,SAC,9,60,6.9,103.25,2016
284,RWestbrook,SIbaka,AMorrow,ARoberson,SAdams,OKC,7,60,21.0,99.01,2016
