lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
287,DMilicic,RGay,KLowry,MGasol,OMayo,MEM,7,63,-7.5,91.32,2009
288,JFoster,DGranger,JJack,BRush,RHibbert,IND,12,63,-1.6,101.49,2009
289,AJamison,MJames,CButler,DSongaila,NYoung,WAS,22,62,15.2,102.32,2009
290,FElson,RJefferson,CBell,CVillanueva,RSessions,MIL,23,62,-10.9,99.42,2009
291,GHill,SO'Neal,JRichardson,MBarnes,LBarbosa,PHX,10,62,24.2,95.98,2009
292,JPrzybilla,TOutlaw,BRoy,RFernandez,JBayless,POR,20,62,-1.6,96.69,2009
293,MMiller,STelfair,RGomes,RCarney,KLove,MIN,16,62,2.6,96.76,2009
294,NCollison,TSefolosha,KDurant,JGreen,RWestbrook,OKC,15,62,-13.5,102.89,2009
295,TRatliff,AMiller,AIguodala,LWilliams,MSpeights,PHI,16,62,0.2,88.23,2009
296,AJamison,BHaywood,CButler,JCrittenton,DMcGuire,WAS,5,61,-16.9,92.68,2009
297,CBillups,Nene,CAnthony,JSmith,LKleiza,DEN,27,61,3.6,95.89,2009
298,KMartin,BUdrih,ANocioni,SHawes,JThompson,SAC,6,61,6.0,98.41,2009
299,SMarion,DWade,UHaslem,CQuinn,DCook,MIA,15,61,14.3,99.75,2009
300,TMurphy,TFord,DGranger,JJack,BRush,IND,21,61,20.5,102.98,2009
301,VCarter,BSimmons,DHarris,JBoone,JYi,NJN,9,61,-13.4,87.15,2009
302,VCarter,KDooling,BSimmons,JHayes,BLopez,NJN,22,61,17.0,97.92,2009
303,AJamison,CButler,ABlatche,JCrittenton,DMcGuire,WAS,12,60,-12.5,95.63,2009
304,AJefferson,RMcCants,RGomes,RFoye,CSmith,MIN,9,60,-18.5,95.35,2009
305,AKirilenko,MOkur,DWilliams,RBrewer,PMillsap,UTA,20,60,17.0,97.27,2009
306,AMiller,SDalembert,AIguodala,LWilliams,MSpeights,PHI,24,60,13.9,96.04,2009
307,BMiller,JSalmons,KHinrich,TThomas,DRose,CHI,17,60,6.1,91.69,2009
308,CBillups,KMartin,CAnthony,DJones,JPetro,DEN,6,60,0.2,89.52,2009
309,JPrzybilla,TOutlaw,SBlake,LAldridge,RFernandez,POR,29,60,-11.2,91.89,2009
310,KHinrich,LDeng,TThomas,JNoah,DRose,CHI,17,60,23.2,92.76,2009
311,OPecherov,NYoung,JCrittenton,DMcGuire,JMcGee,WAS,15,60,6.9,96.79,2009
312,RJefferson,CBell,DGadzuric,RSessions,LMbahaMoute,MIL,19,60,16.1,95.1,2009
313,TThomas,CMobley,BDavis,CKaman,AThornton,LAC,9,60,-31.4,97.4,2009
314,VCarter,JHayes,DHarris,BLopez,RAnderson,NJN,29,60,-1.6,99.98,2009
315,AMiller,AIguodala,LWilliams,TYoung,MSpeights,PHI,28,59,-9.1,100.88,2009
316,DGooden,BGordon,LDeng,ANocioni,DRose,CHI,10,59,12.8,94.07,2009
317,DMilicic,QRoss,HWarrick,KLowry,OMayo,MEM,16,59,-18.4,97.99,2009
318,GHill,SO'Neal,SNash,MBarnes,LBarbosa,PHX,20,59,0.0,105.01,2009
319,JPosey,RButler,DBrown,HArmstrong,JWright,NOH,10,59,-2.8,87.17,2009
320,MOkur,CMiles,RPrice,RBrewer,PMillsap,UTA,5,59,-0.9,92.88,2009
321,RWallace,RHamilton,TPrince,AJohnson,RStuckey,DET,9,59,28.5,83.99,2009
322,JPrzybilla,TOutlaw,LAldridge,BRoy,JBayless,POR,21,58,-22.7,91.78,2009
323,MCamby,BDavis,ZRandolph,MCollins,EGordon,LAC,10,58,15.2,93.81,2009
324,MMiller,JCollins,STelfair,RGomes,KLove,MIN,4,58,-4.6,89.32,2009
325,MMoore,BMiller,JSalmons,BUdrih,FGarcia,SAC,12,58,-22.7,98.81,2009
326,SJackson,ABiedrins,KAzubuike,BWright,CWatson,GSW,8,58,3.3,100.39,2009
327,TOutlaw,CFrye,SRodriguez,GOden,RFernandez,POR,12,58,8.6,94.04,2009
328,TOutlaw,SBlake,LAldridge,BRoy,NBatum,POR,18,58,30.2,94.5,2009
329,ZIlgauskas,BWallace,LJames,SPavlovic,MWilliams,CLE,10,58,16.0,86.77,2009
330,DGooden,LDeng,TThomas,TSefolosha,DRose,CHI,5,57,-13.1,97.04,2009
331,DMason,CWilcox,KDurant,JGreen,RWestbrook,OKC,15,57,-6.0,97.34,2009
332,DNowitzki,JTerry,DGeorge,BBass,JBarea,DAL,15,57,7.7,87.77,2009
333,DWade,UHaslem,CQuinn,DCook,MBeasley,MIA,22,57,9.1,101.82,2009
334,DWade,UHaslem,YDiawara,MBeasley,MChalmers,MIA,15,57,-3.8,86.91,2009
335,PStojakovic,SMarks,JPosey,DWest,CPaul,NOH,13,57,19.5,90.09,2009
336,TMurphy,MDunleavy,TFord,DGranger,JJack,IND,12,57,-7.8,106.35,2009
337,TThomas,AHarrington,CDuhon,NRobinson,DLee,NYK,16,57,-8.6,96.38,2009
338,VCarter,KDooling,JHayes,BLopez,RAnderson,NJN,25,57,2.8,96.96,2009
339,AJohnson,RLewis,MPietrus,DHoward,CLee,ORL,24,56,10.9,100.94,2009
340,BBowen,TDuncan,MGinobili,TParker,MBonner,SAS,21,56,22.3,96.53,2009
341,CBosh,JKapono,JCalderon,JMoon,ABargnani,TOR,20,56,-19.1,102.97,2009
342,CBosh,JKapono,JGraham,JCalderon,ABargnani,TOR,30,56,-6.2,98.42,2009
343,JO'Neal,AParker,JGraham,JCalderon,ABargnani,TOR,11,56,-17.1,90.08,2009
344,MFinley,BBowen,TDuncan,TParker,RMasonJr,SAS,21,56,-1.8,92.66,2009
345,QRoss,HWarrick,KLowry,MGasol,OMayo,MEM,20,56,-9.4,94.82,2009
346,SJackson,JCrawford,ABiedrins,MEllis,KAzubuike,GSW,5,56,-5.5,102.06,2009
347,ACarter,Nene,CAnthony,JSmith,LKleiza,DEN,21,55,-6.5,105.76,2009
348,AJamison,DStevenson,CButler,JDixon,ABlatche,WAS,9,55,9.6,100.94,2009
349,CBillups,ACarter,CAndersen,JSmith,LKleiza,DEN,20,55,-7.4,96.15,2009
350,CBillups,CAndersen,Nene,CAnthony,JSmith,DEN,21,55,24.3,101.3,2009
351,CBillups,KMartin,Nene,DJones,LKleiza,DEN,7,55,-18.9,91.87,2009
352,JKidd,EDampier,DNowitzki,DGeorge,AWright,DAL,7,55,-12.5,90.6,2009
353,RTuriaf,KAzubuike,CWatson,ARandolph,AMorrow,GSW,9,55,-9.1,95.66,2009
354,SJackson,RTuriaf,MEllis,KAzubuike,BWright,GSW,4,55,-10.8,96.97,2009
355,SMarion,DWade,UHaslem,CQuinn,MBeasley,MIA,15,55,14.1,95.24,2009
356,TMcGrady,RAlston,MWorldPeace,SBattier,LScola,HOU,6,55,-16.4,89.51,2009
357,VRadmanovic,BDiaw,EOkafor,RFelton,DAugustin,CHA,15,55,24.4,93.94,2009
358,BGordon,LDeng,TThomas,AGray,DRose,CHI,16,54,10.7,100.23,2009
359,CMaggette,JCrawford,ABiedrins,KAzubuike,CWatson,GSW,10,54,2.6,102.22,2009
360,JFoster,TMurphy,MDunleavy,TFord,DGranger,IND,8,54,-1.8,99.61,2009
361,JSalmons,KHinrich,BGordon,TThomas,JNoah,CHI,17,54,4.5,91.25,2009
362,VCarter,KDooling,BSimmons,DHarris,BLopez,NJN,20,54,7.5,102.48,2009
363,BMiller,JSalmons,KHinrich,BGordon,TThomas,CHI,16,53,-7.8,104.1,2009
364,DNowitzki,JTerry,JHoward,BBass,JBarea,DAL,23,53,1.9,97.3,2009
365,JJohnson,MEvans,RMurray,JSmith,AHorford,ATL,19,53,13.4,87.06,2009
366,JPosey,RButler,DWest,CPaul,HArmstrong,NOH,18,53,3.9,93.75,2009
367,JRichardson,GWallace,EOkafor,RFelton,DAugustin,CHA,11,53,-0.9,91.34,2009
368,MCamby,BSkinner,FJones,AThornton,EGordon,LAC,9,53,1.1,91.72,2009
369,NKrstic,TSefolosha,JGreen,RWestbrook,KWeaver,OKC,5,53,-1.8,100.21,2009
370,RAllen,PPierce,BScalabrine,KPerkins,RRondo,BOS,7,53,24.3,100.85,2009
371,SMarks,RButler,DWest,CPaul,JWright,NOH,9,53,4.7,96.13,2009
372,AHarrington,JJeffries,NRobinson,DLee,WChandler,NYK,10,52,-17.1,99.6,2009
373,AKirilenko,DWilliams,CMiles,RBrewer,KKoufos,UTA,5,52,13.9,93.72,2009
374,BJackson,KMartin,ANocioni,SHawes,JThompson,SAC,6,52,16.2,98.61,2009
375,BKnight,AKirilenko,CBoozer,KKorver,PMillsap,UTA,18,52,-5.5,102.25,2009
376,JFoster,TMurphy,MDaniels,JJack,BRush,IND,18,52,-6.5,102.0,2009
377,JO'Neal,DWade,JJones,UHaslem,MChalmers,MIA,7,52,37.4,90.92,2009
378,KThomas,MFinley,BBowen,TDuncan,TParker,SAS,14,52,-5.0,90.56,2009
379,RBell,DDiop,GWallace,BDiaw,RFelton,CHA,17,52,18.7,88.56,2009
380,SBlake,LAldridge,GOden,RFernandez,NBatum,POR,8,52,-8.6,84.38,2009
381,SJackson,CMaggette,JCrawford,RTuriaf,CWatson,GSW,16,52,-14.2,93.81,2009
382,SPavlovic,DGibson,TKinsey,JHickson,DJackson,CLE,13,52,-24.3,102.34,2009
383,EBrand,AMiller,AIguodala,LWilliams,TYoung,PHI,15,51,-1.0,94.45,2009
384,EBrand,AMiller,WGreen,AIguodala,TYoung,PHI,17,51,-13.1,93.01,2009
385,EWatson,CWilcox,KDurant,JGreen,RWestbrook,OKC,11,51,-36.6,94.36,2009
386,GHill,SNash,RBell,AStoudemire,BDiaw,PHX,9,51,1.3,97.13,2009
387,JMagloire,DWade,UHaslem,YDiawara,MChalmers,MIA,9,51,-11.3,92.86,2009
388,JSmith,LJames,MWilliams,DWest,AVarejao,CLE,16,51,-1.8,95.0,2009
389,MFinley,BBowen,TDuncan,MGinobili,TParker,SAS,15,51,-6.1,92.12,2009
390,TMurphy,TFord,MDaniels,DGranger,JJack,IND,16,51,-4.0,113.16,2009
391,ACarter,Nene,JSmith,LKleiza,RBalkman,DEN,17,50,5.7,100.36,2009
392,AKirilenko,MOkur,KKorver,DWilliams,RBrewer,UTA,17,50,21.1,105.21,2009
393,AMcDyess,RHamilton,JMaxiell,RStuckey,AAfflalo,DET,10,50,3.7,85.56,2009
394,AMcDyess,TPrince,JMaxiell,RStuckey,AAfflalo,DET,15,50,-44.3,90.25,2009
395,BMiller,JSalmons,KMartin,BUdrih,FGarcia,SAC,5,50,-6.9,92.14,2009
396,EWatson,NCollison,DWilkins,KDurant,JGreen,OKC,4,50,-42.0,95.0,2009
397,JCrawford,RTuriaf,KAzubuike,ARandolph,AMorrow,GSW,7,50,-1.3,88.74,2009
398,RWallace,AIverson,RHamilton,TPrince,JMaxiell,DET,16,50,-22.2,95.58,2009
399,SJackson,CMaggette,JCrawford,ABiedrins,KAzubuike,GSW,8,50,2.0,97.6,2009
400,TThomas,AHarrington,NRobinson,WChandler,DGallinari,NYK,8,50,11.8,98.62,2009
401,AMcDyess,AIverson,RHamilton,TPrince,RStuckey,DET,14,49,-30.3,93.95,2009
402,BMiller,KHinrich,BGordon,TThomas,DRose,CHI,15,49,10.7,101.02,2009
403,DGooden,BGordon,LDeng,TThomas,DRose,CHI,12,49,6.2,98.44,2009
404,HWarrick,RGay,MConley,OMayo,DArthur,MEM,21,49,-12.0,101.72,2009
405,JKidd,DNowitzki,JTerry,AWright,JSingleton,DAL,10,49,-2.0,98.4,2009
406,JO'Neal,AParker,CBosh,JGraham,JCalderon,TOR,17,49,-2.1,94.58,2009
407,JO'Neal,DWade,JMoon,MBeasley,MChalmers,MIA,16,49,16.7,93.99,2009
408,JTerry,JHoward,BBass,JSingleton,JBarea,DAL,11,49,7.1,97.93,2009
409,MMiller,STelfair,AJefferson,CBrewer,KLove,MIN,5,49,9.4,83.64,2009
410,MMiller,STelfair,AJefferson,RFoye,KLove,MIN,15,49,18.0,92.78,2009
411,RJefferson,CBell,ABogut,RSessions,LMbahaMoute,MIL,7,49,4.1,94.21,2009
412,TBattie,AJohnson,HTurkoglu,DHoward,JRedick,ORL,21,49,30.3,94.2,2009
413,EWatson,NKrstic,KDurant,JGreen,RWestbrook,OKC,15,48,10.1,100.52,2009
414,GBuckner,HWarrick,MConley,MGasol,OMayo,MEM,22,48,-14.4,97.44,2009
415,JFoster,TFord,MDaniels,DGranger,JJack,IND,19,48,16.9,102.49,2009
416,JJohnson,RMurray,JSmith,MWilliams,AHorford,ATL,16,48,13.0,91.94,2009
417,JKidd,EDampier,DNowitzki,JTerry,JBarea,DAL,15,48,-7.4,95.71,2009
418,MCamby,BDavis,PDavis,AThornton,EGordon,LAC,13,48,17.9,95.98,2009
419,MFinley,TDuncan,RMasonJr,MBonner,GHill,SAS,19,48,32.4,87.35,2009
420,MMiller,AJefferson,RFoye,RCarney,KLove,MIN,16,48,11.7,102.82,2009
421,RNesterovic,TMurphy,TFord,MDaniels,JJack,IND,16,48,-4.9,100.69,2009
422,TBattie,AJohnson,HTurkoglu,MPietrus,DHoward,ORL,17,48,-7.6,90.34,2009
423,VCarter,BSimmons,JHayes,DHarris,BLopez,NJN,20,48,8.7,104.42,2009
424,WSzczerbiak,LJames,MWilliams,DWest,AVarejao,CLE,27,48,26.0,104.7,2009
425,AJamison,MJames,CButler,ABlatche,NYoung,WAS,15,47,-3.1,99.61,2009
426,CBillups,KMartin,Nene,JSmith,LKleiza,DEN,18,47,23.5,104.85,2009
427,CBosh,JKapono,JGraham,RUkic,ABargnani,TOR,21,47,-19.9,98.55,2009
428,DMason,EWatson,NCollison,KDurant,JGreen,OKC,12,47,3.3,98.37,2009
429,DMutombo,MWorldPeace,SBattier,LScola,ABrooks,HOU,3,47,14.0,86.71,2009
430,MWorldPeace,LScola,VWafer,KLowry,CLandry,HOU,13,47,20.5,99.91,2009
431,PStojakovic,JPosey,DWest,CPaul,HArmstrong,NOH,14,47,28.1,95.06,2009
432,RLewis,MPietrus,KBogans,DHoward,JNelson,ORL,14,47,8.3,99.54,2009
433,TThomas,BMiller,JSalmons,KHinrich,BGordon,CHI,12,47,32.3,104.77,2009
434,ADaniels,AJamison,DStevenson,CButler,ABlatche,WAS,9,46,-24.6,94.07,2009
435,BBarry,MWorldPeace,CHayes,ABrooks,CLandry,HOU,11,46,6.1,85.14,2009
436,BBarry,MWorldPeace,Yao,ABrooks,CLandry,HOU,12,46,2.4,93.82,2009
437,BSkinner,BDavis,ZRandolph,FJones,EGordon,LAC,4,46,3.3,95.44,2009
438,KBryant,LOdom,TAriza,ABynum,JFarmar,LAL,24,46,24.6,105.2,2009
439,KDooling,JHayes,DHarris,SWilliams,RAnderson,NJN,12,46,12.8,98.37,2009
440,KGarnett,RAllen,KPerkins,TAllen,RRondo,BOS,26,46,2.6,101.49,2009
441,KGarnett,RAllen,PPierce,EHouse,KPerkins,BOS,28,46,13.4,100.18,2009
442,KOllie,AJefferson,RGomes,RFoye,KLove,MIN,8,46,14.8,97.27,2009
443,MHarpring,MOkur,KKorver,DWilliams,PMillsap,UTA,10,46,13.4,92.57,2009
444,MRedd,MAllen,RJefferson,LRidnour,ABogut,MIL,5,46,-17.4,91.38,2009
445,RJefferson,LRidnour,ABogut,RSessions,LMbahaMoute,MIL,10,46,2.2,96.11,2009
446,SJackson,CMaggette,RTuriaf,KAzubuike,CWatson,GSW,14,46,10.6,98.98,2009
447,SJackson,JCrawford,ABiedrins,BWright,MBelinelli,GSW,5,46,-0.1,101.23,2009
448,TBattie,AJohnson,HTurkoglu,MGortat,JRedick,ORL,15,46,9.8,95.86,2009
449,TRatliff,AIguodala,RIvey,LWilliams,MSpeights,PHI,17,46,-26.0,93.31,2009
450,AJamison,MJames,DSongaila,NYoung,DMcGuire,WAS,15,45,-33.3,95.95,2009
451,BMiller,JSalmons,KHinrich,JNoah,DRose,CHI,14,45,-19.0,102.19,2009
452,CBillups,ACarter,KMartin,Nene,JSmith,DEN,13,45,25.1,92.78,2009
453,CBillups,CAndersen,Nene,JSmith,LKleiza,DEN,20,45,5.4,99.03,2009
454,CBillups,KMartin,CAndersen,JSmith,LKleiza,DEN,25,45,33.1,102.58,2009
455,DFisher,KBryant,LOdom,TAriza,ABynum,LAL,20,45,2.1,101.92,2009
456,DWade,UHaslem,JMoon,DCook,MBeasley,MIA,10,45,23.6,103.82,2009
457,JKidd,EDampier,DNowitzki,JHoward,JBarea,DAL,8,45,12.9,99.09,2009
458,JRichardson,AStoudemire,MBarnes,LBarbosa,LAmundson,PHX,17,45,-17.0,101.89,2009
459,MCamby,BDavis,ZRandolph,FJones,EGordon,LAC,7,45,-13.1,93.01,2009
460,SJackson,AHarrington,CMaggette,ABiedrins,DNelson,GSW,4,45,4.6,94.32,2009
461,BBarry,VWafer,CHayes,ABrooks,CLandry,HOU,14,44,5.5,96.93,2009
462,BMiller,JSalmons,KHinrich,BGordon,JNoah,CHI,14,44,21.3,93.77,2009
463,EWatson,NCollison,RSwift,KDurant,JGreen,OKC,5,44,-50.2,99.27,2009
464,JJohnson,MEvans,RMurray,MWilliams,AHorford,ATL,15,44,3.9,90.1,2009
465,JKidd,DNowitzki,JTerry,AWright,RHollins,DAL,7,44,-3.4,94.49,2009
466,LHughes,AHarrington,CDuhon,NRobinson,DLee,NYK,8,44,-4.1,113.02,2009
467,MCamby,RDavis,BDavis,CKaman,AThornton,LAC,4,44,-14.5,91.47,2009
468,MOkur,CBoozer,KKorver,DWilliams,RBrewer,UTA,12,44,-18.0,103.28,2009
469,RAllen,PPierce,RRondo,LPowe,GDavis,BOS,22,44,17.7,92.96,2009
470,SJackson,CMaggette,JCrawford,ABiedrins,CWatson,GSW,9,44,-2.1,103.32,2009
471,TMcGrady,RAlston,MWorldPeace,Yao,CLandry,HOU,14,44,26.6,91.67,2009
472,WSzczerbiak,LJames,SPavlovic,DWest,AVarejao,CLE,10,44,22.2,97.08,2009
473,AJamison,NYoung,JCrittenton,DMcGuire,JMcGee,WAS,22,43,-46.2,100.82,2009
474,AKirilenko,MOkur,DWilliams,RPrice,RBrewer,UTA,3,43,-6.6,99.49,2009
475,AMiller,REvans,LWilliams,TYoung,MSpeights,PHI,26,43,0.0,92.08,2009
476,AParker,SMarion,CBosh,JCalderon,PO'Bryant,TOR,6,43,7.8,99.67,2009
477,AParker,WSolomon,CBosh,JKapono,ABargnani,TOR,14,43,-7.1,98.53,2009
478,GHill,SO'Neal,JRichardson,AStoudemire,LBarbosa,PHX,7,43,-25.9,99.27,2009
479,JCrawford,CDuhon,NRobinson,DLee,WChandler,NYK,10,43,6.1,108.47,2009
480,JKidd,DNowitzki,JTerry,DDiop,JHoward,DAL,11,43,-8.3,97.25,2009
481,JTerry,AWright,BBass,JSingleton,JBarea,DAL,15,43,-5.9,97.28,2009
482,LAldridge,BRoy,SRodriguez,GOden,RFernandez,POR,23,43,-9.8,93.97,2009
483,LBarbosa,LAmundson,JDudley,RLopez,GDragic,PHX,7,43,2.3,98.27,2009
484,MBibby,JJohnson,RMurray,JSmith,MWilliams,ATL,10,43,9.3,103.5,2009
485,RBell,GWallace,BDiaw,EOkafor,DAugustin,CHA,15,43,5.2,93.96,2009
486,RNesterovic,JFoster,MDaniels,JJack,BRush,IND,12,43,-5.4,104.0,2009
487,SO'Neal,SNash,AStoudemire,MBarnes,LBarbosa,PHX,16,43,-7.2,104.62,2009
488,TMurphy,MDaniels,JJack,BRush,RHibbert,IND,10,43,1.2,99.24,2009
489,TThomas,BMiller,JSalmons,KHinrich,DRose,CHI,10,43,-5.0,93.67,2009
490,TThomas,CDuhon,NRobinson,DLee,WChandler,NYK,16,43,-29.0,100.57,2009
491,ABiedrins,KAzubuike,CWatson,ARandolph,AMorrow,GSW,6,42,-14.8,102.66,2009
492,AMcDyess,AIverson,RHamilton,JMaxiell,RStuckey,DET,10,42,-9.5,85.95,2009
493,GBuckner,QRoss,HWarrick,MConley,MGasol,MEM,19,42,14.4,95.72,2009
494,JCollins,STelfair,RGomes,RFoye,KLove,MIN,4,42,-57.5,87.19,2009
495,KBryant,LOdom,SVujacic,TAriza,ABynum,LAL,11,42,31.7,96.89,2009
496,KThomas,TDuncan,MGinobili,TParker,RMasonJr,SAS,14,42,14.5,97.32,2009
497,MBibby,JJohnson,MEvans,ZPachulia,AHorford,ATL,18,42,-3.4,99.62,2009
498,MMiller,STelfair,RGomes,CSmith,KLove,MIN,11,42,-15.1,104.9,2009
499,MOkur,KKorver,DWilliams,CMiles,PMillsap,UTA,13,42,-3.1,100.11,2009
500,PPierce,EHouse,LPowe,GPruitt,GDavis,BOS,13,42,0.0,87.51,2009
501,RBell,DDiop,VRadmanovic,GWallace,DAugustin,CHA,14,42,-37.1,89.5,2009
502,REvans,WGreen,LWilliams,TYoung,MSpeights,PHI,15,42,-20.8,98.06,2009
503,SJackson,CMaggette,ABiedrins,CWatson,AMorrow,GSW,9,42,-1.1,99.53,2009
504,TBattie,AJohnson,MPietrus,DHoward,JRedick,ORL,10,42,-8.4,96.38,2009
505,AJamison,CButler,DSongaila,JCrittenton,DMcGuire,WAS,16,41,-4.0,96.25,2009
506,DFisher,KBryant,PGasol,JPowell,TAriza,LAL,13,41,12.6,91.95,2009
507,EHouse,BScalabrine,TAllen,LPowe,GDavis,BOS,11,41,-3.8,90.79,2009
508,GWallace,EOkafor,RFelton,AMorrison,DAugustin,CHA,10,41,-8.9,87.77,2009
509,JFoster,TMurphy,TFord,JJack,BRush,IND,20,41,-23.4,99.73,2009
510,JJohnson,MEvans,RMurray,ZPachulia,AHorford,ATL,22,41,-1.7,94.49,2009
511,JPosey,MPeterson,RButler,DWest,CPaul,NOH,8,41,-11.0,92.38,2009
512,KBryant,LOdom,PGasol,SVujacic,TAriza,LAL,14,41,2.8,93.99,2009
513,KBryant,PGasol,JPowell,TAriza,JFarmar,LAL,18,41,-17.7,103.89,2009
514,LHughes,QRichardson,CWilcox,NRobinson,WChandler,NYK,9,41,-42.0,100.38,2009
515,MWorldPeace,Yao,VWafer,KLowry,CLandry,HOU,10,41,47.8,92.45,2009
516,PStojakovic,SMarks,JPosey,RButler,CPaul,NOH,7,41,5.0,94.38,2009
517,QDouby,SHawes,JThompson,DGreene,BBrown,SAC,7,41,-17.2,94.87,2009
518,RWallace,AIverson,KBrown,TPrince,RStuckey,DET,8,41,-21.9,90.22,2009
519,SJackson,JCrawford,ABiedrins,KAzubuike,MBelinelli,GSW,9,41,6.3,107.19,2009
520,SNash,RBell,AStoudemire,MBarnes,BDiaw,PHX,10,41,50.3,94.31,2009
521,TBattie,AJohnson,HTurkoglu,DHoward,CLee,ORL,17,41,-14.5,86.77,2009
522,TBattie,AJohnson,HTurkoglu,MPietrus,MGortat,ORL,11,41,5.6,89.45,2009
523,TBattie,RLewis,HTurkoglu,KBogans,JNelson,ORL,13,41,5.8,104.08,2009
524,TMcGrady,RAlston,MWorldPeace,LScola,CLandry,HOU,11,41,-21.7,97.76,2009
525,TMcGrady,RAlston,Yao,LScola,VWafer,HOU,3,41,-17.5,92.06,2009
526,AJamison,MJames,CButler,DMcGuire,JMcGee,WAS,12,40,-40.3,97.24,2009
527,AParker,SMarion,CBosh,JKapono,JCalderon,TOR,11,40,10.7,109.07,2009
528,AParker,WSolomon,CBosh,JGraham,ABargnani,TOR,10,40,-1.5,88.86,2009
529,BKnight,MOkur,KKorver,RBrewer,PMillsap,UTA,16,40,27.2,104.91,2009
530,JJeffries,CDuhon,NRobinson,DLee,WChandler,NYK,16,40,10.2,94.42,2009
531,KHinrich,BGordon,LDeng,TThomas,JNoah,CHI,16,40,25.3,99.08,2009
532,MFinley,TDuncan,RMasonJr,FOberto,GHill,SAS,9,40,-11.4,84.38,2009
533,RAllen,MMoore,PPierce,KPerkins,RRondo,BOS,11,40,9.0,93.55,2009
534,RAllen,PPierce,EHouse,LPowe,GDavis,BOS,22,40,-9.0,94.09,2009
535,RLewis,RAlston,HTurkoglu,DHoward,JRedick,ORL,14,40,20.3,101.05,2009
536,SJackson,CMaggette,JCrawford,RTuriaf,KAzubuike,GSW,9,40,-5.8,100.45,2009
537,TMcGrady,MWorldPeace,Yao,LScola,ABrooks,HOU,9,40,14.9,80.78,2009
538,VCarter,KDooling,JHayes,JBoone,RAnderson,NJN,12,40,25.0,87.13,2009
539,BMiller,JSalmons,BUdrih,JThompson,DGreene,SAC,4,39,-13.7,90.39,2009
540,CBillups,ACarter,Nene,CAnthony,LKleiza,DEN,13,39,-5.7,97.83,2009
541,CBoozer,KKorver,DWilliams,RBrewer,PMillsap,UTA,13,39,-18.2,100.31,2009
542,DGooden,BGordon,TThomas,TSefolosha,DRose,CHI,3,39,23.0,91.27,2009
543,GHill,SO'Neal,SNash,JRichardson,JDudley,PHX,9,39,-30.0,100.34,2009
544,JMagloire,DWade,UHaslem,DCook,MChalmers,MIA,10,39,-0.8,100.27,2009
545,JO'Neal,AParker,WSolomon,CBosh,ABargnani,TOR,6,39,-2.5,102.94,2009
546,JSmith,SPavlovic,MWilliams,DGibson,DJackson,CLE,5,39,0.6,84.85,2009
547,LHughes,CDuhon,NRobinson,DLee,WChandler,NYK,11,39,-8.6,98.48,2009
548,QRoss,RGay,KLowry,MGasol,OMayo,MEM,10,39,-33.2,95.38,2009
549,RJefferson,DGadzuric,CVillanueva,RSessions,LMbahaMoute,MIL,11,39,-3.7,104.79,2009
550,SJackson,CMaggette,RTuriaf,CWatson,AMorrow,GSW,14,39,12.5,102.95,2009
551,SJackson,JCrawford,ABiedrins,KAzubuike,CWatson,GSW,8,39,-2.2,104.81,2009
552,SO'Neal,SNash,JRichardson,MBarnes,LBarbosa,PHX,9,39,16.6,100.51,2009
553,TOutlaw,SBlake,CFrye,LAldridge,BRoy,POR,20,39,-24.9,100.43,2009
554,TThomas,AHarrington,CDuhon,DLee,WChandler,NYK,15,39,-11.8,100.36,2009
555,AJamison,CButler,JDixon,NYoung,JMcGee,WAS,13,38,-16.8,97.0,2009
556,CBillups,CAndersen,CAnthony,JSmith,LKleiza,DEN,25,38,27.8,103.09,2009
557,DMason,NKrstic,KDurant,JGreen,RWestbrook,OKC,8,38,-12.6,105.09,2009
558,DMilicic,QRoss,HWarrick,RGay,KLowry,MEM,16,38,1.1,104.24,2009
559,DWade,DCook,JAnthony,MBeasley,MChalmers,MIA,17,38,36.4,98.65,2009
560,JFoster,TMurphy,MDaniels,DGranger,JJack,IND,17,38,1.9,104.41,2009
561,JHoward,BDiaw,EOkafor,RFelton,DAugustin,CHA,5,38,-8.6,85.8,2009
562,JKidd,EDampier,DNowitzki,JTerry,GGreen,DAL,7,38,7.3,102.32,2009
563,KBrown,JMaxiell,WBynum,WHerrmann,AAfflalo,DET,9,38,2.7,89.84,2009
564,MFinley,TDuncan,MGinobili,TParker,RMasonJr,SAS,21,38,14.6,103.69,2009
565,MRedd,RJefferson,ABogut,CVillanueva,RSessions,MIL,10,38,-11.6,95.72,2009
566,MWorldPeace,SBattier,Yao,ABrooks,CLandry,HOU,15,38,35.7,88.3,2009
567,MWorldPeace,SBattier,Yao,LScola,KLowry,HOU,19,38,-2.0,101.0,2009
568,RJefferson,DGadzuric,LRidnour,RSessions,LMbahaMoute,MIL,8,38,14.9,94.53,2009
569,SO'Neal,JRichardson,AStoudemire,MBarnes,LBarbosa,PHX,14,38,0.1,94.5,2009
570,TOutlaw,SBlake,BRoy,GOden,RFernandez,POR,13,38,-0.7,90.48,2009
571,VCarter,KDooling,ENajera,JHayes,JBoone,NJN,14,38,-18.3,90.75,2009
572,VRadmanovic,GWallace,BDiaw,EOkafor,RFelton,CHA,3,38,-11.2,89.12,2009
573,BBarry,RAlston,Yao,LScola,VWafer,HOU,7,37,6.7,93.57,2009
